,date,headline,link,summary
9,2014/05/20,Daily Report: AT&T-DirecTV Deal Complicates Regulatory Task,https://bits.blogs.nytimes.com/2014/05/20/daily-report-att-directtv-deal-complicates-regulatory-task/,"While AT&T’s bid for DirecTV bears similarity to Comcast’s deal for Time Warner Cable, experts say the differences could lead regulators to separate conclusions for each one."
8,2014/05/20,AT&T-DirecTV Deal Churns Regulatory Waters,https://www.nytimes.com/2014/05/20/business/media/att-directv-bid-poses-regulatory-questions.html,"While AT&T’s bid for DirecTV bears similarity to Comcast’s deal for Time Warner Cable, experts say the differences could lead regulators to separate conclusions for each one."
6,2014/05/20,What AT&T’s Satellite Deal Might Mean,https://www.nytimes.com/2014/05/20/opinion/what-atts-offer-might-mean.html,The company has not yet made a convincing case that buying DirecTV will be good for consumers.
54,2014/05/20,"Charges of Chinese Cyberspying, Wanted Posters Included",https://sinosphere.blogs.nytimes.com/2014/05/20/charges-of-chinese-cyberspying-wanted-posters-included/,"The five members of China’s military accused of hacking against American companies are at the top of the F.B.I. “Cyber’s Most Wanted” list, but little has been revealed about them beyond their names and aliases."
60,2014/05/20,Mixed Signals in a Corporate Felon’s Punishment,https://www.nytimes.com/2014/05/20/mixed-signals-in-a-corporate-felons-punishment/,"The government’s concern with minimizing the collateral consequences for Credit Suisse almost gives the impression that this was a guilty plea without all the guilt, Peter J. Henning writes in White Collar Watch."
74,2014/05/21,Iranians Detained for ‘Happy’ Video Are Released on Bail,https://thelede.blogs.nytimes.com/2014/05/21/iranians-detained-for-happy-video-released-on-bail/,"One of the stars of “Happy in Tehran,” an exuberant music video that offended the sensibilities of Iran’s conservative judiciary, reported on Instagram Wednesday that she was free."
96,2014/05/21,California Urges Websites to Disclose Online Tracking,https://bits.blogs.nytimes.com/2014/05/21/california-urges-websites-to-disclose-online-tracking/,The state’s attorney general is publishing guidelines meant to help companies comply with a new privacy law that went into effect Jan. 1.
63,2014/05/22,"As the Delay Continues on Crowdfunding Rules, Concerns About Investor Risks Grow",https://boss.blogs.nytimes.com/2014/05/22/as-the-crowdfunding-delay-continues-concerns-about-the-risks-grow/,Even one of the authors of the crowdfunding legislation wants the regulations tightened.
80,2014/05/22,BlackRock Encourages AstraZeneca to Renew Pfizer Talks at Later Date,https://www.nytimes.com/2014/05/22/blackrock-encourages-astrazeneca-to-renew-pfizer-talks-at-later-date/,"BlackRock, AstraZeneca’s largest shareholder, is said to prefer that the drug firm engage in talks with Pfizer later on rather than accept Pfizer’s most recent offer."
95,2014/05/22,Chromebooks Win Buyers Ready to Live in the Cloud,https://www.nytimes.com/2014/05/22/technology/personaltech/chromebooks-win-users-and-some-respect.html,"Lightweight, inexpensive computers based on Google’s Chrome operating system are gaining acceptance as users learn to live in the cloud."
70,2014/05/22,Painless Shipping In a Few Easy Steps,https://www.nytimes.com/2014/05/22/technology/personaltech/use-an-app-pay-a-fee-and-ship-almost-anything.html,"To ship through Shyp, you first download the firm’s iPhone app and enter in your payment data."
72,2014/05/22,Facebook’s New Privacy Mascot: The Zuckasaurus,https://bits.blogs.nytimes.com/2014/05/22/a-blue-dinosaur-becomes-a-facebook-ambassador-for-1-28-billion-people/,"On Thursday, Facebook showed off a blue dinosaur character that will become the privacy ambassador on the social network. But the dinosaur could follow in the path of Microsoft’s Clippy, and Twitter’s Fail Whale, both of which were meant to help users and ended up being hated by people."
91,2014/05/23,"Tom Leighton of Akamai, on the Professorial Side of Leadership",https://www.nytimes.com/2014/05/23/business/tom-leighton-of-akamai-on-the-professorial-side-of-leadership.html,"Mr. Leighton, chief executive of Akamai Technologies, considers the skills he learned as an academic essential to his position."
11,2014/05/23,2 Major Time Inc. Magazines Will Run Cover Advertising,https://www.nytimes.com/2014/05/23/business/media/two-time-inc-magazines-will-run-cover-advertising.html,"The ads, tiny strips running along the mailing label area, are to appear on the covers of Time and Sports Illustrated."
99,2014/05/23,"Some Privacy, Please? Facebook, Under Pressure, Gets the Message",https://www.nytimes.com/2014/05/23/technology/facebook-offers-privacy-checkup-to-all-1-28-billion-users.html,The move responds to complaints that the service’s privacy settings are too complicated and that people often don’t know who can see what they’re posting.
41,2014/05/23,"Fantasy Football: Analyzing N.F.L. Draft Picks, Part 4",https://www.nytimes.com/2014/05/23/sports/football/fantasy-football-analyzing-nfl-draft-picks-part-4.html,"We wrap up our look at fantasy-relevant rookies with players from the A.F.C. South and West, including Bishop Sankey and Marquise Lee."
56,2014/05/23,Sears Posts Worst Report of a Bad Lot in Retailing,https://www.nytimes.com/2014/05/23/business/sears-announces-loss-in-quarterly-earnings.html,Sears Holdings’s dismal earnings report not only lacked signs of improvement but also laid bare how few options the company had left.
50,2014/05/24,"Where Winners Play, and Losers Pay",https://www.nytimes.com/2014/05/24/arts/video-games/rustys-real-deal-baseball-video-game-tests-haggling-skills.html,"It’s not whether you win or lose, but how well you haggle with a virtual dog in Rusty’s Real Deal Baseball, new from Nintendo."
42,2014/05/24,Cuban Talks His Way Onto a Limb Occupied by Sterling,https://www.nytimes.com/2014/05/24/sports/basketball/few-owners-could-withstand-a-public-airing-of-private-remarks.html,"Mark Cuban, the owner of the Mavericks, sounded somewhat tone deaf while admitting that he harbors prejudice."
27,2014/05/25,My T-Shirt Told Me to Take a Chill Pill,https://bits.blogs.nytimes.com/2014/05/25/my-t-shirt-told-me-to-take-a-chill-pill/,Smart textiles are starting to hit the market. Their fans say they could represent the future of wearable computing.
15,2014/05/25,"The Chatter for Sunday, May 25",https://www.nytimes.com/2014/05/25/business/the-chatter-for-sunday-may-25.html,Notable quotes from business articles that appeared in The New York Times last week.
93,2014/05/25,Faking Cultural Literacy,https://www.nytimes.com/2014/05/25/opinion/sunday/faking-cultural-literacy.html,Our cultural canon is determined by whatever gets the most clicks.
77,2014/05/25,"For Brett Wilson of TubeMogul, It’s All in the Follow-Through",https://www.nytimes.com/2014/05/25/business/corner-office-for-brett-wilson-of-tubemogul-its-all-in-the-follow-through.html,The chief executive of a video advertising software company says it values people “who do what they say — they have a high ‘do-to-say ratio.’”
78,2014/05/26,"The Economy, Explored on Film",https://www.nytimes.com/2014/05/26/business/media/the-economy-explored-on-film.html,"The three- to five-minute shorts — a team effort of Paul G. Allen and Morgan Spurlock, the director of “Super Size Me” — will explain concepts like markets, money, and debt and credit."
46,2014/05/26,Rebutting Mark Cuban on Bigotry,https://www.nytimes.com/2014/05/26/opinion/blow-rebutting-mark-cuban-on-bigotry.html,"He gets points for candor, but the conversation can’t end there."
57,2014/05/26,"Frank M. Woods, Vintner and Ambassador for Sonoma, Dies at 81",https://www.nytimes.com/2014/05/26/business/frank-m-woods-ambassador-for-sonoma-wines-dies-at-81.html,"Mr. Woods, a marketer and lifelong entrepreneur, put Sonoma County grapes on the map with his Clos du Bois winery."
26,2014/05/28,Even Sun Microsystems Had Its Roots at Xerox PARC,https://bits.blogs.nytimes.com/2014/05/28/even-sun-microsystems-had-its-roots-at-xerox-parc/,"Most in the tech industry know how Apple and Microsoft owe (at least) inspiration to the famed research laboratory. Not many know that Sun, once one of the most influential companies in tech, also learned a few things from PARC."
85,2014/05/28,Valeant’s Latest Move Disappoints,https://www.nytimes.com/2014/05/28/valeants-latest-move-disappoints/,"In its pursuit of the maker of Botox, Valeant Pharmaceuticals has more work to do to reclaim the role of aggressor, writes Jeffrey Goldfarb of Reuters Breakingviews."
22,2014/05/28,"By Design | Warm, Versatile Minimalism from Calvin Klein's Latest Furniture Collection",http://tmagazine.blogs.nytimes.com/2014/05/28/warm-versatile-minimalism-from-calvin-klein-latest-furniture-collection/,"Made with natural oak and brass, the house’s newest offerings will find a place in almost any home."
75,2014/05/28,Google’s Next Phase in Driverless Cars: No Steering Wheel or Brake Pedals,https://www.nytimes.com/2014/05/28/technology/googles-next-phase-in-driverless-cars-no-brakes-or-steering-wheel.html,Google has begun building a fleet of 100 experimental electric-powered vehicles that will dispense with all the standard controls found in modern automobiles and take the driver out of driving.
67,2014/05/28,Daily Report: Google Testing a Completely Driverless Car,https://bits.blogs.nytimes.com/2014/05/28/daily-report-google-testing-a-completely-driverless-car/,Google has begun building a fleet of 100 experimental electric-powered vehicles that will dispense with all the standard controls found in modern automobiles and take the driver out of driving.
53,2014/05/29,Clippers Draw Some High-Profile Offers,https://www.nytimes.com/2014/05/29/sports/basketball/letter-contradicts-donald-sterlings-vow-to-fight-sale-of-clippers.html,"Although there was no confirmation of the number of bidding groups, a person involved in the proposed sale said that Rochelle Sterling hopes to choose a buyer over the weekend."
88,2014/05/29,The Flaws of Apple’s iMessage,https://bits.blogs.nytimes.com/2014/05/29/the-flaws-of-apples-imessage/,"Because the service comes installed on iPhones, and in my experience is turned on by default, it is hugely popular. But there are many good alternative services."
89,2014/05/29,"If You Work in Silicon Valley, Odds Are You’re a Man",https://www.nytimes.com/2014/05/29/upshot/if-you-work-in-silicon-valley-odds-are-youre-a-white-man.html,Google releases figures showing just 17 percent of its technical employees are women and just 1 percent are black.
73,2014/05/29,Removing the Ads From a Kindle,https://www.nytimes.com/2014/05/29/technology/personaltech/removing-the-ads-from-a-kindle.html,"Plus, how to use use your 4G iPad as a mobile hot spot."
23,2014/05/30,"Underscoring Success of Live TV, Music Specials Will Make a Return",https://www.nytimes.com/2014/05/30/business/media/underscoring-success-of-live-tv-music-specials-will-make-a-return.html,"The revival dovetails with a growing programming trend: a desire among networks to give viewers more shows deemed worth watching — and discussing on social media — in real time, making it likelier that commercials will be seen."
65,2014/05/30,Fine Legal Point Poses Challenge to Appraisal Rights,https://www.nytimes.com/2014/05/30/fine-legal-point-poses-challenge-to-appraisal-rights/,"The question of whether a shareholder can prove it did not vote in favor of a takeover before asserting its appraisal rights could present a significant hurdle to hedge funds that have adopted such rights as a business strategy, Steven M. Davidoff writes in the Deal Professor column."
66,2014/05/30,"Brad Jefferson of Animoto, on Knowing Your Company’s Heartbeat",https://www.nytimes.com/2014/05/30/business/brad-jefferson-of-animoto-on-knowing-your-companys-heartbeat.html,"The chief executive of Animoto, a video slide show service, answers all the questions that his employees submit anonymously each month — even the hard ones."
79,2014/05/30,More Emergency Centers Are Gearing Up to Receive 911 Texts,https://www.nytimes.com/2014/05/30/us/more-emergency-centers-are-gearing-up-to-receive-911-texts.html,Texas is at the forefront of a national initiative to modernize the call system to accommodate situations in which a voice call may be risky or impossible and to be more accessible to the deaf community.
86,2014/05/30,Daily Report: Hurdles to Privacy on Web in Europe,https://bits.blogs.nytimes.com/2014/05/30/daily-report-hurdles-to-privacy-on-web-in-europe/,"A recent court ruling in Europe has accelerated requests that Internet search companies expunge individuals’ data. Once a contested item is online, however, the genie will not easily go back in the bottle."
55,2014/06/01,All Paths Lead to Illumination,https://www.nytimes.com/2014/06/01/nyregion/a-review-of-mastering-light-from-the-natural-to-the-artificial-in-poughkeepsie.html,"“Mastering Light: From the Natural to the Artificial” at Vassar’s Frances Lehman Loeb Art Center in Poughkeepsie is a quirky, thought-provoking show that divides its subject into three sometimes overlapping areas."
