,date,headline,link,summary
58,2014/05/22,Chromebooks Win Buyers Ready to Live in the Cloud,https://www.nytimes.com/2014/05/22/technology/personaltech/chromebooks-win-users-and-some-respect.html,"Lightweight, inexpensive computers based on Google’s Chrome operating system are gaining acceptance as users learn to live in the cloud."
50,2014/05/22,BlackRock Encourages AstraZeneca to Renew Pfizer Talks at Later Date,https://www.nytimes.com/2014/05/22/blackrock-encourages-astrazeneca-to-renew-pfizer-talks-at-later-date/,"BlackRock, AstraZeneca’s largest shareholder, is said to prefer that the drug firm engage in talks with Pfizer later on rather than accept Pfizer’s most recent offer."
123,2014/05/22,Media Companies Join to Extend the Brands of YouTube Stars,https://www.nytimes.com/2014/05/22/business/media/media-companies-join-to-extend-the-brands-of-youtube-stars.html,"Keywords Press will release six to 10 titles annually, both in print and digital formats."
122,2014/05/22,One Woman’s Lonely Boycott of Amazon,https://bits.blogs.nytimes.com/2014/05/22/one-womans-lonely-boycott-of-amazon/,Amazon likes to say it is obsessed with its customers. It ranks high on the Reputation Institute’s annual survey of the most reputable companies. It’s also one of the hardest companies for customers to give up.
91,2014/05/22,A Survival Course for the Leaders of Companies in Pain,https://www.nytimes.com/2014/05/22/business/smallbusiness/aileron-helps-business-owners-put-companies-on-track.html,"Aileron, a nonprofit in Ohio, teaches business owners how to speed up their management learning curve and address issues that hurt their companies."
41,2014/05/22,Painless Shipping In a Few Easy Steps,https://www.nytimes.com/2014/05/22/technology/personaltech/use-an-app-pay-a-fee-and-ship-almost-anything.html,"To ship through Shyp, you first download the firm’s iPhone app and enter in your payment data."
36,2014/05/22,"As the Delay Continues on Crowdfunding Rules, Concerns About Investor Risks Grow",https://boss.blogs.nytimes.com/2014/05/22/as-the-crowdfunding-delay-continues-concerns-about-the-risks-grow/,Even one of the authors of the crowdfunding legislation wants the regulations tightened.
90,2014/05/23,Federal Regulators Seek to Stop Sale of Students’ Data,https://bits.blogs.nytimes.com/2014/05/23/federal-regulators-seek-to-stop-sale-of-students-data/,"ConnectEDU, a college and career planning site that collected student data, has proposed selling information as part of bankruptcy proceedings."
32,2014/05/23,Sears Posts Worst Report of a Bad Lot in Retailing,https://www.nytimes.com/2014/05/23/business/sears-announces-loss-in-quarterly-earnings.html,Sears Holdings’s dismal earnings report not only lacked signs of improvement but also laid bare how few options the company had left.
116,2014/05/23,Amazon’s Tactics Confirm Its Critics’ Worst Suspicions,https://bits.blogs.nytimes.com/2014/05/23/amazons-tactics-confirm-its-critics-worst-suspicions/,"For years, Amazon’s critics have warned that the bookseller may flex its power once it controls the market for books. Now the company is proving its critics right."
22,2014/05/23,"Fantasy Football: Analyzing N.F.L. Draft Picks, Part 4",https://www.nytimes.com/2014/05/23/sports/football/fantasy-football-analyzing-nfl-draft-picks-part-4.html,"We wrap up our look at fantasy-relevant rookies with players from the A.F.C. South and West, including Bishop Sankey and Marquise Lee."
134,2014/05/23,Elliott Management Backs Skyscraper Revival,https://www.nytimes.com/2014/05/23/elliott-management-backs-skyscraper-revival/,The $24 billion hedge fund run by Paul E. Singer is helping to finance the development of the site of one of Manhattan’s first skyscrapers.
7,2014/05/23,2 Major Time Inc. Magazines Will Run Cover Advertising,https://www.nytimes.com/2014/05/23/business/media/two-time-inc-magazines-will-run-cover-advertising.html,"The ads, tiny strips running along the mailing label area, are to appear on the covers of Time and Sports Illustrated."
86,2014/05/23,Televising Sizzling Meat to Bump Up Sales of a Brisket Sandwich,https://www.nytimes.com/2014/05/23/business/media/televising-sizzling-meat-to-bump-up-sales-of-a-brisket-sandwich.html,"Arby’s filmed a brisket being smoked for 13 hours at the smokehouse in Texas that cures its brisket, and that footage will be one long commercial."
81,2014/05/23,Go Shop? Go Fish.,https://www.nytimes.com/2014/05/23/go-shop-go-fish/,"The tactic of seeking bids after signing up a buyer is intended to ensure top dollar. More often, writes Reynolds Holding of Reuters Breakingviews, it leads to low offers and sale prices, new research shows."
56,2014/05/23,"Tom Leighton of Akamai, on the Professorial Side of Leadership",https://www.nytimes.com/2014/05/23/business/tom-leighton-of-akamai-on-the-professorial-side-of-leadership.html,"Mr. Leighton, chief executive of Akamai Technologies, considers the skills he learned as an academic essential to his position."
62,2014/05/23,"Some Privacy, Please? Facebook, Under Pressure, Gets the Message",https://www.nytimes.com/2014/05/23/technology/facebook-offers-privacy-checkup-to-all-1-28-billion-users.html,The move responds to complaints that the service’s privacy settings are too complicated and that people often don’t know who can see what they’re posting.
138,2014/05/23,"As Publishers Fight Amazon, Books Vanish",https://bits.blogs.nytimes.com/2014/05/23/amazon-escalates-its-battle-against-hachette/,"Seeking ever-higher payments from publishers to bolster its anemic bottom line, Amazon is holding books and authors hostage on two continents by delaying shipments and raising prices."
76,2014/05/24,European Regulators to Start Inquiry Into eBay Data Breach,https://www.nytimes.com/2014/05/24/technology/european-regulators-to-start-inquiry-into-ebay-data-breach.html,Regulators will begin an investigation into the online market after hackers gained access to the personal data of 145 million customers.
23,2014/05/24,Cuban Talks His Way Onto a Limb Occupied by Sterling,https://www.nytimes.com/2014/05/24/sports/basketball/few-owners-could-withstand-a-public-airing-of-private-remarks.html,"Mark Cuban, the owner of the Mavericks, sounded somewhat tone deaf while admitting that he harbors prejudice."
27,2014/05/24,"Where Winners Play, and Losers Pay",https://www.nytimes.com/2014/05/24/arts/video-games/rustys-real-deal-baseball-video-game-tests-haggling-skills.html,"It’s not whether you win or lose, but how well you haggle with a virtual dog in Rusty’s Real Deal Baseball, new from Nintendo."
133,2014/05/25,Global Digital News Brands See Growth Opportunity in India,https://india.blogs.nytimes.com/2014/05/25/global-digital-news-brands-see-growth-opportunity-in-india/,"BuzzFeed, Huffington Post and Atlantic Media are among the companies with plans to build major online news operations in India, both on their own and with local partners."
57,2014/05/25,Faking Cultural Literacy,https://www.nytimes.com/2014/05/25/opinion/sunday/faking-cultural-literacy.html,Our cultural canon is determined by whatever gets the most clicks.
9,2014/05/25,"The Chatter for Sunday, May 25",https://www.nytimes.com/2014/05/25/business/the-chatter-for-sunday-may-25.html,Notable quotes from business articles that appeared in The New York Times last week.
47,2014/05/25,"For Brett Wilson of TubeMogul, It’s All in the Follow-Through",https://www.nytimes.com/2014/05/25/business/corner-office-for-brett-wilson-of-tubemogul-its-all-in-the-follow-through.html,The chief executive of a video advertising software company says it values people “who do what they say — they have a high ‘do-to-say ratio.’”
64,2014/05/25,"Q. and A.: Chan Koonchung on Tibet, Sex and Censorship",https://sinosphere.blogs.nytimes.com/2014/05/25/q-a-chan-koonchung-on-tibet-sex-and-censorship/,"The author’s latest novel, “The Unbearable Dreamworld of Champa the Driver,” about a young Tibetan trying to find his way in Beijing, was published in English this month."
18,2014/05/25,My T-Shirt Told Me to Take a Chill Pill,https://bits.blogs.nytimes.com/2014/05/25/my-t-shirt-told-me-to-take-a-chill-pill/,Smart textiles are starting to hit the market. Their fans say they could represent the future of wearable computing.
102,2014/05/26,No Time to Text? Say It With Stickers,https://www.nytimes.com/2014/05/26/technology/no-time-to-text-apps-turn-to-stickers.html,"Sticker-based apps like Line and WeChat have transformed mobile messaging in Asia, but they have been slow to catch on in North America."
108,2014/05/26,Music Data Analyst Turns Sights to Books,https://www.nytimes.com/2014/05/26/business/media/music-data-analyst-turns-sights-to-books.html,"Next Big Sound is bringing its data analytics to book sales, with Next Big Book. It has also struck a partnership with Macmillan."
48,2014/05/26,"The Economy, Explored on Film",https://www.nytimes.com/2014/05/26/business/media/the-economy-explored-on-film.html,"The three- to five-minute shorts — a team effort of Paul G. Allen and Morgan Spurlock, the director of “Super Size Me” — will explain concepts like markets, money, and debt and credit."
33,2014/05/26,"Frank M. Woods, Vintner and Ambassador for Sonoma, Dies at 81",https://www.nytimes.com/2014/05/26/business/frank-m-woods-ambassador-for-sonoma-wines-dies-at-81.html,"Mr. Woods, a marketer and lifelong entrepreneur, put Sonoma County grapes on the map with his Clos du Bois winery."
25,2014/05/26,Rebutting Mark Cuban on Bigotry,https://www.nytimes.com/2014/05/26/opinion/blow-rebutting-mark-cuban-on-bigotry.html,"He gets points for candor, but the conversation can’t end there."
99,2014/05/27,Dairy Queen Finds a Summer Love: The S’more,https://www.nytimes.com/2014/05/27/business/media/dairy-queen-finds-a-summer-love-the-smore.html,"The company’s new ad campaign focuses on limited-time offers, including the S’mores Blizzard, returning from last summer, and a second item, the Chips Ahoy Blizzard, new for this summer."
96,2014/05/27,A Site That Matches Hotels With Prospective Guests,https://intransit.blogs.nytimes.com/2014/05/27/a-site-that-matches-hotels-with-prospective-guests/,The new booking site Hotelied matches users with hotels that might find them desirable (discounts are often involved).
65,2014/05/27,From Humble Sneaker to Luxury Icon,https://www.nytimes.com/2014/05/27/fashion/trends/from-humble-sneaker-to-luxury-icon.html,"Status-symbol men's shoes are having their moment, with some high-end brands selling for more than $1,000."
114,2014/05/27,"In Expanded Program, Officers Across New York City Will Carry Antidote for Heroin Overdoses",https://www.nytimes.com/2014/05/27/nyregion/in-expanded-program-officers-across-new-york-city-will-carry-antidote-for-heroin-overdoses.html,"An expansion of a program on Staten Island, paid for by the state attorney general’s office, would give kits to those most likely to come into street-level contact with overdose victims."
69,2014/05/27,The Google Car Takes a Step Away From Boring,https://bits.blogs.nytimes.com/2014/05/27/the-google-car-takes-a-step-away-from-boring/,Google is making the leap from semi-autonomous to completely autonomous cars. But what exactly does the search company plan to do with them?
126,2014/05/27,A Cable Merger Too Far,https://www.nytimes.com/2014/05/27/opinion/a-cable-merger-too-far.html,"Regulators should block Comcast’s acquisition of Time Warner Cable because it would control too much of what consumers watch, read and listen to."
78,2014/05/27,It’s Not as Simple as Asking to ‘Be Forgotten’ by Google,https://www.nytimes.com/2014/05/27/upshot/its-not-as-simple-as-asking-to-be-forgotten-by-google.html,A European court’s ruling on the ability to erase links to negative information may not solve the issue of harm to a person’s reputation.
75,2014/05/27,Applying the Lessons of Politics to Green Power,https://www.nytimes.com/2014/05/27/business/energy-environment/applying-the-lessons-of-politics-to-green-power.html,"Ethical Electric, a start-up founded by a former Washington political operative, allows customers to sign up for electricity from renewable sources."
92,2014/05/27,Amazon Strategy Raises Hackles in Germany,https://www.nytimes.com/2014/05/27/business/international/amazon-strategy-raises-hackles-in-germany.html,The U.S. company's tough tactics with one of the country's publishers have been taken as an indication of its moves in the future.
88,2014/05/27,Twitter’s Growth Shifts to Developing Countries,https://bits.blogs.nytimes.com/2014/05/27/twitters-growth-shifts-to-developing-countries/,"Twitter’s growth is sizzling in developing countries like Indonesia and India. But it is slowing down in the United States and Europe, where the social network makes most of its revenue."
63,2014/05/28,"Threatening a Proxy Battle, Valeant Raises Its Offer on the Botox Maker Allergan",https://www.nytimes.com/2014/05/28/valeant-raises-bid-for-allergan/,"Raising the possibility of a hostile takeover, the drug maker said it would increase the amount of cash it would pay Allergan to $58.30 a share."
52,2014/05/28,Valeant’s Latest Move Disappoints,https://www.nytimes.com/2014/05/28/valeants-latest-move-disappoints/,"In its pursuit of the maker of Botox, Valeant Pharmaceuticals has more work to do to reclaim the role of aggressor, writes Jeffrey Goldfarb of Reuters Breakingviews."
17,2014/05/28,Even Sun Microsystems Had Its Roots at Xerox PARC,https://bits.blogs.nytimes.com/2014/05/28/even-sun-microsystems-had-its-roots-at-xerox-parc/,"Most in the tech industry know how Apple and Microsoft owe (at least) inspiration to the famed research laboratory. Not many know that Sun, once one of the most influential companies in tech, also learned a few things from PARC."
13,2014/05/28,"By Design | Warm, Versatile Minimalism from Calvin Klein's Latest Furniture Collection",http://tmagazine.blogs.nytimes.com/2014/05/28/warm-versatile-minimalism-from-calvin-klein-latest-furniture-collection/,"Made with natural oak and brass, the house’s newest offerings will find a place in almost any home."
74,2014/05/28,"With July 4th Fireworks Leaving the Hudson, Jersey City’s Show Will Return",https://www.nytimes.com/2014/05/28/nyregion/with-july-4th-fireworks-leaving-the-hudson-jersey-city-will-revive-its-own-show.html,"Mayor Steven Fulop of Jersey City has seized the chance to stage a fireworks show in Liberty State Park, with the Statue of Liberty itself as a backdrop."
87,2014/05/28,Intel Shows Off ‘Smart’ Wearable Shirt,https://bits.blogs.nytimes.com/2014/05/28/intel-shows-off-smart-wearable-shirt/,"Intel announced that it was making a smart T-shirt in partnership with AIQ, a company that makes electronic-based textiles. The company hopes that the shirt will be used by people who exercise regularly."
83,2014/05/28,Goldman Predicts Brazil Will Win the 2014 World Cup,https://www.nytimes.com/2014/05/28/goldman-brazil-will-win-the-2014-world-cup/,The report from the Wall Street firm says that the winning nation typically sees an upturn in its local stock market the following month.
39,2014/05/28,Daily Report: Google Testing a Completely Driverless Car,https://bits.blogs.nytimes.com/2014/05/28/daily-report-google-testing-a-completely-driverless-car/,Google has begun building a fleet of 100 experimental electric-powered vehicles that will dispense with all the standard controls found in modern automobiles and take the driver out of driving.
93,2014/05/28,Making Twitter Easier to Use,https://bits.blogs.nytimes.com/2014/05/28/making-twitter-easier-to-use/,"Dick Costolo, chief executive of the social network, said Twitter is trying to make its service easier to use, including using a mix of human curation and more sophisticated computer formulas to showcase the most relevant posts for each individual."
46,2014/05/28,Google’s Next Phase in Driverless Cars: No Steering Wheel or Brake Pedals,https://www.nytimes.com/2014/05/28/technology/googles-next-phase-in-driverless-cars-no-brakes-or-steering-wheel.html,Google has begun building a fleet of 100 experimental electric-powered vehicles that will dispense with all the standard controls found in modern automobiles and take the driver out of driving.
71,2014/05/28,New Curbs Sought on the Personal Data Industry,https://www.nytimes.com/2014/05/28/technology/ftc-urges-legislation-to-shed-more-light-on-data-collection.html,"The Federal Trade Commission said consumers should have access to information collected about them, along with the ability to suppress information."
106,2014/05/29,Apple to Pay $3 Billion to Buy Beats,https://www.nytimes.com/2014/05/29/technology/apple-confirms-its-3-billion-deal-for-beats-electronics.html,"In a move that will help Apple play catch-up with rivals that offer subscription-based music services, the company will offer both Beats’s streaming music service and its premium headphones."
125,2014/05/29,"Jimmy Iovine, a Master of Beats, Lends Apple a Skilled Ear",https://www.nytimes.com/2014/05/29/business/media/jimmy-iovine-a-master-of-beats-lends-apple-a-skilled-ear.html,"Apple is betting that Mr. Iovine’s four decades in the recording industry, his knack for trend-spotting and his credibility with artists will help rejuvenate its music business."
70,2014/05/29,Dish Network Says It Will Accept Bitcoin,https://www.nytimes.com/2014/05/29/dish-network-to-accept-bitcoin/,The satellite television provider announced on Thursday that it will begin allowing its 14 million subscribers to pay in Bitcoin later this year.
104,2014/05/29,Finally Breaking Up the Cable Bundles,https://www.nytimes.com/2014/05/29/technology/personaltech/finally-breaking-up-the-cable-bundles.html,"Trying to recalculate monthly bills by paying separate companies for high-speed Internet, cable television and landline telephone service."
85,2014/05/29,"Daily Report: In Buying Beats, Apple Bets on a Founder’s Skilled Ear",https://bits.blogs.nytimes.com/2014/05/29/daily-report-in-buying-beats-apple-bets-on-a-founders-skilled-ear/,"In acquiring Beats Electronics, Apple is hoping that its co-founder, Jimmy Iovine, will help Apple rejuvenate its music business nearly three years after the death of Steven P. Jobs."
131,2014/05/29,Cyberespionage Attacks Tied to Hackers in Iran,https://bits.blogs.nytimes.com/2014/05/29/cyberespionage-attacks-tied-to-hackers-in-iran/,"A series of attacks against American defense contractors, lobbyists, journalists and congressional personnel has been traced to hackers in Iran."
44,2014/05/29,Removing the Ads From a Kindle,https://www.nytimes.com/2014/05/29/technology/personaltech/removing-the-ads-from-a-kindle.html,"Plus, how to use use your 4G iPad as a mobile hot spot."
55,2014/05/29,"If You Work in Silicon Valley, Odds Are You’re a Man",https://www.nytimes.com/2014/05/29/upshot/if-you-work-in-silicon-valley-odds-are-youre-a-white-man.html,Google releases figures showing just 17 percent of its technical employees are women and just 1 percent are black.
112,2014/05/29,A New Irreverent Spirit at Apple,https://bits.blogs.nytimes.com/2014/05/29/apples-new-master-of-irreverence-jimmy-iovine/,"The music impresario Jimmy Iovine, who agreed to sell Beats Electronics to Apple for $3 billion on Wednesday, pulled no punches as he talked about his new employer, the competition and Silicon Valley."
66,2014/05/29,Samsung Stakes Claim on Wearable Tech That Monitors Health,https://bits.blogs.nytimes.com/2014/05/29/samsung-stakes-claim-on-wearable-tech-that-monitors-health/,"Samsung’s innovation and strategy team announced plans for an “open” platform so that developers, medical professionals and hardware makers can push forward the idea of “intelligent digital health.”"
54,2014/05/29,The Flaws of Apple’s iMessage,https://bits.blogs.nytimes.com/2014/05/29/the-flaws-of-apples-imessage/,"Because the service comes installed on iPhones, and in my experience is turned on by default, it is hugely popular. But there are many good alternative services."
29,2014/05/29,Clippers Draw Some High-Profile Offers,https://www.nytimes.com/2014/05/29/sports/basketball/letter-contradicts-donald-sterlings-vow-to-fight-sale-of-clippers.html,"Although there was no confirmation of the number of bidding groups, a person involved in the proposed sale said that Rochelle Sterling hopes to choose a buyer over the weekend."
127,2014/05/29,Hachette and Amazon Dig In for a Long Fight Over Contract Terms,https://www.nytimes.com/2014/05/29/technology/amazon-hachette-book-publisher-dispute.html,"The only thing the publisher and the retailer agree on is that there is no deal in sight, and 5,000 Hachette books are caught in the middle."
14,2014/05/30,"Underscoring Success of Live TV, Music Specials Will Make a Return",https://www.nytimes.com/2014/05/30/business/media/underscoring-success-of-live-tv-music-specials-will-make-a-return.html,"The revival dovetails with a growing programming trend: a desire among networks to give viewers more shows deemed worth watching — and discussing on social media — in real time, making it likelier that commercials will be seen."
53,2014/05/30,Daily Report: Hurdles to Privacy on Web in Europe,https://bits.blogs.nytimes.com/2014/05/30/daily-report-hurdles-to-privacy-on-web-in-europe/,"A recent court ruling in Europe has accelerated requests that Internet search companies expunge individuals’ data. Once a contested item is online, however, the genie will not easily go back in the bottle."
72,2014/05/30,Right to Be Forgotten? Not That Easy,https://www.nytimes.com/2014/05/30/business/international/on-the-internet-the-right-to-forget-vs-the-right-to-know.html,"A recent court ruling in Europe has accelerated requests that Internet search companies remove links to individuals’ data. Once a contested item is online, however, the genie will not easily go back in the bottle."
49,2014/05/30,More Emergency Centers Are Gearing Up to Receive 911 Texts,https://www.nytimes.com/2014/05/30/us/more-emergency-centers-are-gearing-up-to-receive-911-texts.html,Texas is at the forefront of a national initiative to modernize the call system to accommodate situations in which a voice call may be risky or impossible and to be more accessible to the deaf community.
38,2014/05/30,"Brad Jefferson of Animoto, on Knowing Your Company’s Heartbeat",https://www.nytimes.com/2014/05/30/business/brad-jefferson-of-animoto-on-knowing-your-companys-heartbeat.html,"The chief executive of Animoto, a video slide show service, answers all the questions that his employees submit anonymously each month — even the hard ones."
119,2014/05/30,Bias Claims for Insurers in Coverage of H.I.V.,https://www.nytimes.com/2014/05/30/business/four-insurers-accused-of-discriminating-against-people-with-hiv.html,"Two health care advocacy groups filed a complaint against CoventryOne, Cigna, Humana and Preferred Medical Plan for what they said was discrimination in Florida."
94,2014/05/30,What the Beats Deal Says About Apple: It Loves Tastemakers,https://bits.blogs.nytimes.com/2014/05/30/what-the-beats-deal-says-about-apple-it-loves-tastemakers/,"If Silicon Valley is bent on replacing human judgment with algorithmic efficiency, the Beats deal shows that Apple wants to hold itself up as the one tech company that stands proudly against that trend."
103,2014/05/30,Keeping Windows 8.1 Up to Date,https://www.nytimes.com/2014/05/30/technology/personaltech/keeping-windows-8-1-up-to-date.html,"Plus, how to move from Windows XP to a Mac."
37,2014/05/30,Fine Legal Point Poses Challenge to Appraisal Rights,https://www.nytimes.com/2014/05/30/fine-legal-point-poses-challenge-to-appraisal-rights/,"The question of whether a shareholder can prove it did not vote in favor of a takeover before asserting its appraisal rights could present a significant hurdle to hedge funds that have adopted such rights as a business strategy, Steven M. Davidoff writes in the Deal Professor column."
73,2014/05/30,Malcolm Gladwell ‘Surprised’ to Become an Amazon Bargaining Chip,https://bits.blogs.nytimes.com/2014/05/30/gladwell-on-amazon-its-sort-of-heartbreaking-when-your-partner-turns-on-you/,One of Hachette’s biggest authors says he wonders if writers need to act together to protest the retailer’s behavior in its dispute with his publisher.
120,2014/05/30,Why Is Amazon Squeezing Hachette? Maybe It Really Needs the Money,https://bits.blogs.nytimes.com/2014/05/30/why-is-amazon-squeezing-hachette-maybe-it-really-needs-the-money/,"Amazon used to take margin from its suppliers so it could sell things more cheaply. Now, it needs the margin for itself."
67,2014/05/30,Director of ‘Happy in Tehran’ Video Is Reportedly Freed,https://www.nytimes.com/2014/05/30/world/middleeast/director-of-happy-in-tehran-video-is-reportedly-freed.html,"The director of a YouTube remix that offended Iran’s judiciary was released on bail Thursday, a rights group said."
101,2014/05/31,Iran Hackers Dangle a Familiar Name to Fish for Data,https://www.nytimes.com/2014/05/31/world/middleeast/iran-hackers-dangle-a-familiar-name-to-fish-for-data.html,"Hackers seeking information about Washington’s elite posed as John R. Bolton, a former American ambassador to the United Nations, to friend online users through social media."
118,2014/06/01,"Urban Renewal, No Bulldozer",https://www.nytimes.com/2014/06/01/arts/design/san-francisco-repurposes-the-old-for-the-future.html,"Businesses are planting themselves in existing buildings in San Francisco, while residents are getting little relief from the high housing costs, and new construction faces obstructions."
31,2014/06/01,All Paths Lead to Illumination,https://www.nytimes.com/2014/06/01/nyregion/a-review-of-mastering-light-from-the-natural-to-the-artificial-in-poughkeepsie.html,"“Mastering Light: From the Natural to the Artificial” at Vassar’s Frances Lehman Loeb Art Center in Poughkeepsie is a quirky, thought-provoking show that divides its subject into three sometimes overlapping areas."
80,2014/06/01,Mapping Apps Follow the Crowd,https://www.nytimes.com/2014/06/01/automobiles/mapping-apps-follow-the-crowd.html,"Telenav, a navigation services company, is switching from maps that are professionally produced to ones that are crowdsourced, using data and updates provided by contributors."
