,date,headline,link,summary
3813,2012/07/29,"Romney to Back Israel’s Right to Strike Iran, Aide Says",https://thecaucus.blogs.nytimes.com/2012/07/29/romney-to-back-israels-right-to-strike-iran-aide-says/,"In a speech on Sunday, Mitt Romney plans to assert that he respects Israel’s right to take pre-emptive action against Iran to prevent the country from developing nuclear capabilities that could be used for a bomb."
4084,2012/07/30,Romney Backs Israeli Stance on Threat of Nuclear Iran,https://www.nytimes.com/2012/07/30/us/politics/romney-in-israel-hints-at-harder-line-toward-iran.html,"Mitt Romney adopted the language of Israel’s leaders, who say Tehran must not even obtain the capability to build a nuclear weapon, a harder position than the United States has taken."
2584,2012/07/30,Chicago Bridge & Iron to Buy Shaw Group for $3 Billion,https://www.nytimes.com/2012/07/30/chicago-bridge-iron-to-buy-shaw-group-for-3-billion/,"The Texas-based engineering company has agreed to buy a rival, the Shaw Group, in a cash-and-stock deal worth $3 billion."
4083,2012/07/30,"For N.F.L. Teams, Quarterback Trouble Comes in Pairs",https://www.nytimes.com/2012/07/30/sports/football/sanchez-and-tebow-have-latest-nfl-quarterback-controversy.html,"With Tim Tebow and Mark Sanchez, the Jets carry one of the N.F.L.’s most enduring traditions into training camp: a quarterback controversy."
2195,2012/07/30,Penn State Seeks Settlements,https://www.nytimes.com/2012/07/30/sports/ncaafootball/penn-state-seeks-settlements.html,"Penn State’s president, Rodney Erickson, said the university was adequately covered to handle lawsuits stemming from the child sexual abuse scandal but hoped to settle many of them “as quickly as possible.”"
2929,2012/07/30,Economic Reports for the Week Ahead,https://www.nytimes.com/2012/07/30/business/economic-reports-for-the-week-of-july-30.html,"Data will include the July unemployment report and personal income and spending for June, and companies reporting earnings will include Chrysler, General Motors and Toyota."
3099,2012/08/01,The Early Word: Insurgency,https://thecaucus.blogs.nytimes.com/2012/08/01/the-early-word-rekindled/,"Political news from today’s Times and around the Web, plus a look at the latest happenings in Washington."
275,2012/08/01,The Latest Quinnipiac University/New York Times/CBS Poll,https://www.nytimes.com/interactive/2012/08/01/us/politics/01quinnipiac-new-york-times-cbs-poll.html,"Likely voters were polled on the upcoming presidential election in the swing states Florida, Ohio and Pennsylvania."
3714,2012/08/01,Voter Suppression and Political Polls,https://campaignstops.blogs.nytimes.com/2012/08/01/voter-suppression-and-political-polls/,Are we getting a skewed idea of where things stand now?
3087,2012/08/01,"Obama, in Ohio, Attacks Romney Over Tax Cuts",https://thecaucus.blogs.nytimes.com/2012/08/01/obama-in-ohio-attacks-romney-over-tax-cuts/,President Obama attacked Mitt Romney’s proposal to cut taxes for individuals and businesses by more than $5 trillion over the next decade.
2478,2012/08/01,The Electoral Map: Pennsylvania Now Leaning Democratic,https://thecaucus.blogs.nytimes.com/2012/08/01/the-electoral-map-pennsylvania-now-leaning-democratic/,"Pennsylvania, whose 20 electoral votes have long been among the most closely watched states in the race for the White House, is now rated as leaning Democratic, according to the latest New York Times ranking of presidential battlegrounds."
3263,2012/08/01,New Polls in Three Battleground States Show Obama Edge,https://www.nytimes.com/2012/08/01/us/politics/polls-give-obama-edge-in-pennsylvania-ohio-and-florida.html,"Despite an advantage on the economy for Mitt Romney, personal appeal is helping President Obama, according to Quinnipiac University/New York Times/CBS News surveys."
2579,2012/08/01,"Obama Heads to Ohio Battleground, Again",https://thecaucus.blogs.nytimes.com/2012/08/01/obama-heads-to-ohio-battleground-again/,"President Obama will make stops in north-central Ohio and plans to discuss “the choice in this election between two fundamentally different visions of how to grow the economy, create middle-class jobs and pay down the debt,” according to his campaign."
2961,2012/08/01,How the Poll Was Conducted,https://www.nytimes.com/2012/08/01/us/politics/how-the-poll-was-conducted.html,"The latest Quinnipiac University/New York Times/CBS News polls involved a total of 4,392 telephone interviews conducted July 24 through July 30 with adults in Florida, Ohio and Pennsylvania."
3269,2012/08/01,Dropbox Spam Attack Tied to Stolen Employee Password,https://bits.blogs.nytimes.com/2012/08/01/dropbox-spam-attack-tied-to-stolen-employee-password/,A spam attack on Dropbox users has been linked to a password stolen in a breach on another Web site. Dropbox declined to say which company’s breach was responsible. But the attack illustrates a common tactic used by hackers.
3556,2012/08/02,Why the Backlash on Bloomberg’s Breastfeeding Initiative?,https://parenting.blogs.nytimes.com/2012/08/02/why-the-backlash-on-bloombergs-breastfeeding-initiative/,Why the rash of outrage at a policy meant to promote breastfeeding? Fear that its implementation may be as bad as the formula promotion it’s meant to change.
3804,2012/08/02,Aug. 1: Obama Extends Electoral College Advantage,https://fivethirtyeight.blogs.nytimes.com/2012/08/02/aug-1-obama-extends-electoral-college-advantage/,President Obama’s standing in the FiveThirtyEight forecast reached its strongest position to date on Tuesday as a result of favorable polls in a set of swing states.
3805,2012/08/02,Coffee Creamer Brand Focuses on Simplicity and Identity,https://www.nytimes.com/2012/08/02/business/media/coffee-creamer-brand-focuses-on-simplicity-and-identity.html,"Recognizing that its name — International Delight — is a mouthful, a brand decides to highlight individuality by promoting itself by its initials: ID."
227,2012/08/02,CBS Reports Rise in Operating Income for Second Quarter,https://mediadecoder.blogs.nytimes.com/2012/08/02/cbs-reports-rise-in-operating-income-for-second-quarter/,The network’s results were a 5 percent increase over the same period last year and the highest second quarter since it was established as a separate entity from Viacom six years ago.
3624,2012/08/02,Obama Says Romney’s Tax Plan Favors Wealthy Only,https://www.nytimes.com/2012/08/02/us/politics/obama-citing-study-says-romneys-tax-plan-would-benefit-only-wealthy.html,"On a campaign stop in Ohio, President Obama said the new study showed that Mr. Romney’s plans would mean more large tax cuts for millionaires at the expense of other Americans."
2808,2012/08/03,Pennsylvanians Are Split on Penn State Penalties,https://www.nytimes.com/2012/08/03/sports/ncaafootball/penn-state-poll-shows-pennsylvania-split-on-penalties.html,"More than 4 in 10 Pennsylvania residents said the N.C.A.A.’s punishment of Penn State was too severe, a new poll shows."
3621,2012/08/03,President Again Blasts Tax Proposal of Romney’s,https://www.nytimes.com/2012/08/03/us/politics/obama-mocks-romneys-tax-cut-plan.html,"In Florida, President Obama continued his swing-state offensive against Mitt Romney’s tax-cut plans, deriding them as a boon to the rich at the expense of everyone else."
4026,2012/08/04,"In Tight Iowa Race, Romney Struggles to Excite G.O.P. Base",https://www.nytimes.com/2012/08/04/us/politics/in-iowa-grass-roots-republicans-are-still-not-sold-on-romney.html,The lack of zeal for Mitt Romney may affect turnout in a state that is considered up for grabs.
2985,2012/08/04,"Sunday Breakfast Menu, Aug. 5",https://thecaucus.blogs.nytimes.com/2012/08/04/sunday-breakfast-menu-aug-5/,Lawmakers from both parties will stop by the Sunday shows to discuss a long list of unresolved issues and what the economic numbers mean for the presidential campaign.
3616,2012/08/04,The Curious Case of Chavis Carter,https://www.nytimes.com/2012/08/04/opinion/blow-the-curious-case-of-chavis-charter.html,The case of a young man supposedly taking a gun and shooting himself in the head while handcuffed in the back of a police car truly “defies logic.”
4185,2012/08/05,"Sunday Dialogue: Harm, No Foul",https://www.nytimes.com/2012/08/05/opinion/sunday/sunday-dialogue-harm-no-foul.html,"How some crimes of the elite are not prosecuted, and why."
3168,2012/08/05,Parsing Numbers to Choose Best Ever,https://www.nytimes.com/2012/08/05/crosswords/chess/chess-carlsen-close-to-kasparov-record.html,"Magnus Carlsen is on the verge of earning the highest rating of all time, breaking the record set by Garry Kasparov in 1990 and 2000, but ratings inflation casts a shadow on Carlsen’s accomplishment."
4342,2012/08/05,"Marcus Samuelsson, a Chef, a Brand and Then Some",https://www.nytimes.com/2012/08/05/business/marcus-samuelsson-both-a-chef-and-a-brand.html,"The question for Marcus Samuelsson, the chef, restaurateur, author, food impresario and media personality, is how far and how fast he can expand his personal brand."
2720,2012/08/06,Pollsters Struggle to Pin Down the Right (Cell) Number,https://www.nytimes.com/2012/08/06/us/politics/political-pollsters-struggle-to-get-the-right-cell-number.html,"Analysts are tweaking methods to better include the views of voters who only have cellphones: some hang up on those who also have landlines, others turn to the Internet."
1834,2012/08/06,"Esther Kartiganer, 74, a Force As a '60 Minutes' Producer",https://www.nytimes.com/2012/08/06/business/media/esther-kartiganer-60-minutes-producer-dies-at-74.html,"Esther Kartiganer, who as senior producer in charge of vetting content on CBS 's ''60 Minutes'' became entangled in a controversy over a program that raised questions about President George W. Bush's military service during the Vietnam War, died on Wednesday in Aspen, Colo. She was 74.The cause was a heart attack, said her brother, Joseph."
2550,2012/08/06,Networks Struggle to Appeal to Hispanics,https://www.nytimes.com/2012/08/06/business/media/networks-struggle-to-appeal-to-hispanics-without-using-stereotypes.html,Shows meant to reach out to Hispanic viewers often rely on boilerplate characters that fall flat.
1828,2012/08/07,‘NBC Nightly News’ Adds Three Million Viewers From Olympics,https://mediadecoder.blogs.nytimes.com/2012/08/07/nbc-nightly-news-adds-three-million-viewers-from-olympics/,"The news program has left its competitors behind during its broadcasts from London during the Games. It soared to an enormous total viewer number: 10.85 million, about three million more than its recent average."
4396,2012/08/07,"Miami Dolphins, 2012 N.F.L. Season Preview",https://fifthdown.blogs.nytimes.com/2012/08/07/miami-dolphins-2012-n-f-l-season-preview/,"The Dolphins’ unheralded defense has a chance to be a top group. Unfortunately, the offense is deprived of resources in the passing game."
2614,2012/08/07,"Corrections: August 7, 2012",https://www.nytimes.com/2012/08/07/pageoneplus/corrections-august-7-2012.html,"Corrections appearing in print on August 7, 2012."
2507,2012/08/07,Historical Society Exhibit to Focus on World War II and New York City,https://artsbeat.blogs.nytimes.com/2012/08/07/fall-exhibit-to-focus-on-world-war-ii-and-new-york-city/,New York Historical Society announces a major exhibition this fall on World War ii.
4068,2012/08/07,"In Weak Economy, an Opening to Court Votes of Single Women",https://www.nytimes.com/2012/08/07/us/politics/in-weak-economy-an-opening-to-court-votes-of-single-women.html,"In an election focused on the economy, the votes from the legions of unmarried women who helped lift President Obama to victory in 2008 are now up for grabs."
3239,2012/08/08,Mixed Views Are Found on Stricter Laws for Guns,https://www.nytimes.com/2012/08/08/us/politics/polls-find-opposition-to-stricter-gun-laws.html,"Some 4 in 10 voters in Colorado, Virginia and Wisconsin say that they do want gun laws to be toughened, new Quinnipiac University/New York Times/CBS News polls find."
2828,2012/08/08,Liberty’s Spinoff of Starz Was Firmly Denied Only a Month Ago,https://mediadecoder.blogs.nytimes.com/2012/08/08/libertys-spinoff-of-starz-was-firmly-denied-only-a-month-ago/,"When asked last month about a potential spinoff of the pay-TV company, Liberty’s chairman, John Malone said: “There are no plans on Starz at this time other than to grow it.”"
283,2012/08/08,Quinnipiac University/New York Times/CBS Poll on Swing States,https://www.nytimes.com/interactive/2012/08/08/us/politics/08poll-results-documents.html,"A new poll shows that Mitt Romney maintains a sizable advantage among white, working-class voters and President Obama leading with women in Wisconsin, Colorado and Virginia."
4064,2012/08/08,"Obama Is an Avid Reader, and Critic, of the News",https://www.nytimes.com/2012/08/08/us/politics/obama-is-an-avid-reader-and-critic-of-news-media-coverage.html,The president has come to believe the news media have had a role in frustrating his ambitions to change the terms of the country’s political discussion.
3685,2012/08/08,Obama Says Romney Would Take Women Back to 1950s on Health Care,https://thecaucus.blogs.nytimes.com/2012/08/08/obama-says-romney-would-take-women-back-to-1950s-on-health-care/,"Opening a two-day swing across Colorado, the president focused on the benefits of his health-care law for women and families, and reopened a debate over contraception."
2953,2012/08/08,Aug. 8: Colorado and Virginia Flip Places in Forecast,https://fivethirtyeight.blogs.nytimes.com/2012/08/08/aug-8-colorado-and-virginia-flip-places-in-forecast/,"Mitt Romney got one of his better polls in a long while on Wednesday, but the problem was that the rest of the day’s data was mediocre for him."
2382,2012/08/08,Poll Finds Tight Senate Races in Virginia and Wisconsin,https://thecaucus.blogs.nytimes.com/2012/08/08/poll-finds-tight-senate-races-in-virginia-and-wisconsin/,"The Senate race in Virginia is closely divided between two former governors, with 48 percent of likely voters supporting the Democrat Tim Kaine and 46 percent supporting the Republican George Allen."
4307,2012/08/08,How Romney’s Pick of a Running Mate Could Sway the Outcome,https://fivethirtyeight.blogs.nytimes.com/2012/08/08/how-romneys-pick-of-a-running-mate-could-sway-the-outcome/,Some of Mitt Romney’s potential running mates are far more likely to help him win their home states than others. But how often would that change the Electoral College total in November?
2933,2012/08/08,How the Polls Were Conducted,https://www.nytimes.com/2012/08/08/us/politics/how-the-polls-were-conducted.html,"The latest Quinnipiac University/New York Times/CBS News polls included telephone interviews conducted July 31 through Aug. 6 with a total of 5,197 adults in Colorado, Virginia and Wisconsin."
2786,2012/08/08,The Early Word: Fixed Battle Lines,https://thecaucus.blogs.nytimes.com/2012/08/08/the-early-word-battle-of-the-sexes/,Political news from today’s Times and around the Web.
2701,2012/08/08,Polls Underline Stubborn Splits in 3 Key States,https://www.nytimes.com/2012/08/08/us/politics/polls-see-sharp-divide-in-3-swing-states.html,"Mitt Romney has held his advantage among the white working-class while President Obama has maintained the support of women, the Quinnipiac University/New York Times/CBS News polls found."
3600,2012/08/08,Obama Travels to Colorado With Appeal to Women,https://thecaucus.blogs.nytimes.com/2012/08/08/obama-hits-colorado-with-appeal-to-women/,"Women’s issues and wind energy will join middle-class tax cuts as part of President Obama’s platform on Wednesday and Thursday as he campaigns in Colorado, a swing state where a new poll underscored his vulnerability to voters’ doubts about the economy."
2874,2012/08/09,Justice Ginsburg Discloses June Rib Injury,https://thecaucus.blogs.nytimes.com/2012/08/09/justice-ginsburg-discloses-june-rib-injury/,"In an interview with Reuters, Justice Ruth Bader Ginsburg spoke about breaking two of her ribs during one of the Supreme Court’s busiest months."
3528,2012/08/09,"Mixing It Up With the Charmer, the Flight Attendant and the Pundette",https://www.nytimes.com/2012/08/09/theater/reviews/summer-shorts-at-59e59-theaters.html,"A musical by Sam Davis and Sean Hartley is mixed in with one-acts by Paul Rudnick, Neil LaBute and James McLure in a six-script festival at 59E59 Theaters."
3866,2012/08/09,"In Clamor for Roles at Convention, More Are Out Than In",https://www.nytimes.com/2012/08/09/us/politics/mitt-romney-campaign-carefully-choosing-speakers-for-convention.html,Mitt Romney’s approach to planning who will get to speak at the Republican National Convention this month has prized efficiency and practicality over sentimentality.
3589,2012/08/09,Obama Assails Romney on Women’s Health Care,https://www.nytimes.com/2012/08/09/us/politics/obama-assails-romney-on-womens-health-care.html,"President Obama made one of his strongest pitches to date for the women’s vote, telling a mostly female crowd in Denver that Republicans would take them back to the era of the 1950s."
4011,2012/08/10,Voices From the Battleground States,https://thecaucus.blogs.nytimes.com/2012/08/10/voices-from-the-battleground-states/,Follow-up interviews with poll respondents from battleground states offer a glimpse into how likely voters view both of the candidates.
2616,2012/08/11,Burroughs Wins First Wrestling Gold for U.S.,https://www.nytimes.com/2012/08/11/sports/olympics/olympic-roundup-wrestling-taekwondo-cyclist-medal.html,Jordan Burroughs of the United States won a gold medal in wrestling; Steven Lopez fell in his opening taekwondo bout; the International Olympic Committee stripped the American cyclist Tyler Hamilton of his 2004 gold medal.
2865,2012/08/11,"Sunday Breakfast Menu, Aug. 12",https://thecaucus.blogs.nytimes.com/2012/08/11/sunday-breakfast-menu-aug-12/,The choice of Paul D. Ryan as Mitt Romney’s vice-presidential choice will dominate discussion on the Sunday talk shows.
2491,2012/08/11,Wisconsin: A Political Snapshot,https://www.nytimes.com/2012/08/11/us/wisconsin-a-political-snapshot.html,A state where the political landscape has become polarized.
3776,2012/08/11,New Focus for Romney on Connecting and Closing the Empathy Gap,https://www.nytimes.com/2012/08/11/us/politics/romney-renews-focus-on-empathy-gap-with-obama.html,Mitt Romney’s biggest challenge at the moment is not President Obama. It’s himself. He begins a four-state bus tour on Saturday to try to strengthen his relationship with voters.
3296,2012/08/12,Obama Says He Fundamentally Disagrees With Ryan’s Vision for the Country,https://thecaucus.blogs.nytimes.com/2012/08/12/obama-says-he-fundamentally-disagrees-with-ryans-vision-for-the-country/,"President Obama speaks about the Republican vice-presidential candidate, Paul D. Ryan, for the first time since Mr. Ryan was chosen by Mitt Romney."
4010,2012/08/12,"Martin Fleischmann, Seeker of Cold Fusion, Dies at 85",https://www.nytimes.com/2012/08/12/science/martin-fleischmann-cold-fusion-seeker-dies-at-85.html,"Mr. Fleischmann believed he had achieved cold fusion in a lab, but his announcement proved premature and he was discredited."
4012,2012/08/12,Strange Sounds Led a Composer to a Long Career,https://www.nytimes.com/2012/08/12/arts/music/the-composer-pauline-oliveros-stays-busy-at-80.html,"In a world that recognizes female composers more readily, Pauline Oliveros has captured enough ears, shaped enough minds and accrued enough renown to warrant a claim of greatness."
266,2012/08/12,Romney and Ryan to Give First Joint TV Interview on CBS,https://thecaucus.blogs.nytimes.com/2012/08/12/romney-and-ryan-to-appear-on-60-minutes/,The candidates take to the airwaves on Sunday after Mitt Romney makes his selection.
2387,2012/08/13,Aug. 13: Polls Have Middling Reviews for Ryan,https://fivethirtyeight.blogs.nytimes.com/2012/08/13/aug-13-polls-have-middling-reviews-for-ryan/,"A few polls were released that were specifically dedicated to Representative Paul D. Ryan of Wisconsin, and they offered mediocre numbers for the Republican ticket."
3575,2012/08/13,Obama Takes Aim at Ryan in Iowa,https://thecaucus.blogs.nytimes.com/2012/08/13/obama-takes-aim-at-ryan-in-iowa/,"During his first full day of campaigning since Representative Paul Ryan joined the Republican ticket, President Obama accused the Wisconsin Republican of blocking the farm bill that is meant to help farmers and ranchers."
3771,2012/08/13,MundoFox to Enter the Latino TV Market,https://www.nytimes.com/2012/08/13/business/media/mundofox-new-spanish-language-network-to-make-debut.html,"With its debut on Monday, MundoFox, a partnership between Fox and a Colombian television company, will enter a market long dominated by Univision and Telemundo."
2578,2012/08/13,Gender Split for Debate Moderators,https://thecaucus.blogs.nytimes.com/2012/08/13/female-moderators-chosen-for-debates/,The selection of female moderators comes after a campaign by teenagers in New Jersey to select women.
4007,2012/08/13,Both Sides Focus on the Republican Ticket’s New Face,https://www.nytimes.com/2012/08/13/us/politics/with-gop-ticket-complete-crowds-swell.html,Mitt Romney sought to capitalize on conservative enthusiasm for his vice-presidential choice without having to defend all of Representative Paul D. Ryan’s positions.
3367,2012/08/14,Romney Delivers a Harsh Rebuke of Obama at Final Stop on Bus Tour,https://thecaucus.blogs.nytimes.com/2012/08/14/romney-delivers-a-harsh-rebuke-of-obama-at-final-stop-on-bus-tour/,"A day after lashing out at attacks that he called “wild and reckless,” Mitt Romney rebuked President Obama for running a campaign of “enmity and jealousy and anger” during a network interview."
2504,2012/08/14,NBC Improves on Olympic Ratings,https://www.nytimes.com/2012/08/14/sports/olympics/nbc-improves-on-olympic-ratings.html,"For the 17 days of the London Games, NBC averaged 31.1 million viewers in prime time, 12 percent better than four years ago for the Beijing Games and 26 percent better than the Athens Games in 2004."
3851,2012/08/14,Obama Rejoins Campaign Trail in Iowa and Finds a Brand-New Rival There,https://www.nytimes.com/2012/08/14/us/politics/paul-ryan-and-obama-exchange-campaign-attacks-in-iowa.html,Representative Paul D. Ryan spoke from a political soapbox as President Obama began a three-day bus tour through a swing state.
3034,2012/08/14,"The Breakfast Meeting: How H.G.B. (Re)vamped Magazines, and Commiting Photography in Public",https://mediadecoder.blogs.nytimes.com/2012/08/14/the-breakfast-meeting-how-h-g-b-revamped-magazines-and-commiting-photography-in-public/,"Remembering Helen Gurley Brown, and moderators are announced for the presidential and vice-presidential debates."
2934,2012/08/14,"Through Ryan, Obama Seeks to Link Romney to Congress",https://thecaucus.blogs.nytimes.com/2012/08/14/through-ryan-obama-seeks-to-link-romney-to-congress/,President Obama’s top aides said that Mitt Romney’s choice of Paul D. Ryan as his running mate should make it easier for the president to run against the lawmakers who have blocked much of the White House agenda.
2807,2012/08/14,"At NBC, the Thrill Is Gone Along With the Audience",https://mediadecoder.blogs.nytimes.com/2012/08/14/at-nbc-the-thrill-is-gone-along-with-the-audience/,"There was very little Olympics afterglow for the network on Monday night, with an audience roughly 25 million smaller than the highs for the Games. The chef Gordon Ramsay earned ratings gold for the night."
2521,2012/08/15,"For Romney, a New Running Mate May Mean a New, Less Elliptical, Workout, Too",https://thecaucus.blogs.nytimes.com/2012/08/15/for-romney-a-new-running-mate-may-mean-a-new-less-elliptical-workout-too/,Even Mitt Romney’s exercise routine is open to tinkering at the hands of his younger (and fitter) running mate.
3202,2012/08/15,"At Ryan-Adelson Gathering, Budget Talk Trumps Israel",https://thecaucus.blogs.nytimes.com/2012/08/15/ryan-meets-with-adelson-and-they-talk-budget/,Details start to emerge of what went on during Paul D. Ryan’s private meeting with Sheldon Adelson and other donors in Las Vegas.
2800,2012/08/15,Romney on Regulation,https://takingnote.blogs.nytimes.com/2012/08/15/romney-on-regulation/,The man who wants to repeal Dodd-Frank said on Wednesday that “no one is talking about deregulating Wall Street.”
324,2012/08/15,Executive From CBS Will Lead Big East Conference,https://www.nytimes.com/2012/08/15/sports/ncaabasketball/big-east-names-tv-executive-as-new-commissioner.html,"The Big East on Tuesday named Mike Aresco, a television executive, as the new conference commissioner."
3500,2012/08/15,New Big East Commissioner Can Talk Ambitions but Not Details,https://thequad.blogs.nytimes.com/2012/08/15/new-big-east-commissioner-can-talk-ambitions-but-not-details/,"Mike Aresco, the new commissioner of the Big East, does not take over until September, so he does not emphasize specifics when answering questions about the conference."
2798,2012/08/16,Another Pop Group Tells Romney to Stop Using Its Song,https://artsbeat.blogs.nytimes.com/2012/08/16/another-pop-group-tells-romney-to-stop-using-its-song/,"The band sent a formal cease-and-desist letter to the campaign on Wednesday, saying the Republican presidential candidate never sought permission to play “Panic Switch.”"
3666,2012/08/16,A Beach Body Built in Wisconsin,https://www.nytimes.com/2012/08/16/fashion/paul-ryan-gives-p90x-workout-a-boost.html,"Forget Jane Fonda. Paul Ryan, the presumptive vice-presidential candidate, is the one to sell a fitness program."
2928,2012/08/16,"Corrections: August 16, 2012",https://www.nytimes.com/2012/08/16/pageoneplus/corrections-august-16-2012.html,"Corrections appearing in print on August 16, 2012."
3834,2012/08/17,A Writer Who Rode a Wave With the N.F.L.,https://fifthdown.blogs.nytimes.com/2012/08/17/a-writer-who-rode-a-wave-with-the-n-f-l/,William N. Wallace was one of the first reporters to cover pro football as a national sport on a daily basis.
4414,2012/08/17,Spare Times for Aug. 17-23,https://www.nytimes.com/2012/08/17/arts/spare-times-for-aug-17-23.html,Noteworthy cultural events in the New York area.
2931,2012/08/18,Liberty Media on the Cusp of Controlling Sirius XM,https://www.nytimes.com/2012/08/18/business/media/liberty-media-close-to-sirius-xm-takeover.html,"Liberty Media, which has been circling Sirius for some time, says it will have bought or converted enough shares to control the company within 60 days — once the F.C.C. gives its blessing."
2880,2012/08/18,"Sunday Breakfast Menu, Aug. 19",https://thecaucus.blogs.nytimes.com/2012/08/18/sunday-breakfast-menu-aug-19/,Representatives from both presidential campaigns join the Sunday shows this week to talk about Mitt Romney’s running mate and Medicare.
2207,2012/08/18,"NBC’s ‘Tonight Show’ Cuts Staff, and Jay Leno Takes a Pay Cut",https://mediadecoder.blogs.nytimes.com/2012/08/18/nbcs-tonight-show-cuts-staff/,"The late night talk show is cutting costs by laying off staff and reducing the pay of its host, Jay Leno."
4095,2012/08/19,Failure Is Important (and It Can Also Be Sort of Funny),https://www.nytimes.com/2012/08/19/movies/mike-birbiglia-brings-sleepwalk-with-me-to-the-big-screen.html,"Mike Birbiglia’s film “Sleepwalk With Me,” which is based on a biographical solo show that he first presented Off Broadway, will open on Friday."
3751,2012/08/19,Both Campaigns Seize Role of Medicare Defender,https://www.nytimes.com/2012/08/19/us/politics/in-defending-medicare-plan-ryan-speaks-on-caregiver-role.html,"Paul Ryan spoke of his care for a relative with Alzheimer’s, seeking to counter President Obama’s charge that Republicans would “end Medicare as we know it.”"
3753,2012/08/19,The Watchmen’s Misdirected Gaze,https://www.nytimes.com/2012/08/19/nyregion/the-watchmens-misdirected-gaze.html,"Surveillance cameras are omnipresent in the post 9/11 world, but they have been focused least on where they are needed most: high-crime areas."
3188,2012/08/19,Giuliani and Santorum Assail Biden for Virginia Speech,https://thecaucus.blogs.nytimes.com/2012/08/19/giuliani-and-santorum-assail-biden-for-virginia-speech/,The vice president’s remarks before a crowd in Virginia continue to draw criticism.
3554,2012/08/19,"Phyllis Thaxter, Actress Who Played Superman’s Mother, Dies at 92",https://www.nytimes.com/2012/08/19/movies/phyllis-thaxter-actress-who-played-supermans-ma-kent-dies-at-92.html,"Ms. Thaxter, whose first film was “Thirty Seconds Over Tokyo” and last was “Superman,” enjoyed a lengthy acting career despite contracting polio."
4082,2012/08/20,"A Media Personality, Suffering a Blow to His Image, Ponders a Lesson",https://www.nytimes.com/2012/08/20/business/media/scandal-threatens-fareed-zakarias-image-as-media-star.html,"Fareed Zakaria is among writers who have parlayed their journalism into more lucrative work like writing books and public speaking, but a plagiarism scandal could threaten that image."
3333,2012/08/20,The Day Augusta Said Ike Was Out of Order,https://onpar.blogs.nytimes.com/2012/08/20/the-day-augusta-said-ike-was-out-of-order/,"When President Dwight D. Eisenhower called on Augusta National to cut down a tree on the 17th fairway, the club chairman quickly adjourned the meeting."
2617,2012/08/21,Grammy Nominations Special Moves to Nashville,https://artsbeat.blogs.nytimes.com/2012/08/21/grammy-nominations-special-moves-to-nashville/,Previous shows had been telecast from Los Angeles.
2906,2012/08/21,ABC Sees a Contender in Jimmy Kimmel,https://mediadecoder.blogs.nytimes.com/2012/08/21/jimmy-kimmel-to-move-to-1130-in-january-abc-announces/,The announcement on Tuesday that Mr. Kimmel’s show will move up a half-hour sets up a direct competition with Jay Leno and David Letterman.
2818,2012/08/21,Women at Augusta,https://www.nytimes.com/2012/08/21/opinion/women-at-the-augusta-golf-club.html,"With the decision by the Augusta National Golf Club to welcome two women into its fold, another bastion of male authority has gotten with the times."
3653,2012/08/21,"Before Finding Fame, Countless Phone Calls, and One Audition",https://cityroom.blogs.nytimes.com/2012/08/21/before-finding-fame-countless-phone-calls-and-one-audition/,"After someone pestered a booker at “The Tonight Show,” Phyllis Diller got an audition, which became a crucial moment on her road to stardom."
2712,2012/08/21,Anti-Islam Ads Remixed in San Francisco and New York,https://thelede.blogs.nytimes.com/2012/08/21/anti-islam-ads-remixed-in-san-francisco-and-new-york/,An anti-Islam blogger’s ads in support of Israel have been reworked by critics in San Francisco and New York.
3085,2012/08/21,Augusta National Adds First Two Female Members,https://www.nytimes.com/2012/08/21/sports/golf/augusta-national-golf-club-to-add-first-two-female-members.html,"Condoleezza Rice and Darla Moore have accepted invitations to become the first female members at Augusta, home of the Masters."
3327,2012/08/21,Good Grade for Mayor; Regret Over His 3rd Term,https://www.nytimes.com/2012/08/21/nyregion/majority-regrets-3rd-term-for-bloomberg-poll-finds.html,"After 10 years, more New Yorkers approve of Mayor Michael R. Bloomberg’s job performance than disapprove, a New York Times poll found."
3254,2012/08/21,Leading Off: Augusta National Inches Forward,https://onpar.blogs.nytimes.com/2012/08/21/leading-off-augusta-national-inches-forward/,"Columnists said Augusta National finally did the right thing by admitting two female members, but some added that the move did little for equality."
3819,2012/08/22,Aug. 22: Keeping Score on a Busy Polling Day,https://fivethirtyeight.blogs.nytimes.com/2012/08/22/aug-22-keeping-score-on-a-busy-polling-day/,Wednesday was among the busiest polling days of the year; we added 14 new surveys to our database. But it was not a knockout day for either of the candidates.
3896,2012/08/22,All the Single Ladies,https://campaignstops.blogs.nytimes.com/2012/08/22/blow-all-the-single-ladies/,"After listening to Republican politicians and their proxies on TV and radio, I’m left wondering why any women vote for Republicans."
2711,2012/08/22,Giving Little Virginia Something to Sing About,https://www.nytimes.com/2012/08/22/business/media/macys-creates-yes-virginia-the-musical-for-schools.html,"Macy’s is developing a musical for school theatrical groups based on “Yes, Virginia,” a cartoon Christmas special it has sponsored on CBS since 2009."
2190,2012/08/22,"Parkinson’s in Check, Fox to Star in Sitcom",https://www.nytimes.com/2012/08/22/arts/television/michael-j-fox-returning-to-nbc-with-sitcom-in-2013.html,"Years after wondering, “Can sick people be funny?,” Michael J. Fox is returning to series television."
