,link,headline,summary,date
44,http://query.nytimes.com/gst/fullpage.html?res=9501EFDF123AF933A25754C0A9619C8B63,"Paid Notice: Deaths BLASS, DR. HAROLD J.","BLASS--Dr. Harold J., longtime resident of Freeport. Doctor of Podiatry for 62 years. Beloved husband of the late Grace. Loving father of Barbara Ann De Simone, Donald, Janet G. Patrick, Gregory J., Laurence T., Michael S., and the late Dr. Richard H., M.D. Dear grandfather of 14 and great-grandfather of 10. Family will receive friends at Hungerford & Clark, Inc. Funeral Home, 110 Pine St. (Co. So. Ocean Ave.) Freeport. Funeral Mass Friday, 10:30am, Our Holy Redeemer R.C. Church. Interment Holy Rood Cemetery. Visiting Thursday, 2-4pm and 7-9pm. In lieu of flowers, contributions to Hospice of New York, 45-18 Court Sq., Suite 500, L.I.C, NY 11101 would be appreciated.",
281,http://query.nytimes.com/gst/fullpage.html?res=9D06E0DC1F3AF932A15752C0A9619C8B63,"Paid Notice: Deaths BARR, PETER N.","BARR--Peter N., of Westwood, MA, formerly of Wellesley Hills, retired chairman of the Board of Barr & Barr, Inc. Builders of New York and Boston, died Monday, January 15, 2007 at his home in Westwood at the age of 86. He was the husband of the late Barbara Stuart Barr. Born in New York City on November 1, 1920, he was the son of the late Joseph R. Barr and the late Marguerite Thomson Barr. Mr. Barr spent his entire childhood in Bronxville, NY where he graduated from the public school. He was a Captain in the Field Artillery and served in the European Theater during World War II. After the war, he returned to Cornell University and graduated with an engineering degree. Before moving to Wellesley Hills, MA in 1969, Mr. Barr living in Hastings-on-Hudson, NY where he was a member of the Town Planning Board, Urban Development Board, President of the School Board, member of the First Reformed Church Building Committee, active in Boy Scouts and a member of the Riverview Manor Volunteer Fire Company. After moving to Wellesley, Mr. Barr continued to serve, as he had in New York, with the American Arbitration Association. He was a member of the Wellesley Country Club and a former member of the Broomstone's Curling Club. He has served as a trustee and a corporator of the New England Baptist Hospital and on the building committees of both the Wellesley Hills Congregational Church and the Wellesley Country Club. He was a member of the Massachusetts Prison Design Building Selection Board and served as Director of the Associated General Contractors of Massachusetts. He is the father of Michael S. of Walpole, MA, Thomas D. of Huntington, NY, and the late David T. Barr. Peter also leaves his brother, Thomas A. Barr of Westwood, his sister, Elizabeth Henry of Nantucket, MA, nine grandchildren, and two great-grandchildren. His brother Robert T. Barr predeceased him. A memorial service will be held on Tuesday, January 30, 2007 at the Wellesley Hills Congregational Church, 207 Washington St., Wellesley, MA at 11am. Inurnment at Woodlawn Cemetery, Wellesley. In lieu of flowers, gifts may be made to the Tufts-New England Medical Center, Development Office, Tufts-NEMC #",
754,http://query.nytimes.com/gst/fullpage.html?res=9B03E4D8113CF932A0575BC0A9619C8B63,Art,ART Museums and galleries are in Manhattan unless otherwise noted. Full reviews of recent art shows: nytimes.com/art.,
46,http://query.nytimes.com/gst/fullpage.html?res=9A02E0DC143FF937A25755C0A9619C8B63,A Sense of Anxiety A Shirt Won't Cover,"ON a recent afternoon, Dr. Michelle Copeland, a plastic surgeon whose offices face the Metropolitan Museum of Art, clicked her computer's mouse as images of young men's torsos flickered across the screen. Unlike the ancient Greek statues of Herakles or the bronze discus throwers in the newly renovated galleries across the street, the young men in Dr. Copeland's digital images were a bit different: Rather than bearing the broad, flat chests of Greek athletes, their pectoral areas assumed a fuller, more feminine shape. The patients were found to have enlarged male breasts, a condition known as gynecomastia. While it is not a new disorder, more men are seeking treatment for it, and new statistics from the American Society of Plastic Surgeons show that the majority are adolescent boys.",
657,http://query.nytimes.com/gst/fullpage.html?res=9D03E6DD1731F933A2575AC0A9609C8B63,Kid-Centric Condos,"The way to a home buyer's heart, it seems, is through amenities for the kids. At least that's the thought of a number of urban condo developers embroiled in an increasingly pitched battle for real estate dollars.+",
294,http://query.nytimes.com/gst/fullpage.html?res=9A05E2DC1F30F933A25755C0A9619C8B63,Expediting the Paperwork,"EACH time the market forces a lender to shut down or to tighten its lending policies, the effect on one subset of consumers -- those in the midst of closing loans with those lenders -- can be earthshaking. Lenders who cannot complete a loan they had promised to finance will often help secure financing elsewhere on short notice. But there are exceptions, and industry executives say that consumers can decrease their chances of being stranded if they monitor the progress of their loans in the early stages, among other important steps.",
751,http://query.nytimes.com/gst/fullpage.html?res=9D0DE2DF123FF933A05753C1A9609C8B63,"At 2 TV Stations in Maine, What Al Gore's Movie Says Isn't News","How important is global warming in Maine? Not important enough for local television. Michael Palmer, the general manager of television stations WVII and WFVX, ABC and Fox affiliates in Bangor, has told his joint staff of nine men and women that when ''Bar Harbor is underwater, then we can do global warming stories.''",
287,http://query.nytimes.com/gst/fullpage.html?res=9F0DEEDA1E31F933A15755C0A9619C8B63,The Fighting Business Brothers and Other Tales,"WHEN a fistfight breaks out between two men in the office, you have to figure that the ill feeling between them runs deep. Especially if they are brothers and business partners who are duking it out in front of their horrified employees.",
278,http://query.nytimes.com/gst/fullpage.html?res=9A01E7D9133FF930A25757C0A9619C8B63,Art in Review; James Ensor,"Paintings Peter Freeman Inc. 560 Broadway, at Prince Street, SoHo Through May 12 I'm not sure how this exhibition of 16 small paintings by James Ensor (1860-1949) landed in a SoHo gallery, but here it is, and it's a treat, a full-color follow-up to the survey of his works on paper at the Drawing Center in 2001.",
675,http://query.nytimes.com/gst/fullpage.html?res=9504E5DF1E3EF931A25754C0A9619C8B63,Laptops for Those Who Simply Must Color-Coordinate,"The monochromatic era of notebook computers is officially over. Dell, one of the largest PC makers, recently announced pick-your-own-color options for its new lines. The Inspiron series by Dell comes in eight colors as kicky as you would find on an AppleiPod. But it would seem that laptops, like socialites, can never be too thin. Dell is emphasizing weight rather than fashion colors in its more expensive XPS line. The company says that its new XPS M1330, available only in tuxedo black, crimson red and pearl white, is the thinnest 13-inch-screen notebook. Less than 1-inch thick and weighing under four pounds, it starts at $1,299. A 120-gigabyte hard drive and 1 gigabyte of memory are standard. Customizing it with up to 4 gigabytes of memory and a 200-gigabyte hard drive adds $1,150 to the price. The company offers it with a DVD and rewritable CD drive.",
672,http://query.nytimes.com/gst/fullpage.html?res=9801EFDF173FF930A15753C1A9609C8B63,TODAY IN BUSINESS,"SKILLING TO BE SENTENCED -- Jeffrey Skilling, the former chief executive of Enron, is scheduled to be sentenced today in federal court. Most legal experts are betting that Judge Simeon T. Lake will give Mr. Skilling a sentence of at least 25 years for his role in heading a conspiracy to defraud Enron investors. If it exceeds that, it would be the longest sentence ever handed down for a white-collar crime. [C1.] FLAWS SEEN IN NO-SWIPE CARDS -- Researchers say they have discovered several potential security and privacy holes in a new generation of credit cards whose data is relayed by radio waves without need of a signature or a physical swipe through a machine. [C1.] GAP STARTS SHOE SITE -- The success of Zappos, the online shoe store, has enticed Gap Inc., which is in a sales slump, to introduce its own shoe site. Last week the company unveiled a new brand, Piperlime, on a Web site that features thousands of footwear styles from 150 brands. Toby C. Lenk, above, president of Gap Direct, the company's Internet division, said that his unit's recent technology upgrade had been paying off. Bob Tedeschi: E-Commerce Report. [C9.] GOOGLE ATTRACTS LAWSUITS -- As Google has grown into the world's most popular search engine, it has become entangled in scores of lawsuits touching on a wide range of legal questions, including copyright violation, trademark infringement and its method of ranking Web sites. [C1.] A TV SHOW'S QUICK RETREAT -- CBS has canceled its new television show ''Smith,'' even though the first three episodes attracted an average audience of more than 9 million. The move points out how television, like the movie industry, has become a business where there is little room for a modest success. [C1.] NEW ROLE FOR TONY HAWK -- Rolling Stone is joining forces with two of its advertisers, Activision and Jeep, in a promotional program centered on Mr. Hawk, the skateboarding star. Stuart Elliott: Advertising. [C10.] AOL SEEKS EUROPEAN EXPANSION -- AOL attracted 31 million unique visitors to its European Web sites last month while Google sites drew more than 160 million. Jonathan F. Miller, chief executive of AOL, wants to start closing that gap as the company tries to transform itself from a business supported largely by subscriber fees to one financed primarily by advertising. [C4.] ROSE AND WAL-MART CHIEF -- Just two months after Charlie Rose, left, scored an interview with H. Lee Scott Jr., the camera-shy chief executive of Wal-Mart, Mr. Rose is honoring Mr. Scott at a private dinner party for his work on behalf of the environment. The close timing of interview and the dinner has raised the eyebrows of Mike Getler, the ombudsman at PBS, which distributes Mr. Rose's talk show. ''Don't do this,'' was Mr. Getler's unsolicited advice to Mr. Rose. [C4.] NORTH KOREA SAYS NO TO WEB -- While some restrictive governments have sought ways to limit the Internet -- through filters, blocks and threats -- North Korea has chosen to stay wholly off the grid. Tom Zeller Jr.: Link by Link. [C3.] NEW HIRE AT MILBERG WEISS -- Milberg Weiss Bershad & Schulman, the embattled securities law firm, announced that Matthew Gluck, 63, a partner with Fried, Frank, Harris, Shriver & Jacobson, was joining the firm as a senior partner. [C6.]",
1138,https://www.nytimes.com/2006/08/31/business/31sbiz.html,No Quarters for the Meter? No Problem,Parcxmart Technologies has developed a smart card for parking that would send coin-operated parking meters the way of pay phones.,2006/08/31
1489,https://www.nytimes.com/2006/08/31/fashion/31adopt.html,Breaking the Biology Barrier,"Adoptive parents want benefits, and companies are listening.",2006/08/31
1776,https://www.nytimes.com/2006/08/31/technology/31valley.html,"An Apple-Google Friendship, and a Common Enemy",The alliance between Google and Apple may make the prospect of outdueling Microsoft’s empire better than ever.,2006/08/31
1727,https://www.nytimes.com/2006/09/01/technology/01take.html,Big Video Game Producer Receives More Subpoenas,Take-Two Interactive Software said it received additional grand jury subpoenas seeking information about its financial activities.,2006/09/01
1618,https://www.nytimes.com/2006/09/01/opinion/01cringely.html,Safety Last,"Each new advance in energy storage seems to offer us a Faustian choice, and we always take the devil’s side: knowledge (talk- or surfing-time) over safety.",2006/09/01
1327,https://www.nytimes.com/2006/09/03/books/chapters/0903-1st-mcgu.html,'Gallatin Canyon',"""[E]bullience was infectious to Briggs, who was a loner, and tired of being one, but seemed unable to do anything about it.""",2006/09/03
478,https://www.nytimes.com/2006/09/03/us/03buffett.html,Online Auctions Raise Value of Celebrities’ Charity Gifts,"Charities have long sold items owned by celebrities, but eBay and the Internet have pumped new life into this fund-raising technique.",2006/09/03
488,https://www.nytimes.com/2006/09/03/travel/03pracbags.html,Heading Off a Headache: Have Bags Shipped,New carry-on rules mean long lines and more lost bags for people who check luggage. The new vogue might be shipping them.,2006/09/03
1241,https://www.nytimes.com/2006/09/03/business/yourmoney/03suits.html,A Crisis Manager Has to Help Itself,"The Yes Men, a group of activists, put a public relations firm on the defensive with a stunt protesting the government’s plan to demolish public housing projects in New Orleans.",2006/09/03
1356,https://www.nytimes.com/2006/09/03/books/chapters/0903-1st-mull.html,‘The Last Town on Earth’,"“The man had apparently read the sign, stopped to think for no longer than a moment, then turned around and driven away. It was the only sighting of an outsider since the town had closed itself off.”",2006/09/03
1186,https://www.nytimes.com/2006/09/03/books/chapters/0903-1st-levi.html,'A Madman Dreams of Turing Machines',"""A group of scientists from the university begin to meet and throw their ideas into the mix with those of artists and novelists and visionaries . . . """,2006/09/03
768,https://www.nytimes.com/2006/09/03/books/chapters/0903-1st-meye.html,'Aftermath',"""[T]he intense camaraderie I experienced at Ground Zero inspired me, changing both my sense of myself and my sense of responsibility to the world around me.""",2006/09/03
978,https://www.nytimes.com/2006/09/03/books/chapters/0903-1st-dave.html,'First Aid',"""If you want to know how things used to be and still are, you can go on a train to the far end of the East Kent line and start paying attention after Ashford International.""",2006/09/03
1401,https://www.nytimes.com/2006/09/03/arts/music/03leed.html,The New Tastemakers,Music fans are learning to trust one another more than the experts. No wonder they’re making the industry so nervous.,2006/09/03
1772,https://www.nytimes.com/2006/09/04/technology/04myspace.html,MySpace Music Store Is New Challenge for Big Labels,MySpace’s online music store will allow bands and labels of any size to sell songs for whatever price they want.,2006/09/04
722,https://www.nytimes.com/2006/09/04/business/media/04time.html,A Venerable Newsweekly Changes Its Stripes,"Richard Stengel, the new managing editor of Time, wants more essays, news analysis and brand-name journalists in the magazine, and a sharper point of view.",2006/09/04
1707,https://www.nytimes.com/2006/09/04/sports/golf/04golf.html,Singh Rediscovers His Form and Re-emerges as a Challenger to Woods,Vijay Singh is one round away from taking a big bite out of Tiger Woods’s recent domination.,2006/09/04
1492,https://www.nytimes.com/2006/09/05/arts/television/05stan.html,Saving Helpless Hostages but Not Their Own Affair,Fox is experimenting with postcoital tension: the F.B.I. partners on “Standoff” have already slept together but continue working together as hostage negotiators.,2006/09/05
1679,https://www.nytimes.com/2006/09/05/nyregion/05power.html,Tens of Thousands Still Without Power in Westchester,"Hundreds of roads were closed in the county after the storm on Saturday, slowing the recovery effort and frustrating residents.",2006/09/05
1702,https://www.nytimes.com/2006/09/05/business/worldbusiness/05fake.html,Drug Piracy: A Wave of Counterfeit Medicines Washes Over Russia,"Counterfeit prescription drugs are proliferating in Russia and elsewhere, according to the industry and the Food and Drug Administration.",2006/09/05
1710,https://www.nytimes.com/2006/09/05/sports/golf/05golf.html,Woods Makes It Look Easy (Too Easy),Tiger Woods overcame a three-shot deficit to beat Vijay Singh at the Deutsche Bank Championship for his fifth straight win.,2006/09/05
1557,https://www.nytimes.com/2006/09/06/us/06path.html,9/11 Miniseries Is Criticized as Inaccurate and Biased,"ABC responded to complaints Tuesday with a statement saying that the miniseries was “a dramatization, not a documentary.”",2006/09/06
1760,https://www.nytimes.com/2006/09/06/business/media/06adco.html,"This Web TV Is for You, Especially if You’re a Male Aged 21 to 34","The nation’s biggest brewer is preparing to launch Bud TV, an online entertainment network with various channels including one similar to the Web site YouTube.",2006/09/06
1344,https://www.nytimes.com/2006/09/06/health/06heart.html,Implantable Heart Device Receives F.D.A. Approval,The grapefruit-size device allows patients to move freely for up to two hours at a time.,2006/09/06
620,https://www.nytimes.com/2006/09/06/movies/06cant.html,"When Cantors Were Stars, Just Like the Ballplayers",Erik Greenberg Anjou’s charming documentary about the cantor Jacob Mendelson is more concerned with singing praises than arguing over orthodoxies.,2006/09/06
1423,https://www.nytimes.com/2006/09/06/business/media/06viacom.html,Another Split at Viacom,"Viacom’s chairman forced out his top executive, Tom Freston, reasserting his control over the media giant he built over decades.",2006/09/06
1792,https://www.nytimes.com/2006/09/07/washington/07bush_transcript.html,President Bush's Speech in Atlanta,A transcript of President Bush's speech on terrorism from Atlanta.,2006/09/07
249,https://www.nytimes.com/2006/09/07/business/07sbiz.html,Friends Don’t Always Make Good Partners,A fine balance is needed to both make a business succeed and retain a friendship.,2006/09/07
1513,https://www.nytimes.com/2006/09/07/arts/television/07deat.html,"George and Martha, Back With One-Liners, if Not Booze","Fox’s new comedy, “ ‘Til Death,” has an easygoing red-state pleasantness to it, celebrating timeless and consoling suburban inertia.",2006/09/07
1507,https://www.nytimes.com/2006/09/07/arts/television/07kimm.html,"He Could Be a Contender, It Seems","In recent months, an unexpected late-night surge for ABC as the audience for “Jimmy Kimmel Live” increases to 1.5 million viewers.",2006/09/07
1742,https://www.nytimes.com/2006/09/08/business/worldbusiness/08alcatel.html,Shareholders in Paris Approve Merger of Alcatel and Lucent,The $10.7 billion merger was approved despite the doubts of Alcatel investors over the financial health of their new American partner.,2006/09/08
1675,https://www.nytimes.com/2006/09/08/washington/08film.html,ABC Said to Re-Edit Key Parts of 9/11 Show,ABC was facing growing pressure from Democrats and aides to former President Bill Clinton.,2006/09/08
1788,https://www.nytimes.com/2006/09/08/business/08walmart.html,Wal-Mart Finds an Ally in Conservatives,"As Wal-Mart struggles to rebut growing criticism, it has discovered a reliable ally: conservative research groups.",2006/09/08
1604,https://www.nytimes.com/2006/09/08/technology/08amazon.html,New Service From Amazon Offers Downloadable Films,The move is the first major effort by Amazon to sell downloadable entertainment to compete with an array of online video retailers.,2006/09/08
445,http://dealbook.nytimes.com/2006/09/08/fee-hike-at-nyse-could-cause-bloodletting-at-trading-firms/,Fee Hike at N.Y.S.E. Could Cause Bloodletting at Trading Firms,The New York Stock Exchange's decision to raise fees will increase costs for some of the smallest trading firms by at least 25 percent and may force them to eliminate jobs.,2006/09/08
1434,https://www.nytimes.com/2006/09/09/opinion/09dowd.html,The Unslammed Phone,Why do presidents and filmmakers dealing with the most stunning events in recent American history feel the need to go beyond facts?,2006/09/09
742,https://www.nytimes.com/2006/09/09/nyregion/nyregionspecial2/10ctnoticed.html,Standing Up to Crime,"THE Bridgeport Police Department has joined a handful of other departments around the state in putting officers on Segways, the futuristic-looking battery-powered upright scooters.",2006/09/09
1732,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-lema.html,‘Redemption’,"“To a Republican during the Reconstruction era, Adelbert Ames would have seemed to be a very promising young American.”",2006/09/10
1520,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-mcde.html,‘After This’,"""In church she had prayed for contentment. She was thirty, with no husband in sight. A good job, an aging father, a bachelor brother, a few nice friends.""",2006/09/10
1547,https://www.nytimes.com/2006/09/10/nyregion/10towns.html,"Even in Affluent Suburb, Nature Can Put the Lights Out","Welcome to some of New York’s priciest suburbs, where homes can go for millions of dollars and sometimes there is enough power to run them.",2006/09/10
1021,https://www.nytimes.com/2006/09/10/jobs/10jmar.html,"Seeking to Attract Top Prospects, Employers Brush Up on Brands","Human resources officers now find themselves courting interviewees who want, and even demand, a good reason to come on board.",2006/09/10
1047,https://www.nytimes.com/2006/09/10/fashion/10rental.html,Be a Million Dollar Baby for a Monthly Fee,You don't have to be a starlet on Oscar night to wear gorgeous clothes.,2006/09/10
1746,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-ngug.html,‘Wizard of the Crow’,"“There were many theories about the strange illness of the second Ruler of the Free Republic of Aburiria, but the most frequent on people’s lips were five.”",2006/09/10
884,http://fifthdown.blogs.nytimes.com/2006/09/10/live-colts-3-at-giants-0/,FINAL: Colts 26 at Giants 21,"It's been called the Brothers Bowl. The Manning Bowl. The Duel Over Archie's DNA (okay, it's only been called that last one here). But it is the marquee game of Week 1 of the new NFL season: The Indianapolis Colts at the New York Giants. Michael Tomasky brings you the action LIVE.",2006/09/10
555,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-pate.html,"'Bread and Roses, Too'","""[H]e knew it was wicked to wish your own pa dead. But how could Jake be expected to care whether the brute lived or died? The man did nothing but beat him.""",2006/09/10
1076,https://www.nytimes.com/2006/09/10/realestate/10cov.html,When a Deal Turns Sour,"During the real estate boom, even bad apartments looked good. Now those places look like lemons. The glaring drawbacks? Poor views, high maintenance and anything that needs a gut renovation.",2006/09/10
762,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-litz.html,‘The Widower’,"""Since he'd released himself from the hospital in May, he hasn't left his house, these walls. He lives alone, except when Grace breaks in.""",2006/09/10
1621,https://www.nytimes.com/2006/09/10/arts/television/10brow.html,The Janitor Has a Plan: Break Into Mick Jagger’s Home,Donal Logue returns to television with ABC’s “The Knights of Prosperity.”,2006/09/10
1470,https://www.nytimes.com/2006/09/10/realestate/keymagazine/910hsyurt.html,Living in the Round,"Is it a tent? Is it a tepee? No, It's a Yurt.",2006/09/10
1419,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-gilm.html,‘Golden Country’,"“He wanted to be sure his daughters were taken care of. But David Bloom? Of all the men on earth. He didn’t know the boy well, it was true, but history is history. End of story.”",2006/09/10
1496,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-rich.html,‘What Terrorists Want’,"""[T]he only universally accepted attribute of the term 'terrorism' is that it is pejorative. Terrorism is something the bad guys do.""",2006/09/10
1405,https://www.nytimes.com/2006/09/10/arts/television/10heff.html,ABC Bets on ‘Ugly Betty’,"Hoping to claim a piece of the telenovela phenomenon, ABC may have inadvertently tapped into an even bigger trend this fall: ugliness.",2006/09/10
1285,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-briz.html,‘The Female Brain’,"""Common sense tells us that boys and girls behave differently. . . . But what the culture hasn't told us is that the brain dictates these divergent behaviors.""",2006/09/10
1411,https://www.nytimes.com/2006/09/10/books/chapters/0910-1st-forb.html,'Will You Die with Me?',"""Two years later, when it finally dawned on me that there was something wrong with how the police had treated me, I got mad and wanted revenge.""",2006/09/10
1477,https://www.nytimes.com/2006/09/11/sports/tennis/11roberts.html,Two Champions Without Challengers,Roger Federer and Tiger Woods are increasingly linked as serial major title winners.,2006/09/11
1740,https://www.nytimes.com/2006/09/11/business/media/11gma.html,New Chapter in the Morning Wars,ABC’s “Good Morning America” is hoping that Katie Couric leaving “Today” will help it challenge NBC’s dominance in morning ratings.,2006/09/11
1615,https://www.nytimes.com/2006/09/11/technology/11ecom.html,Like Shopping? Social Networking? Try Social Shopping,A new category of e-commerce called “social shopping” tries to combine two online favorites: shopping and social networking.,2006/09/11
1666,https://www.nytimes.com/2006/09/12/opinion/12tue2.html,The Fictional Path to 9/11,"When attempting to recreate real events on screen, you do not show real people doing things they never did.",2006/09/12
1704,https://www.nytimes.com/2006/09/12/nyregion/12pave.html,"On Greenwich St., It’s Been One Reason After Another to Dig, and Dig They Must",One hears a lot of grousing at ground zero about how little rebuilding has been done. But not on nearby Greenwich Street.,2006/09/12
1661,https://www.nytimes.com/2006/09/12/arts/television/12path.html,More Questions of Accuracy Raised About ABC Mini-Series on 9/11 Prelude,"ABC aired an inaccurate tale of how the 9/11 ringleader Mohammed Atta bought his ticket in its dramatic mini-series “The Path to 9/11,” even after complaints surfaced.",2006/09/12
1785,https://www.nytimes.com/2006/09/12/arts/television/12tvwatch.html,Looking Back on a Tragedy With Energy and Respect,The day of ceremony and remembrance was bracketed by fresh scenes of violence in Iraq and Afghanistan and renewed jitters at home.,2006/09/12
1599,https://www.nytimes.com/2006/09/12/business/12memos.html,Memo Pad,"MORE BUSINESS TRAVEL About 35 percent of respondents to the twice-yearly Accenture travel survey said they expected to make more business trips in the next six months than in the previous six months. More than 50 percent said they expected to make about the same number of trips, while about 8 percent said “slightly less,” 5 percent said “much less” and the remainder weren’t sure. The survey found that convenient schedules were the top priority for most business travelers (57 percent) in choosing an airline, but 35 percent cited frequent-flier program benefits as the top priority. Accenture, a global management and consulting firm, said there had been what it called a sustained shift toward more use of major carriers and away from discount carriers since 2004, and a similar shift away from budget hotels to midpriced chain hotels.",2006/09/12
1540,https://www.nytimes.com/2006/09/12/business/smallbusiness/12vince.html,New Kid on the Rack,"The rapid expansion of Vince, a sportswear line, has caught no one by surprise, except perhaps its partners, all veterans of mainstream apparel manufacturing companies.",2006/09/12
899,https://www.nytimes.com/2006/09/12/science/space/12tourist.html,She Dreamed of the Stars; Now She’ll Almost Touch Them,"On Monday, Anousheh Ansari is scheduled to become the first woman to go into space as an amateur astronaut.",2006/09/12
1165,https://www.nytimes.com/2006/09/12/arts/design/12crac.html,What Does a Grown-Up Cracked Look Like?,"Looking to mend Cracked, Monty Sarhan hopes to remold the faltering magazine into a hybrid, resembling something between Spy and Rolling Stone.",2006/09/12
1107,https://www.nytimes.com/2006/09/13/education/13education.html,The Not-So-Public Part of the Public Schools: Lack of Accountability,An overarching question has emerged as to whether outside money for education initiatives amounts to efficient innovations or an evasion of the normal checks and balances of government.,2006/09/13
232,https://www.nytimes.com/2006/09/13/business/media/13times.html,Times Company Puts Its Nine Television Stations Up for Sale,"The stations are all profitable, the company said, but it wants to focus on its newspapers and digital properties.",2006/09/13
1519,https://www.nytimes.com/2006/09/13/technology/13leonhardt.html,Distractions and Bargains Bought in Bulk,"Thanks to eBay and Costco, among others, a sizable portion of the retail economy is built on bargains that aren't really bargains.",2006/09/13
1769,https://www.nytimes.com/2006/09/13/technology/13apple.html,Apple Plans to Inhabit Living Room,A device due out next year will wirelessly stream video and music from a Macintosh computer to a television.,2006/09/13
1791,https://www.nytimes.com/2006/09/13/business/13bristols.html,Drug Maker Fires Chief of 5 Years,The Bristol-Myers Squibb board bowed to a federal monitor’s pressure after a mishandled attempt to solve a patent dispute.,2006/09/13
591,https://www.nytimes.com/2006/09/14/technology/14google.html,Philanthropy Google’s Way: Not the Usual,"Unlike most charities, Google’s new philanthropy will be for-profit, a move that could greatly increase its range and flexibility.",2006/09/14
1515,https://www.nytimes.com/2006/09/14/technology/14pogue.html,"New at Apple: Smaller iPods, Bigger Ideas",Apple’s latest developments are laying the groundwork for some ambitious ideas down the road.,2006/09/14
496,https://www.nytimes.com/2006/09/14/business/14place.html,Mars Expands ‘Health’ Line With Milk Chocolate Bars,"Mars Inc.’s new versions of CocoaVia, a line of “heart healthy” chocolate bars may be less healthy than the originals.",2006/09/14
1691,https://www.nytimes.com/2006/09/14/technology/14aol.html,AOL and ‘Survivor’ Producer Introduce Online Game,"The game called Gold Rush promises to give away $100,000 in gold twice a week for seven weeks, culminating in a $1 million contest.",2006/09/14
1565,https://www.nytimes.com/2006/09/15/washington/15bush_transcript.html,President Bush's News Conference,,2006/09/15
1773,https://www.nytimes.com/2006/09/15/business/media/15radio.html,Changing Its Tune,Woes in the radio industry have spurred a new wave of deal-making as broadcast radio scrambles to regain its groove.,2006/09/15
1098,https://www.nytimes.com/2006/09/15/us/15tax.html,Anti-Abortion Group Loses Tax Exemption,Operation Rescue West promised tax deductions for contributions to help defeat the Democratic presidential candidate in 2004.,2006/09/15
1741,https://www.nytimes.com/2006/09/16/business/16milk.html,A Milk War Over More Than Price,"As Wal-Mart rolls out its own brand of organic milk, critics worry that consumers will be getting just a diluted form of organic milk.",2006/09/16
1708,https://www.nytimes.com/2006/09/16/arts/television/16roun.html,Talkshow With Spike Feresten,"“Talkshow with Spike Feresten” on Fox, a Saharan documentary on the History Channel, “Handy Manny” on the Disney Channel and “Hammered” on HGTV.",2006/09/16
1238,https://www.nytimes.com/2006/09/16/business/16nocera.html,"Tired of Trolls, a Feisty Chief Fights Back","Believing that patent trolls were hurting small businesses, one chief executive decided that enough was enough.",2006/09/16
922,https://www.nytimes.com/2006/09/16/nyregion/nyregionspecial2/17licol.html,"Tattoo Police, on Their Way, May Be Too Late","The day of the tattoo, and the strategically placed piercing, as mandatory fashion accessory has dawned. Now, Suffolk County wants to update its health code to impose limits.",2006/09/16
1712,https://www.nytimes.com/2006/09/16/sports/golf/16golf.html,Wie Fails to Make the Cut Again,Michelle Wie shot an 81 in the second round of the 84 Lumber Classic and failed for the sixth time in her career to make the cut in a P.G.A. Tour event.,2006/09/16
1559,https://www.nytimes.com/2006/09/16/opinion/16tierney.html,Capitalism With a Heart,"To a new generation of entrepreneurs, there’s no conflict between capitalism and compassion.",2006/09/16
1428,https://www.nytimes.com/2006/09/17/opinion/17rich.html,"The Longer the War, the Larger the Lies",The Bush administration is carpet-bombing America with still more fictions about Iraq.,2006/09/17
629,https://www.nytimes.com/2006/09/17/books/chapters/0917-1st-lehane.html,‘Coronado’,"“We don’t know how it worked in other towns, but that war put something secret in our boys who returned.”",2006/09/17
1625,https://www.nytimes.com/2006/09/17/books/chapters/0917-1st-hadd.html,‘A Spot of Bother’,"“The secret of contentment, George felt, lay in ignoring many things completely.”",2006/09/17
1154,https://www.nytimes.com/2006/09/17/fashion/17zebo.html,A Sense of Belonging Among Belongings,Log on and list all your stuff at Zebo.com.,2006/09/17
1437,https://www.nytimes.com/2006/09/17/books/chapters/0917-1st-thom.html,‘Nicole Kidman’,"""Anyway, the subject of this book is Nicole Kidman. And I should own up straightaway that, yes, I like Nicole Kidman very much.""",2006/09/17
1469,https://www.nytimes.com/2006/09/17/business/yourmoney/17gret.html,The Best and the Worst in Executive Pay,"Stockholders have learned that while their shares may sink, executive pay rarely does.",2006/09/17
870,https://www.nytimes.com/2006/09/18/sports/baseball/18yankees.html,Boston’s Consolation Prize Is End of Jeter’s Streak,"In their three wins in four games over the last two days, the Red Sox also put an end to Derek Jeter’s 25-game hitting streak.",2006/09/18
600,https://www.nytimes.com/2006/09/18/business/media/18abc.html,A Show That Trumpeted History but Led to Confusion,Many wonder why ABC spent $30 million on a 9/11 mini-series that amounted to a five-hour public service announcement.,2006/09/18
734,https://www.nytimes.com/2006/09/19/business/media/19tube.html,Warner Music Makes Licensing Deal With YouTube,The deal would authorize YouTube.com to show Warner Music videos and user-created clips that incorporate Warner music.,2006/09/19
