,link,headline,summary,date
148,https://www.nytimes.com/2001/12/31/business/in-the-us-interactive-tv-still-awaits-an-audience.html,"In the U.S., Interactive TV Still Awaits An Audience","It has become a familiar refrain the last decade: this is the year for interactive television. It has not happened. But media and technology companies say 2002 may be it. Really. Cable companies, satellite television services, media conglomerates and Microsoft have all made interactive television a key part of their strategic visions. They are pouring billions into a flurry of deals.",2001/12/31
12,https://www.nytimes.com/2002/01/03/business/technology-briefing-software-comcast-disruptions-reported.html,Technology Briefing | Software: Comcast Disruptions Reported,"About 10 percent of the 70,000 high-speed Internet customers on the Union, N.J., cable system of Comcast had service disruptions or other problems after Comcast tried to switch them to its high-speed Internet on Dec. 26. Most of those affected had received high-speed access from a Comcast partner, Excite@Home, which is in bankruptcy.",2002/01/03
141,https://www.nytimes.com/2002/01/03/sports/baseball-state-attorney-general-faults-sale-of-the-red-sox.html,State Attorney General Faults Sale of the Red Sox,"Major League Baseball in effect chose the winning bidder in the $660 million sale of the Boston Red Sox, Thomas Reilly, the Massachusetts attorney general, said yesterday, but he also said there was not much, if anything, he could do about it. ''What is clear is that Major League Baseball, and particularly the commissioner's office, played a major role in deciding who the next owner of the Red Sox would be,'' Reilly said. ''It's just another example of how they operate. It's a club. That's what it is. They get the benefit of the exemption from antitrust. When you see how they operate, it's not a pretty sight.''",2002/01/03
7,https://www.nytimes.com/2002/01/04/business/technology-comcast-copes-with-internet-problems.html,Comcast Copes With Internet Problems,"The Comcast Corporation said yesterday that it had ''for the most part'' solved technical problems that caused Internet and e-mail disruptions for about 7,000 New Jersey customers, though some customers say the company has played down the extent of the problems they have faced the last 10 days. The problems occurred as a result of Comcast's switching its high-speed Internet customers onto its own network, from a network operated by Excite@Home, which declared bankruptcy.",2002/01/04
75,https://www.nytimes.com/2002/01/04/business/business-digest-974730.html,BUSINESS DIGEST,"Argentina Is Preparing For Currency Devaluation With a substantial devaluation of their currency now certain, Argentines braced for the worst as President Eduardo Duhalde and his newly appointed cabinet discussed ways to cushion the blow and avoid a repetition of the riots and protests that toppled his predecessor. Economists and political leaders predict that the government will lower the exchange rate of the peso, which has been valued at one to one with the dollar for the last decade, by 30 percent to 40 percent. A formal announcement is expected as early as today. [Page A4.] Newmont Raises Bid for Normandy Newmont Mining of Denver sweetened its bid for Normandy Mining of Australia to $2.2 billion and appeared set to win the contest for the company after AngloGold of South Africa bowed out. [World Business, Section W.]",2002/01/04
133,https://www.nytimes.com/2002/01/05/business/at-t-plans-to-lay-off-5000-workers.html,"AT&T Plans To Lay Off 5,000 Workers","In a continued attempt to reduce its costs, AT&T announced yesterday that it planned to lay off 5,000 employees this year. The company said it would take a charge of about $1 billion, before taxes, in the fourth quarter of 2001 to cover the costs of these layoffs and the costs of having already dismissed 5,100 employees. About 2,000 of the employees laid off last year and this year work in New Jersey, where many of the company's operations are based, according to Eileen M. Connolly, a spokeswoman for AT&T.",2002/01/05
183,https://www.nytimes.com/2002/01/10/technology/internet-s-invisible-hand-public-utility-serving-world-no-one-s-really-charge.html,"The Internet's Invisible Hand; At a Public Utility Serving the World, No One's Really in Charge. Does It Matter?","NO one owns it. And no one in particular actually runs it. Yet more than half a billion people rely on it as they do a light switch. The Internet is a network whose many incarnations -- as obscure academic playpen, information superhighway, vast marketplace, sci-fi-inspired matrix -- have seen it through more than three decades of ceaseless evolution.",2002/01/10
48,https://www.nytimes.com/2002/01/10/technology/isp-s-demise-brings-a-bumpy-switchover.html,I.S.P.'s Demise Brings A Bumpy Switchover,"I AM a freelance writer working from my house, and a high-speed Internet connection over a cable modem is my main link to the world. So word of financial problems last year at Excite@Home, my Internet service provider, worried me. If it died, would I still have my connection? Would I keep my e-mail address? Then, at a New Jersey diner, I overheard some people from Comcast, the cable company through which I had Excite@Home service, discussing the problem. When I asked, they reassured me there would be no interruption in service, come what may. Comcast, which then had three quarters of a million high-speed Internet customers (now 950,000), had been working on its own system since last January.",2002/01/10
88,https://www.nytimes.com/2002/01/18/business/technology-briefing-telecommunications-opentv-in-deal-with-at-t.html,Technology Briefing | Telecommunications: OpenTV In Deal With AT&T,"OpenTV will offer interactive television services through a unit of AT&T that supplies digital cable channels to 275 cable operators across the country. The AT&T unit, Head end in the Sky, reaches six million digital cable customers in 2,000 communities. The cable operators will be able to offer OpenTV games, news, weather and horoscopes to customers who have Motorola DCT-2000 digital set-top boxes. Last year, AT&T announced a similar agreement with Liberate Technologies, an OpenTV rival. AT&T and Microsoft also have a longstanding relationship to develop interactive television services. Headend in the Sky is one of the AT&T cable businesses being acquired by Comcast. Jennifer 8. Lee (NYT)",2002/01/18
13,https://www.nytimes.com/2002/01/20/nyregion/jersey-comcast-s-high-speed-web-access-the-bored-game.html,"Comcast's High-Speed Web Access, the Bored Game","Comcast said that about 10 percent of the 71,000 customers in North Jersey that were moved onto the new network faced either intermittent, limited service failures or could not receive or send e-mail. ''These kinds of problems are very typical when you're launching something new,'' said Dave Watson, executive vice president of Comcast Cable, which is based in Philadelphia. Mr. Watson said the most seriously affected customers -- numbering fewer than 100 -- lost service for several days. The New York Times, Jan. 4, 2002 ''That's funny, because I know about 10.'' Dan Blatt, neighbor of mine The Game of High-Speed Internet Access by Comcast",2002/01/20
161,https://www.nytimes.com/2002/01/24/business/in-aol-s-suit-against-microsoft-the-key-word-is-access.html,"In AOL's Suit Against Microsoft, the Key Word Is Access","The sweeping lawsuit filed on Tuesday by AOL Time Warner on behalf of its Netscape subsidiary against Microsoft reflects AOL's fears that Microsoft, if left unchecked, will use its software to control how AOL's media assets are packaged and delivered over the Internet. ''This lawsuit is about the future and how that future will play out,'' said Neil MacDonald, an analyst with the Gartner Group. ''AOL is trying to challenge the Microsoft threat here and now.''",2002/01/24
9,https://www.nytimes.com/2002/01/27/nyregion/l-others-are-frustrated-with-comcast-connection-335924.html,Others Are Frustrated With Comcast Connection,"To the Editor: I read ''Comcast's High-Speed Web Access, the Bored Game'' (Jersey, Jan. 20) with great amusement, and frustration. Since Dec. 27, I have had either intermittent or no service from Comcast. I've sent six e-mails to various customer support addresses and the only response I've gotten is that they are not going to answer because of the high volume of e-mail. They refer to a phone number that I have tried three or four times and gave up after 15 or 20 minutes of holding. Perhaps the most frustrating issue is that I cannot contact a live person to tell my problems to. I can't wait to get the month's bill; then they will listen when I refuse to pay for the lack of service. MARTIN MALKIN Cranford",2002/01/27
6,https://www.nytimes.com/2002/01/27/nyregion/l-others-are-frustrated-with-comcast-connection-335932.html,Others Are Frustrated With Comcast Connection,"To the Editor: Debra Galant's ''Comcast's High-Speed Web Access, the Bored Game'' mirrored my own experience in ''migrating'' to Comcast's new network: I was without Internet access from Dec. 27 to Jan. 14. After Comcast Cable's president predicted a ''seamless transition'' on Dec. 11 in a company press release, it's no surprise that Comcast won't acknowledge the true number of customers who were seriously affected by a poorly planned network conversion. If you can't control the damage, control the spin. DAVID B. BOELIO Maplewood",2002/01/27
166,https://www.nytimes.com/2002/01/31/business/the-markets-market-place-at-t-and-aol-are-very-different-and-yet-very-much-alike.html,THE MARKETS: Market Place; AT&T and AOL are very different and yet very much alike.,"FROM the personality of their executives to the source of their power, AT&T and AOL Time Warner are very different sorts of companies. Yet as both titans reported quarterly financial results yesterday, it became clear that there were important similarities in the challenges they face and even in their responses to the obstacles. AT&T, the No. 1 long-distance communications company, and AOL Time Warner, the largest Internet and media company, each reported losing money in the fourth quarter of 2001. AT&T's loss was smaller than during the comparable period a year earlier. AOL's was bigger. By AOL's preferred measure of earnings, which excludes many charges, the company's results matched analysts' expectations. By a similar measure, AT&T's results barely beat expectations.",2002/01/31
176,https://www.nytimes.com/2002/02/03/realestate/in-the-region-new-jersey-realty-firms-offer-help-in-settling-in-a-new-home.html,In the Region/New Jersey; Realty Firms Offer Help in Settling in a New Home,"ON the list of traumatic experiences life has to offer, moving to a new home has been regularly ranked near the top, not far behind the death of a loved one, divorce and losing a job. Real estate agencies are expending extra effort these days to reduce the stress. ''We don't want our company to be associated in people's minds with an experience that produces any nightmares,'' said Fred Watkins, president of Weichert Realtors' financial services group. Weichert has begun offering mortgage clients what it calls Gold Service to smooth transitions -- including not only the usual service discounts, but actual help getting things done.",2002/02/03
93,https://www.nytimes.com/2002/02/06/sports/plus-television-satellite-agreement-for-yankees-games.html,Satellite Agreement For Yankees Games,"The YES Network made its first deal yesterday to guarantee that viewers can see Yankees games, but it was not with local cable companies like Time Warner, Cablevision or Comcast. Instead, it was a satellite agreement with DirecTV.",2002/02/06
89,https://www.nytimes.com/2002/02/06/nyregion/bulletin-board-new-school-dinner-raises-1.3-million.html,New-School Dinner Raises $1.3 Million,"Demonstrating some of his legendary drawing power, BOB KERREY, below, president of New School University and former senator from Nebraska, attracted a host of luminaries to the university's annual La Guardia Award benefit dinner last week, which raised nearly $1.3 million for scholarships and to support the university's Milano Graduate School of Management and Urban Policy. Benefit chairmen included PETE PETERSON, chairman of the Blackstone Group; BRIAN ROBERTS, president of Comcast Inc.; and JOHN L. TISHMAN, chairman of Tishman Realty and Construction and chairman of the university's board. GOV. GEORGE E. PATAKI delivered the keynote address. The 2002 Fiorello H. La Guardia award was given to FELIX G. ROHATYN, the former United States ambassador to France. Mr. Royatyn took the lead in helping to bail New York City out of its mid-1970's financial crisis. Karen W. Arenson",2002/02/06
136,https://www.nytimes.com/2002/02/08/nyregion/residential-real-estate-residence-hall-and-academic-center-for-columbia.html,Residential Real Estate; Residence Hall and Academic Center for Columbia,"With a new residence hall for Columbia University Law School to go up this year and plans for a new academic center for the university's School of Social Work in their final stages, the landscape of 121st and 122nd Streets between Amsterdam Avenue and Morningside Drive is about to undergo a marked transformation. Construction is to begin this month on Lenfest Hall, a 16-story apartment building at 425 West 121st Street meant primarily for graduate law students. The site is now a parking lot.",2002/02/08
102,https://www.nytimes.com/2002/02/14/business/business-digest-620041.html,BUSINESS DIGEST,"An Effort to Tighten Rules In Wake of Enron's Collapse Regulators, legislators and the chief accounting rule maker proposed changes in the way companies do business and report their finances, including closing the loophole that Enron used to hide hundreds of millions of dollars of debt and inflate its profits. The board that sets accounting rules and the Securities and Exchange Commission indicated that they intended to move far more rapidly than they have in the past. [Page A1.]",2002/02/14
4,https://www.nytimes.com/2002/02/14/business/technology-comcast-says-it-will-stop-storing-data-on-customers.html,Comcast Says It Will Stop Storing Data On Customers,"Facing criticism from a member of Congress and privacy advocacy groups, the Comcast Corporation said today that it would no longer store data that would enable it to track individual subscribers' Internet surfing habits. Comcast, which provides high-speed Internet access through cable modems to 948,000 customers, said it changed the policy to reassure customers it would not track their individual movements on the Internet. But the company said that even before it changed the policy, it had not tracked individuals' behavior, but rather, had sought to gather aggregate data on the habits of its users.",2002/02/14
8,https://www.nytimes.com/2002/02/15/business/technology-another-snag-for-comcast-as-its-e-mail-goes-awry.html,Another Snag For Comcast As Its E-Mail Goes Awry,"Hitting yet another snag in its nascent Internet service, the Comcast Corporation said yesterday that it was scrambling to repair an e-mail failure that had left as many as 300,000 customers unable to receive messages. Starting at 10 p.m. Wednesday, customers were able to receive e-mail messages intermittently, but by noon yesterday, they were unable to receive them at all, said Dave Watson, executive vice president for marketing at Comcast. Mr. Watson said the company hoped to restore full e-mail service by late last night, but, if not, would ''work around the clock'' to do so.",2002/02/15
164,https://www.nytimes.com/2002/02/15/business/disney-s-chief-seems-cool-on-a-hot-seat.html,Disney's Chief Seems Cool on a Hot Seat,"When Michael D. Eisner, the longtime chief executive of the Walt Disney Company, takes the stage at the company's annual shareholder meeting in Hartford, Conn., on Tuesday, he is going to have a lot of explaining to do. Ratings have plummeted 21 percent this season among total viewers at the ABC television network, putting ABC in third place. ABC Entertainment has replaced a handful of senior executives in recent years. And Disney's stock price has underperformed not only the Standard & Poor's 500-stock index for the last five years but also the Dow Jones industrial average and the Nasdaq.",2002/02/15
87,https://www.nytimes.com/2002/02/16/sports/baseball-cablevision-is-holding-off-on-carrying-yes.html,Cablevision Is Holding Off on Carrying YES,"AOL Time Warner and Comcast are expected to announce next week that they will carry the fledgling YES network -- which will feature 130 Yankee games -- as a basic service on its cable systems. Cablevision remains a holdout because it views YES as too expensive. The deals with AOL Time Warner and Comcast will give YES an estimated 3.5 million subscribers in the market, but Cablevision's position means the network will most likely be seen in a modest percentage of its 2.9 million cable homes in the region.",2002/02/16
167,https://www.nytimes.com/2002/02/20/business/appellate-court-eases-limitations-for-media-giants.html,APPELLATE COURT EASES LIMITATIONS FOR MEDIA GIANTS,"A federal appeals court handed a huge victory to the nation's largest television networks and cable operators today, ruling that the government had to reconsider sharp limits on the number of stations a network can own and striking down the regulation that had restricted cable operators from owning television stations. Unless overturned on appeal the ruling would remove significant impediments that have prevented companies like AOL Time Warner, a big cable operator, from merging with broadcast networks that own TV stations. It would also permit big broadcast networks like Viacom's CBS and the News Corporation's Fox, which have bumped against the station-ownership limits, to continue buying stations, unimpeded. [Page C1.]",2002/02/20
128,https://www.nytimes.com/2002/02/20/business/court-ruling-may-change-landscape-for-media.html,Court Ruling May Change Landscape For Media,"Investment bankers, start your engines. That was essentially the message to Wall Street and the media industry yesterday as a federal appeals court in Washington unleashed what is expected to be a major wave of deal making, with the titans of the television business snapping up their smaller brethren.",2002/02/20
129,https://www.nytimes.com/2002/02/22/business/are-investors-too-worried-about-cable.html,Are Investors Too Worried About Cable?,"THERE are times when investors grow so worried about what might go wrong that they overestimate the chance that disaster will happen. Eleven years ago, during the last recession, investor fears crystalized around banks. After a wave of bank failures, it was clear that many banks had abused accounting rules to make themselves look healthier than they were. Many banks traded as if failure was a real possibility. Some did fail, but most did not. It was a great time to buy a portfolio of bank stocks.",2002/02/22
72,https://www.nytimes.com/2002/02/22/business/international-business-at-t-moves-its-president-closer-to-the-top-position.html,AT&T Moves Its President Closer to the Top Position,"By all appearances, David W. Dorman would have to do something shocking to avoid becoming AT&T's next chief executive. That became clear yesterday as AT&T named Mr. Dorman, the company's president, to the board. It has been clear for at least a year that Mr. Dorman was the favorite to become the chief executive once the company sold or spun off its cable television operation. With yesterday's announcement, the favorite became all but a shoo-in.",2002/02/22
103,https://www.nytimes.com/2002/02/23/sports/plus-tv-sports-time-warner-adds-yes-for-subscribers.html,Time Warner Adds YES for Subscribers,"Time Warner Cable announced yesterday that it would add the new YES Network to its metropolitan-area systems, which serve about three million subscribers. Subscribers outside New York City will be able to see YES as a basic cable channel on a 24-hour basis. In New York City, about 400,000 subscribers with the digital upgrade to Time Warner's standard basic tier will get YES as a stand-alone channel, enabling them to see 130 Yankees games, 75 Nets games, and all other programming.",2002/02/23
64,https://www.nytimes.com/2002/02/24/business/five-questions-for-jordan-e-rohan-a-court-reshuffles-the-television-deck.html,FIVE QUESTIONS for JORDAN E. ROHAN; A Court Reshuffles the Television Deck,"LAST week, a federal appeals court in Washington handed down a set of decisions that could reshape the nation's media landscape. The court threw out rules that had prevented companies from owning a cable television system and a local broadcast television station in the same market. It also cast into serious doubt rules that prevent a single company from owning broadcast television stations that reach more than 35 percent of the nation's households with television. In response to the ruling, the Federal Communications Commission is expected either to raise the cap, perhaps to 50 percent, or to eliminate it.",2002/02/24
80,https://www.nytimes.com/2002/02/27/business/sheldon-b-satin-69-cable-tv-consultant.html,"Sheldon B. Satin, 69, Cable TV Consultant","Sheldon B. Satin, who helped make cable television popular by consulting in marketing and customer service, died Friday in Stamford, Conn. He was 69 and lived in Pound Ridge, N.Y. The cause was a brain tumor, his wife, Joan Throckmorton, said.",2002/02/27
95,https://www.nytimes.com/2002/03/02/business/business-digest-880485.html,BUSINESS DIGEST,"Fate of Letterman Unclear; News Seen at Risk on ABC The president of ABC News, David Westin, told his staff that his bosses had not told him that ABC wanted to remove his most prestigious program, ''Nightline,'' to make room for David Letterman. The fate of Mr. Letterman's show, which ABC is trying to take from CBS, remained unclear. Still, that ABC would consider removing ''Nightline'' was taken as an indication in the news division that the network's parent, Walt Disney, would not hesitate to cut news to improve its balance sheet. [Page A1.]",2002/03/02
3,https://www.nytimes.com/2002/03/02/business/comcast-says-its-transition-to-internet-network-is-done.html,Comcast Says Its Transition To Internet Network Is Done,"The Comcast Corporation said yesterday that it had completed its transition of thousand of clients to its own high-speed Internet network and e-mail system -- a months-long process that had been fraught with technical problems and that presented newfound e-mail delays in the last several days. Dave Watson, vice president for marketing at Comcast, a Philadelphia-based cable operator that provides Internet access over cable modems, said that some customers were experiencing a ''small'' delay in receiving e-mail. But some customers, who said the delays were more substantial than the company indicated, said they had not been able to receive e-mail at all, or, in some cases, send it.",2002/03/02
146,https://www.nytimes.com/2002/03/06/sports/baseball-in-fight-with-cablevision-yes-network-urges-yankees-fans-to-make-switch.html,"In Fight With Cablevision, YES Network Urges Yankees Fans to Make Switch","Cablevision's refusal to carry the YES Network, the new cable home of the Yankees, as a basic service is fueling a campaign to persuade Cablevision's customers to switch to satellite service. The network makes its premiere March 19 and the first regular-season Yankees game is April 1.",2002/03/06
2,https://www.nytimes.com/2002/03/07/sports/plus-tv-sports-comcast-cable-to-carry-yes.html,Comcast Cable To Carry YES,"Comcast Cable yesterday became the second major cable systems owner in the New York metropolitan area to agree to carry the YES Network, the new home of the Yankees. Comcast, with 900,000 subscribers in New Jersey and Connecticut, joins Time Warner Cable, which made its agreement with YES last month. Both will carry YES on basic cable.",2002/03/07
117,https://www.nytimes.com/2002/03/08/sports/baseball-pressure-increases-on-cablevision-to-carry-yes.html,Pressure Increases on Cablevision to Carry YES,"If a feud between Cablevision and the YES Network, the Yankees' new television channel, is not resolved, three million households will not be able to watch Yankees games on local cable when the season starts on April 1. YES, which will carry 130 Yankees games, wants to be carried on Cablevision's systems as a basic offering, like Lifetime or A&E. But Cablevision has refused, insisting that the fee for YES is too high and that the channel belongs on a premium tier, where only the customers who want it can buy it, the same way they would subscribe to HBO.",2002/03/08
180,https://www.nytimes.com/2002/03/11/business/media-giants-overview-corporate-strategy-eye-profits-murdoch-focuses-details.html,"Eye on Profits, Murdoch Focuses on Details","Rupert Murdoch, whose name is virtually synonymous with that of the company he runs, the News Corporation, is known in the media world as a man of big ideas. Two decades ago, he reached beyond his chain of Australian newspapers to buy The Times of London and soon took on Britain's powerful labor unions, moving the paper to profitability. Later in the 1980's, he successfully created the Fox network, the United States' first new commercial broadcast network since the early days of television.",2002/03/11
107,https://www.nytimes.com/2002/03/14/sports/baseball-yes-disputes-claims-in-cablevision-ad.html,YES Disputes Claims in Cablevision Ad,"The chief executive of the YES Network yesterday labeled as fraudulent a new television commercial describing the 32 Yankee games that Cablevision customers will be able to watch in the absence of the 130 to be televised by YES. Cablevision refuses to pay YES a monthly fee of $2 a subscriber to carry the channel as a basic network. It wants to place it on a premium tier. Time Warner, Comcast, RCN and DirecTV have all agreed to YES's terms. If there is no deal, Cablevision's three million subscribers will not see some or all of YES's 130 Yankees games.",2002/03/14
170,https://www.nytimes.com/2002/03/18/business/chase-s-early-dalliances-with-global-crossing.html,Chase's Early Dalliances With Global Crossing,"From the beginning it was a seductive relationship, with mutual needs and desires overwhelming the warnings to proceed cautiously. Now one of the parties, Global Crossing, is said to owe about $95 million to the other, J. P. Morgan Chase, which has little chance of recovering more than pennies on the dollar. Among the investment banks that did business with Global Crossing, J. P. Morgan Chase in particular saw Global Crossing as the main chance -- a way to make its mark in telecommunications, a red-hot field for investment bankers in the late 90's.",2002/03/18
160,https://www.nytimes.com/2002/03/19/sports/now-on-yes-it-s-dynasty-for-those-not-in-the-dark.html,"Now on YES, It's Dynasty, For Those Not in the Dark","For sports fans who believe the Yankees have too many World Series titles, too many Hall of Fame players, too loud an owner and too much cash, the new YES Network is the newest symbol of the team's expanding power. When YES makes its debut at noon today with a half-hour introductory show (a Yankees exhibition game against the Reds will be broadcast at 7 p.m.), viewers will bear witness to a cable channel defined by rampant pinstripism -- the culmination of nearly 30 years of Yankees ownership by George M. Steinbrenner 3rd.",2002/03/19
158,https://www.nytimes.com/2002/03/24/nyregion/stay-tuned-yankees-coverage-still-up-in-air.html,Stay Tuned: Yankees Coverage Still Up in Air,"FOR New York Yankees fans, watching cable television, and more specifically, Cablevision's Madison Square Garden Network, was how they followed their team to four World Series championships and five American League championships over the past six years. Now, however, with the start of a new baseball season fast approaching, many Yankees fans in southwestern Connecticut suddenly find themselves preparing, at least temporarily, for a return to the days when they relied on radio and newspapers rather than television to keep tabs on their heroes.",2002/03/24
56,https://www.nytimes.com/2002/03/26/sports/plus-tv-sports-cablevision-adds-free-coverage.html,Cablevision Adds Free Coverage,"Cablevision announced yesterday that subscribers in the metropolitan area who have MSG Network or Fox Sports New York will receive the one they do not have for free this year. The decision was made necessary when Cablevision shifted 50 of 100 Mets games from FSNY to MSG to partly make up for the loss of Yankees games to the new YES Network. Having paid a fee to watch the Mets on FSNY, subscribers were concerned that they would have to pay another one to get MSG.",2002/03/26
150,https://www.nytimes.com/2002/03/27/sports/baseball-yes-says-no-to-cablevision-proposal.html,YES Says No to Cablevision Proposal,"Cablevision, which has resisted carrying the Yankees' new cable channel as part of its basic package, proposed a compromise of sorts yesterday. Cablevision said it would carry the Yankees' channel, the YES Network, on its systems but would allow YES to set the price and keep all the revenues. YES rejected the idea, labeling it undemocratic and unfair.",2002/03/27
139,https://www.nytimes.com/2002/03/29/sports/sports-media-the-true-madness-concerns-the-money.html,The True Madness Concerns the Money,"The talk from CBS at the N.C.A.A. men's tournament is, predictably, about games and players. So much time is spent on Juan Dixon, Tom Coverdale, Drew Gooden and the Final Four matchups that no one utters a word on the air about what the network pays for the 10-day event, which ends Monday night. The cost is $258 million this year, more than any network pays annually for a half-season of Nascar.",2002/03/29
45,https://www.nytimes.com/2002/04/01/business/market-place-will-ma-bell-be-taken-over-by-offspring.html,Market Place; Will Ma Bell Be Taken Over By Offspring?,"Will AT&T stand alone as a telecommunications company? Many industry executives say they believe that by the middle of next year, a big local phone company like SBC Communications or BellSouth will try to acquire what remains of AT&T.",2002/04/01
134,https://www.nytimes.com/2002/04/02/sports/sports-media-cablevision-audience-misses-opener-on-yes.html,Cablevision Audience Misses Opener on YES,"The YES Network came to regular-season life in the New York market yesterday for about five million cable and satellite households. But for three million Cablevision subscribers, YES was merely a name, not a reality, as it could continue to be for 129 more Yankees telecasts on YES this season unless détente is achieved.",2002/04/02
78,https://www.nytimes.com/2002/04/03/sports/are-25-cable-systems-wrong.html,Are 25 Cable Systems Wrong?,"The YES Network's ambition for its 130 Yankees games to be seen by the entire New York market has been dashed by Cablevision's refusal to carry it as a basic channel. Yet 25 other cable operators, including Time Warner and Comcast, have agreed to YES's terms. Why did they say yes and why is Cablevision saying no? To Leo Hindery Jr., the chairman of YES, the answer is simple: ''It's the Yankees, fairly priced and fairly packaged.''",2002/04/03
145,https://www.nytimes.com/2002/04/04/sports/baseball-why-cablevision-and-yes-are-so-rigid.html,Why Cablevision and YES Are So Rigid,"If you are a Yankees fan and get your cable TV through Cablevision, you are feeling lost these days, like Ed Norton without his vest or Puff Daddy without his Diddy. You could not watch the opening game Monday afternoon in Baltimore or last night's game, for that matter, because of a dispute that is keeping the YES Network, newly created by the Yankees, off Cablevision's systems. YES is carrying 130 games this season.",2002/04/04
157,https://www.nytimes.com/2002/04/04/nyregion/cable-standoff-stretches-into-season-to-yankee-fans-frustration.html,"Cable Standoff Stretches Into Season, to Yankee Fans' Frustration","Rebecca Stonefield is among the thousands of Yankees fans in the New York region who are sick and tired of the dispute that is keeping her baseball team off cable networks in her neighborhood. She does not care who is right in the dispute between the cable television company and the entertainment network that carries the Yankees. She does not care which one of them stands to lose money. And if it comes to it, she will pay more.",2002/04/04
126,https://www.nytimes.com/2002/04/07/nyregion/winning-games-but-not-hearts.html,Winning Games But Not Hearts,"JOE ENTENA had driven from Bloomfield, and his friend Alisa Disabunjong made a slightly shorter drive from Bogota. They arrived at the Continental Airlines Arena more than an hour early, but it was worth waiting around to get a chance to stand courtside to see their favorite player before a recent New Jersey Nets game. ''Yeah, the reason why we're here is No. 15,'' Entena said, pointing to the purple jerseys, displaying that No. 15, that he and Disanbunjong were wearing. Down the row of fans, at least a half-dozen others wore the same kind of jersey, with the same number. The problem, at least for the Nets, was that purple-jerseyed No. 15 is worn by Vince Carter, a star for the visiting Toronto Raptors, who, having grown up in Florida and played college ball for the University of North Carolina, does not have even a tenuous New Jersey connection.",2002/04/07
153,https://www.nytimes.com/2002/04/08/business/new-economy-cable-is-offering-more-viewing-on-demand.html,New Economy; Cable Is Offering More Viewing On Demand,"The optimists have long said that video on demand is the future of television. To which the pessimists have retorted: And it always will be. Now, though, television seems to be finally catching up with its future, at least in terms of the technology. Still unclear is whether enough content and revenue will materialize to make video on demand more than a passing fad.",2002/04/08
143,https://www.nytimes.com/2002/04/09/sports/sports-of-the-times-don-t-feud-george-take-the-high-ground.html,"Sports of The Times; Don't Feud, George; Take the High Ground","DEAR GEORGE: Time to cut the commercials and the rest of the smear campaign. It is starting to sound self-righteous and it isn't working either. Dolan, the Cable Guy, has not budged in his refusal to accept your prized Yankees telecasts for his basic Cablevision packages. The season is seven games old, the divisional race may already be over and the Cablevision subscribers who have not ordered the dish or cannot order the dish because they are apartment dwellers have been exposed to exactly eight and a half innings against the quasi-major league outfit from Tampa Bay. Day by day, while your Yankees are winning, your signal-shorn fans are losing, and what, exactly, are you doing about it besides spending a small fortune on those tacky I-want-my-Yankees man-in-the-street spots that have been flooding the airwaves?",2002/04/09
42,https://www.nytimes.com/2002/04/11/business/markets-market-place-t-hardly-penny-stock-plans-1-for-5-reverse-stock-split.html,"THE MARKETS: Market Place; AT&T, Hardly a Penny Stock, Plans 1-for-5 Reverse Stock Split","Is it conceivable that shares of AT&T, one of the world's signature corporations, might trade for less than $5? Not to AT&T's board apparently. In a filing with the Securities and Exchange Commission yesterday, AT&T said it planned to ask shareholders to approve a 1-for-5 reverse stock split. The move would have no substantive effect on AT&T's operations or finances. Instead, it is being proposed for its supposed psychological effect on investors, according to people close to AT&T.",2002/04/11
125,https://www.nytimes.com/2002/04/14/business/cox-empire-seeks-growth-on-its-own-terms.html,Cox Empire Seeks Growth (on Its Own Terms),"SOME years ago, James Cox Kennedy, the chairman of Cox Enterprises, was flying to Hawaii with his mother and some friends. Unhappy that she was smoking, Mr. Kennedy admonished her to stop. When she paid no heed, he tried leverage. ''It's a company plane,'' he warned. ''It's my company,'' Barbara Cox Anthony, now 79, shot back.",2002/04/14
77,https://www.nytimes.com/2002/04/21/business/how-does-aol-fit-in-the-grand-plan-now.html,How Does AOL Fit in the Grand Plan Now?,"STEPHEN M. CASE, Richard D. Parsons and Robert W. Pittman, the men at the helm of AOL Time Warner, do not yet agree on just how the America Online Internet service -- one of the company's biggest divisions -- should evolve or on just how quickly it can grow over the next few years. As Mr. Parsons, a renowned corporate diplomat, prepares to take over as AOL Time Warner's chief executive next month, forging that consensus is his most important challenge, and a vital one for the company, the world's largest media conglomerate. America Online's slowing growth over the last year and its failure to meet Wall Street expectations have been a drag on the company's shares. And the absence of a unified vision of America Online's future -- of just how the Internet can work with old media like movies to deliver vast new profits, as promised -- is raising questions anew about the wisdom of the merger that created the company two years ago, at the peak of the Internet bubble.",2002/04/21
41,https://www.nytimes.com/2002/04/25/technology/postscript-i-take-it-back-cable-glitch-was-my-fault.html,I Take It Back: Cable Glitch Was My Fault,"I THOUGHT I had my cable company, Comcast, dead to rights. In December, when Comcast was switching its high-speed Internet customers from Excite@Home's cable-modem service to its own, I lost access to my favorite online news sources. When I tried browsing Web addresses like www.nytimes.com, I got only error messages. And for months I moaned and raged at Comcast tech support, to no avail. But with computers, things are seldom what they seem.",2002/04/25
