,link,headline,summary,date
2245,http://dealbook.nytimes.com/2010/09/24/judge-accepts-s-e-c-citigroup-settlement/,Judge Accepts S.E.C.-Citigroup Settlement,"A federal judge said Friday that she would accept the $75 million settlement between the Securities and Exchange Commission and Citigroup over the bank’s failure to adequately disclose its exposure to subprime mortgage debt in 2007, The New York Times’s Edward Wyatt reports from Washington.",2010/09/24
2165,https://www.nytimes.com/2010/09/25/arts/television/25chiklis.html,"Playing a Superhero, Yes; Typecasting, No","In his new television series, Michael Chiklis plays the father of a family that develops superpowers.",2010/09/25
2196,https://www.nytimes.com/2010/09/25/business/25sec.html,Judge Accepts Citigroup’s Settlement With S.E.C.,The $75 million settlement involved the bank’s failure to adequately disclose its exposure to subprime mortgage debt.,2010/09/25
1969,https://www.nytimes.com/2010/09/25/sports/golf/25journeyman.html,A Father-to-Be in the Middle of a Rebirth,"Charley Hoffman finished outside the top 100 on the PGA Tour money list two years ago, but he is now in a position to win the FedEx Cup title.",2010/09/25
1401,https://www.nytimes.com/2010/09/26/opinion/26friedman.html,Their Moon Shot and Ours,"The United States needs to be in a race with China, not just Al Qaeda. Let’s start with electric cars.",2010/09/26
2033,https://www.nytimes.com/2010/09/26/business/26haggler.html,Stalled at the Rental Car Counter,Gas-tank bingo and insurance-plan roulette are only two of the aggravations of renting cars.,2010/09/26
1613,https://www.nytimes.com/2010/09/26/us/26rove.html,"Rove Returns, With Team, Planning G.O.P. Push","The master Republican strategist Karl Rove is marshaling the resources of disparate business, nonprofit and interest groups to bring Republicans back to power.",2010/09/26
2125,https://www.nytimes.com/2010/09/26/sports/golf/26golf.html,"Tournament Is in Reach, but Furyk Will Need Help to Win the Big Bonus","Jim Furyk shot a par 70 to stay atop the Tour Championship leader board, but even a victory wouldn’t guarantee him the FedEx Cup.",2010/09/26
721,https://www.nytimes.com/2010/09/26/business/26gret.html,"Questions, and Directors, Lost in the Ether","With online annual meetings, companies may have an easier time dismissing shareholder concerns.",2010/09/26
2420,https://www.nytimes.com/2010/09/26/business/26ping.html,The Defenders of Free Software,A watchdog movement says it wants to make sure that big companies play by the rules of open-source software licenses.,2010/09/26
2178,https://www.nytimes.com/2010/09/26/opinion/ny-stafford.html,"June 8, 1974: My Con Ed Bill","For Op-Ed’s 40th anniversary, an adaptation of an essay by Jean Stafford.",2010/09/26
2274,https://www.nytimes.com/2010/09/27/technology/27nokia.html,Nokia’s New Chief Faces Culture of Complacency,"As Stephen Elop takes over at Nokia, he must regain its lost ground in smartphones and maintain its dominance as the largest maker of mobile phones.",2010/09/27
2052,https://www.nytimes.com/2010/09/27/sports/golf/27golf.html,"Furyk’s Day: One Putt, Two Titles, $11 Million",Jim Furyk earned $1.35 million for his victory in the Tour Championship on Sunday and $10 million for winning the FedEx Cup playoffs.,2010/09/27
2014,https://www.nytimes.com/2010/09/27/sports/golf/27golfside.html,Donald Set to Take on Country He Embraces,"The only European Ryder Cup team member at the Tour Championship, Luke Donald says he feels at home in the United States.",2010/09/27
1302,http://slapshot.blogs.nytimes.com/2010/09/27/the-morning-skate-the-rangers-legal-salary-cap-circumvention/,The Morning Skate: The Rangers' Legal Salary Cap Circumvention,"Scotty Bowman greeted a friend as he stepped from a limo early Saturday afternoon in New Rochelle, ready to head into an autographing session at Iona College. Stopping for a brief chat, the first thing the Hall of Fame coach said after exchanging hellos was, ""How about the Rangers putting Wade Redden on waivers?""",2010/09/27
1224,https://www.nytimes.com/2010/09/27/business/media/27Adnews.html,Where the ‘Elite’ Meet to Read,"After acquiring and transforming BusinessWeek, Bloomberg redesigns Bloomberg Markets, a magazine aimed at its terminal subscribers and will begin a trade campaign for that publication.",2010/09/27
1879,https://www.nytimes.com/2010/09/27/business/27citi.html,"After a Long Wait, a Critic of Citigroup Wins a Meeting With Top Executives","Michael Mayo knows what tie he will be wearing to a meeting he has tried for nearly two years to arrange with Citi’s chief, Vikram Pandit.",2010/09/27
2403,http://dealbook.nytimes.com/2010/09/27/a-week-of-tests-for-deal-strategy/,A Week of Tests for Deal Strategy,"For dealmakers, last week was all about game theory.",2010/09/27
2156,http://dealbook.nytimes.com/2010/09/27/buffetts-banker-pulls-his-first-independent-deal/,Buffett's Banker Pulls His First Independent Deal,Behold the first official deal brokered by Byron D. Trott's new firm.,2010/09/27
2411,http://dealbook.nytimes.com/2010/09/28/u-s-approves-coca-colas-buy-of-big-bottler/,U.S. Approves Coca-Cola&#8217;s Buy of Big Bottler,"Coca-Cola won approval from the United States and Canada to buy the North American operations of its largest bottler on the condition that it safeguards rival Dr Pepper Snapple Group&#8217;s confidential business information, Reuters said.",2010/09/28
2333,https://www.nytimes.com/2010/09/28/business/28views.html,Wal-Mart Opens Up Its Wallet in Africa,"Wal-Mart wants to buy Massmart, which would give the American company a better chance of capturing a large share of the growing African market.",2010/09/28
2330,http://green.blogs.nytimes.com/2010/09/28/short-on-roof-space-adobe-plants-fuel-cells/,Short on Roof Space? Adobe Plants Fuel Cells,"To green up its operations, Adobe Systems, the maker of the ubiquitous Flash media player, has done everything from installing waterless urinals to building a wind farm at its downtown San Jose, Calif., headquarters.",2010/09/28
1971,https://www.nytimes.com/2010/09/28/arts/television/28family.html,Paranormal Skills on the Home Front,Superpowers in the ABC series are best used to help frayed marriages and estranged family members.,2010/09/28
2432,http://dealbook.nytimes.com/2010/09/28/wall-street-ends-lower-amid-a-rush-of-deals/,Wall Street Ends Lower Amid a Rush of Deals,"Despite a rush of mergers, shares on Wall Street finished lower on Monday, stopping the September rally for at least one day",2010/09/28
2426,https://www.nytimes.com/2010/09/28/business/global/28secure.html,India’s Surveillance Plan Said to Deter Business,India’s effort to gain access to services like BlackBerry and Skype could hurt its efforts to attract foreign companies.,2010/09/28
2211,http://gadgetwise.blogs.nytimes.com/2010/09/29/a-gps-app-for-fair-weather-runners/,A GPS App for Fair-Weather Runners,"Runners on a budget don't have to spend hundreds of dollars for a GPS unit or watch that will accurately record their distance and time on a run, provided they have already spent hundreds on an iPhone.",2010/09/29
2264,http://dealbook.nytimes.com/2010/09/29/healthcare-helps-wall-street-rebound-quickly/,Healthcare Helps Wall Street Rebound Quickly,"Markets in the United States on Tuesday erased most of their losses from Monday, as Walgreen led a rally in consumer staples and health companies Investors also speculated that the Federal Reserve would buy more debt to safeguard the economy.",2010/09/29
2438,https://www.nytimes.com/2010/09/29/business/29tylenol.html,"After Recalls of Drugs, a Congressional Spotlight on J.& J.’s Chief","In testimony on Thursday, William C. Weldon will seek to reassure the public after broad recalls, and defend his stewardship of the consumer products company.",2010/09/29
2321,https://www.nytimes.com/2010/09/29/nyregion/29conn.html,"As a Senate Race Tightens, Wrestling Becomes a Campaign Issue","In response to a slip in the polls, the Democratic nominee for Senate, Richard Blumenthal, has heightened attacks on the career background of his Republican opponent, Linda McMahon.",2010/09/29
1843,http://dealbook.nytimes.com/2010/09/29/mcclure-to-google-buy-twitter/,McClure to Google: Buy Twitter,Dave McClure has some advice for Google: Get out the checkbook and buy Twitter -- and make it snappy.,2010/09/29
2444,https://www.nytimes.com/2010/09/29/business/29union.html,Ex-Union President Issues Denial of Inquiries,"Andy Stern, former head of the Service Employees International Union, dismissed news reports that he was under scrutiny for a book contract and salary payments.",2010/09/29
1925,https://www.nytimes.com/2010/09/29/books/29kids.html,"In Study, Children Cite Appeal of Digital Reading","Many children want to read on digital devices, while parents worry technology will distract young bookworms.",2010/09/29
1890,http://gadgetwise.blogs.nytimes.com/2010/09/29/what-to-do-if-hackers-steal-your-online-accounts/,What to Do If Hackers Steal Your Online Accounts,Has your Web-mail or social-network account been hijacked? Join the (miserable) club.,2010/09/29
1300,https://www.nytimes.com/2010/09/29/us/29scotus.html,Supreme Court Takes Cases on Corporate Rights,"The Supreme Court added 14 cases to its docket, including three concerning the rights of corporations in unusual settings.",2010/09/29
2177,http://dealbook.nytimes.com/2010/09/29/a-megamerger-pop-culture-and-the-financial-crisis/,A Megamerger: Pop Culture and the Financial Crisis,By ERIC DASH,2010/09/29
560,http://dealbook.nytimes.com/2010/09/29/aols-shopping-spree-didnt-stop-with-techcrunch/,AOL's Shopping Spree Didn't Stop With TechCrunch,From VentureBeat:,2010/09/29
1795,http://bits.blogs.nytimes.com/2010/09/30/bits-pics-tearing-apart-the-new-apple-tv/,Bits Pics: Tearing Apart the New Apple TV,Well that didn't take long.,2010/09/30
1721,https://www.nytimes.com/2010/09/30/technology/personaltech/30pogue.html,"A Simple Swipe on a Phone, and You’re Paid","The Square device snaps into an iPhone and allows you to become a credit card authorizing entrepreneur. No setup fees, no two-year contract — you’re in business.",2010/09/30
1309,https://www.nytimes.com/2010/09/30/us/30drug.html,Shortage of Widely Used Anesthetics Is Delaying Executions in Some States,"A shortage of thiopental sodium and other drugs, which has been exasperating doctors and veterinarians for months, has now spread to the country’s death rows.",2010/09/30
2380,http://dealbook.nytimes.com/2010/10/01/lone-sale-of-futures-contracts-led-to-flash-crash/,Single Sale of Worth $4.1 Billion Led to Flash Crash,"In a long-awaited report, regulators said they had identified the sequence of events that erased more than 600 points from the Dow Jones industrial average in minutes.",2010/10/01
2126,https://www.nytimes.com/2010/10/01/opinion/01brooks.html,The Austerity Caucus,"A new Republican type (think Meg Whitman) has emerged. One that’s detail-oriented, managerial, tough-minded, effective but a little dry.",2010/10/01
803,https://www.nytimes.com/2010/10/01/arts/television/01teach.html,Who’s the Teacher? (Mr. Danza),A&E’s “Teach: Tony Danza” follows Mr. Danza as he tries out a new career as a 10th-grade English teacher in Philadelphia.,2010/10/01
1826,http://dealbook.nytimes.com/2010/10/01/what-did-pandit-tell-citi-critic/,What Did Pandit Tell Citi Critic?,Spotted in Midtown Manhattan: Michael Mayo wearing a conservative tie and a blue suit.,2010/10/01
938,https://www.nytimes.com/2010/10/01/business/media/01adco.html,Magazine Association Renames Itself,The Magazine Publishers of America will become MPA — the Association of Magazine Media (dash and all) to help highlight ways to connect with magazines beyond the printed page.,2010/10/01
2414,https://www.nytimes.com/2010/10/01/arts/design/01Art.html,Museum and Gallery Listings,A selected guide to the visual arts in New York and the region.,2010/10/01
2367,http://dealbook.nytimes.com/2010/10/01/sprints-clearwire-resignations-spark-deal-chatter/,Clearwire Resignations Spark Chatter,"Three top executives of Sprint Nextel resigned from the board of its Clearwire venture, stoking speculation it would pave the way for a wholesale deal or equity stake sale to T-Mobile USA.",2010/10/01
2279,http://dealbook.nytimes.com/2010/10/01/nec-made-higher-bid-for-cogent-before-3m-deal/,NEC Made Higher Bid for Cogent Before 3M Deal,"Cogent, the maker of fingerprint-identification systems that is being acquired by 3M, received a buyout bid exceeding $1 billion from NEC, according to court papers, Bloomberg News reported.",2010/10/01
2390,https://www.nytimes.com/2010/10/02/movies/02hobbit.html,Deal Near for ‘Hobbit’ Films in 3-D,A deal between Warner and MGM could allow the director to begin shooting J. R. R. Tolkien’s “Hobbit” next year.,2010/10/02
2416,https://www.nytimes.com/2010/10/02/business/02flash.html,Lone $4.1 Billion Sale Led to ‘Flash Crash’ in May,Regulators said they had identified the sequence of events that erased more than 600 points from the Dow in minutes.,2010/10/02
2368,https://www.nytimes.com/2010/10/02/business/02fao.html,Toys ‘R’ Us Overhauling F.A.O. Schwarz Brand,Toys “R” Us will try to invigorate a sagging business for the holidays by opening F. A. O. sections in all of its stores and redesigning the logo and toys.,2010/10/02
1894,https://www.nytimes.com/2010/10/02/business/02local.html,Atlanta Hats? Seattle Socks? Macy’s Goes Local,"After decades of acquiring and centralizing, Macy’s has increased sales by rediscovering its multiple local roots.",2010/10/02
525,https://www.nytimes.com/2010/10/03/books/review/Buskey-t.html,Nonfiction Chronicle,A bodybuilding memoir; personal history from a terrorism expert; a study of businesses that prey upon the poor; and a journalistic account of three Americans’ ordeal as hostages in Colombia.,2010/10/03
1303,https://www.nytimes.com/2010/10/03/movies/03heigl.html,The Unwilling Diva,"With “Life as We Know It,” Katherine Heigl returns to the kind of character that won her a fan base.",2010/10/03
428,https://www.nytimes.com/2010/10/03/business/03digi.html,What Steve Jobs Learned in the Wilderness,Would Apple be what it is today had Steve Jobs never left it?,2010/10/03
2305,https://www.nytimes.com/2010/10/03/nyregion/03bookwe.html,Recalling the Glory Days of Reader’s Digest,"An exhibit at the New Castle Historical Society recalls the glory days of Reader’s Digest, a global phenomenon and a generously paternalistic employer.",2010/10/03
1844,https://www.nytimes.com/2010/10/03/business/03corner.html,Does Your Team Have the Four Essential Types?,Paul Maritz of the software company VMware says the best qualities of leadership can’t be found in just one person.,2010/10/03
121,https://www.nytimes.com/2010/10/04/opinion/04mon1.html,First Monday,The cases the Supreme Court has chosen for review suggest that it will continue its trend of championing corporations.,2010/10/04
1957,https://www.nytimes.com/2010/10/04/business/04views.html,Big Year for Small Merger Advisers,"Midsize deals and independent advice have become all the rage, helping send business to the crop of firms that are small enough to fail.",2010/10/04
828,http://boss.blogs.nytimes.com/2010/10/04/the-great-debate-people-or-profits/,The Great Debate: People or Profits?,"Last week, I attended the Inc. 500 Conference in Washington. Business owners come from all over the country to hear speeches from experts and entrepreneurs, to attend and participate in roundtables and workshops, and possibly to accept an award as one of the fastest growing privately owned companies in America.",2010/10/04
2415,http://dealbook.nytimes.com/2010/10/04/skype-picks-new-c-e-o-ahead-of-i-p-o/,Skype Picks New C.E.O. Ahead of I.P.O.,1:04 p.m. | Updated,2010/10/04
1719,http://dealbook.nytimes.com/2010/10/04/analysts-street-level-view-of-citi/,Analyst&#8217;s Street-Level View of Citi,"After meeting with top Citigroup executives, Michael Mayo, an analyst who has been an outspoken critic of the bank, released a report concluding that Citigroup was not likely to reclaim its glory days.",2010/10/04
2043,https://www.nytimes.com/2010/10/04/business/media/04link.html,Obsessions With Minutiae Thrive as Databases,"Two online standouts in efforts to catalog content are evolving differently: IMDB is trying to increase its profile on the Internet, while Gracenote is moving further behind the scenes.",2010/10/04
225,http://dealbook.nytimes.com/2010/10/04/bullish-fund-managers-profited-in-september/,Bullish Fund Managers Profited in September,"Bullish hedge fund managers, like John Paulson, reaped the rewards of their optimism in September with market-beating gains, The Wall Street Journal reported.",2010/10/04
2352,https://www.nytimes.com/2010/10/05/business/media/05follett.html,2 E-Books Cost More Than Amazon Hardcovers,"E-book readers are used to paying less, but new titles from Ken Follett and James Patterson have bucked that trend.",2010/10/05
2317,https://www.nytimes.com/2010/10/05/business/05card.html,U.S. Reaches Deal in Credit-Card Antitrust Suit,The Justice Department has a proposed deal with two of three companies it sued for anticompetitive practices.,2010/10/05
2323,https://www.nytimes.com/2010/10/05/technology/companies/05skype.html,"Cisco Executive Is Named Chief of Skype, as New Owners Build a Leadership Team",Tony Bates will assume the top job at Skype as its new owners continue to put their stamp on the fast-growing company after buying it from eBay.,2010/10/05
2326,http://dealbook.nytimes.com/2010/10/05/tpg-does-hollywood-again/,TPG Does Hollywood (Again),"TPG Capital&#8217;s investment in a $5 billion buyout of Metro-Goldwyn-Mayer in 2004 turned out to be a turkey, and now it&#8217;s turned to an investment in Creative Artists Agency. But, Breakingviews says, outsiders who swim with the sector&#8217;s sharks all too often get eaten.",2010/10/05
790,https://www.nytimes.com/2010/10/05/us/05bar.html,"Brennan Book, Many Years in Making","A book, once expected shortly after the justice’s 1990 retirement, is brisk, accessible and studded with surprises.",2010/10/05
1665,http://bits.blogs.nytimes.com/2010/10/05/the-iphone-has-a-real-fight-on-its-hands/,The iPhone Has a Real Fight on Its Hands,"Back in March, I wrote about the increasingly personal fight between Steven P. Jobs, the Apple chief executive, and Eric E. Schmidt, his Google counterpart. In it, I quoted Mr. Jobs saying: ""Make no mistake: Google wants to kill the iPhone. We won't let them.""",2010/10/05
1924,http://bucks.blogs.nytimes.com/2010/10/05/what-the-justice-department-credit-card-suit-means-for-you/,What the Justice Department's Credit Card Suit Means for You,"If you're a little confused about how or if your life will change thanks to the Justice Department's payment card announcement on Monday, you're not alone. So let's review what we know and engage in some mild speculation.",2010/10/05
1970,http://green.blogs.nytimes.com/2010/10/05/snacklash-junking-a-virtuous-bag/,Snacklash: Junking a Virtuous Bag,"In early 2009 Frito-Lay introduced its first-ever biodegradable snack chip bag for its SunChips brand. In a compost pile, the company proclaimed, the plant-based bag would decompose in just 14 weeks.",2010/10/05
2364,https://www.nytimes.com/2010/10/05/business/05views.html,Removing Blocks to City Bailouts,"Major direct transfers of cash to states or municipalities, beyond those in the 2009 stimulus package, would worsen federal finances and are thus unlikely.",2010/10/05
1415,https://www.nytimes.com/2010/10/05/health/05neurofeedback.html,Neurofeedback Gains Popularity and Lab Attention,"Practitioners say the procedure can address a host of neurological ills — among them attention deficit hyperactivity disorder, autism, depression and anxiety. But some scientists denounce it.",2010/10/05
1955,https://www.nytimes.com/2010/10/05/technology/05google.html,"Google TV Announces Its Programming Partners, but the Top Networks Are Absent","Google has been in talks with the major TV networks and cable and satellite distributors, but it announced only a few firm partnerships on Monday.",2010/10/05
2358,https://www.nytimes.com/2010/10/06/opinion/06friedman.html,The Terminator vs. Big Oil,Gov. Arnold Schwarzenegger of California is squaring off against two Texas oil companies over laws that aim to slow global warming and promote energy innovation. Voters will pick the winner next month.,2010/10/06
2157,https://www.nytimes.com/2010/10/06/business/media/06tribune.html,"At Flagging Tribune, Tales of a Bankrupt Culture","Under Sam Zell, the Tribune Company was bankrupted by debt, and employees describe a profane and alienating workplace.",2010/10/06
1992,http://bits.blogs.nytimes.com/2010/10/06/one-on-one-caterina-fake-flickr-and-hunch/,"One on One: Caterina Fake, Flickr and Hunch","Caterina Fake is a co-founder of the photo sharing Web site Flickr, which was sold to Yahoo in early 2005. Since then, Ms. Fake has guided a number of Web products, including Etsy, the online marketplace for crafts and vintage products, Dailybooth, which lets users publish daily  photographs of themselves, and Hunch, which finds products and places that a user's online friends like  and then predicts what else the user might like.",2010/10/06
403,http://dealbook.nytimes.com/2010/10/06/what-the-avisdollar-thrift-talks-are-about/,What the Avis/Dollar Thrifty Talks Are About,"Dollar Thrifty and Avis Budget are now talking, but what does it mean? The Deal Professor, Steven M. Davidoff, explains.",2010/10/06
2163,http://dealbook.nytimes.com/2010/10/06/j-j-reaches-2-4-billion-deal-for-crucell/,J.&J. Reaches $2.4 Billion Deal for Crucell,"Johnson & Johnson has agreed to buy the rest of Crucell that it doesn't own for 1.75 billion euros, or $2.4 billion.",2010/10/06
1908,https://www.nytimes.com/2010/10/07/technology/personaltech/07pogue.html,TV’s Future Has Arrived (Almost),"Two new set-top boxes from Roku and Apple, though flawed, offer ways to supply on-demand TV shows, provide Internet access and obtain movies.",2010/10/07
1177,http://dealbook.nytimes.com/2010/10/07/dont-mess-with-j-r-citi-gets-hit-for-11-6-million/,Don&#8217;t Mess With J.R.: Citi Gets Hit for $11.6 Million,"The actor Larry Hagman, who played J.R. Ewing in the 1980s hit series &#8220;Dallas,&#8221; has been awarded $11.6 million in a securities arbitration case against Citigroup Global Markets.",2010/10/07
2000,http://dealbook.nytimes.com/2010/10/07/thinking-through-a-microsoft-adobe-merger/,What a Microsoft-Adobe Merger Might Look Like,"With Microsoft and Adobe having broached the topic of a potential merger, according to Bits, DealBook takes a look at what a union of the two might mean.",2010/10/07
2308,https://www.nytimes.com/2010/10/07/business/global/07minors.html,New Seating Policies for Children on Some Airlines Raise Questions,A handful of carriers have stopped seating unaccompanied minors next to adult passengers following several incidents of alleged sexual abuse.,2010/10/07
1186,https://www.nytimes.com/2010/10/07/science/07nobel.html,3 Share Nobel in Chemistry for Work on Synthesizing Molecules,"An American and two Japanese scientists won the 2010 Nobel Prize for chemistry for developing a tool that could allow chemicals as complex as those found in nature to be created, the prize committee said on Wednesday.",2010/10/07
2015,http://bucks.blogs.nytimes.com/2010/10/07/when-utilities-charge-for-credit-card-payments/,When Utilities Charge for Credit Card Payments,"Like many Bucks readers, I don't give many service providers the privilege of siphoning money directly from my checking account. Several companies automatically charge my credit card each month, but only a sacred few -- a student lender and an insurer - are allowed to pull money directly.",2010/10/07
1182,https://www.nytimes.com/2010/10/07/nyregion/07money.html,"As Paladino Spends on Campaign, He Often Earns, Too","The Republican nominee for New York governor is spending lots of his own money on his campaign, but much of it is on services from companies he owns.",2010/10/07
2189,https://www.nytimes.com/2010/10/07/arts/television/07night.html,Guarded Pals in a Critical TV Rivalry,The TV producers whose shows compete during the lucrative time slot of Thursday nights at 8 enjoy a friendly rivalry.,2010/10/07
2399,http://dealbook.nytimes.com/2010/10/07/time-dwindles-for-3ms-cogent-offer/,Time Dwindles for 3M's Offer for Cogent,The 3M Company's tender offer for Cogent expires Thursday at midnight. It is going to be a nail-biter.,2010/10/07
1812,http://gadgetwise.blogs.nytimes.com/2010/10/07/pogues-posts-flash-on-phones/,Pogue's Posts: Flash on Phones,"David Pogue examines how well cellphones run Adobe Flash in a post on his blog. Flash, he writes, is available on an increasing array of Android smartphones, but not, of course, Apple's iPhone.",2010/10/07
1329,https://www.nytimes.com/2010/10/08/business/08shop.html,September Sales Topped Forecasts for U.S. Retailers,"Last month’s results offered some optimism about the holiday season, although the economy remains uncertain.",2010/10/08
2347,http://dealbook.nytimes.com/2010/10/08/air-products-wins-round-in-battle-with-airgas/,Air Products Wins Round in Battle With Airgas,Air Products won an important decision in its takeover quest for Airgas as a judge in Delaware Chancery Court upheld a new bylaw that would move up the Airgas annual meeting.,2010/10/08
1582,https://www.nytimes.com/2010/10/08/business/08frozen.html,Flawed Foreclosure Documents Thwart Home Sales,"The shoddy preparation of foreclosure documents is hammering the market, especially in the worst-hit states.",2010/10/08
1583,https://www.nytimes.com/2010/10/08/us/politics/08donate.html,Money Talks Louder Than Ever in Midterms,"After a Supreme Court ruling and other decisions, groups feel more able to make direct appeals for or against candidates.",2010/10/08
1707,https://www.nytimes.com/2010/10/08/theater/reviews/08time.html,Wounds of War Run Deeper Than Ever,Attending “Time Stands Still” can feel like eavesdropping on two cherished friends at their most vulnerable and emotionally exposed.,2010/10/08
2319,https://www.nytimes.com/2010/10/08/nyregion/08conn.html,Sharp Jabs as Rivals for Senate Debate Again,"Linda E. McMahon noted Richard Blumenthal’s error in describing his war service, and he focused on her practices in running World Wrestling Entertainment.",2010/10/08
2443,https://www.nytimes.com/2010/10/09/business/09air.html,"Flying Fewer Planes, Airlines Find Stability",The scaling back in flights reflects a more timid — and perhaps chastened — industry than in previous decades.,2010/10/09
753,https://www.nytimes.com/2010/10/09/technology/09phone.html,Apple Plans to Offer iPhone on Verizon,"After more than three years of using AT&T networks, Apple is said to be making an iPhone 4 for Verizon.",2010/10/09
1585,https://www.nytimes.com/2010/10/10/business/global/10tods.html,A Shoemaker That Walks but Never Runs,"Tod’s, the luxury Italian shoemaker, has become a multibillion-dollar multinational, but its operations still ooze with Old World tradition.",2010/10/10
1542,https://www.nytimes.com/2010/10/10/fashion/10coulter.html,"Outflanked on Right, Coulter Seeks New Image","Now that the Tea Party has stolen much of her thunder, Ann Coulter, the conservative columnist, is taking some new positions.",2010/10/10
2067,https://www.nytimes.com/2010/10/10/science/10googleside.html,"Guided by Computers and Sensors, a Smooth Ride at 60 Miles Per Hour","Designers of self-driving cars have made advances in detecting pedestrians, street lights and lane markers, as well as in resolving conflicting sensor data.",2010/10/10
1930,https://www.nytimes.com/2010/10/10/business/10gret.html,It’s Not Nice to Mess With J.R.,"Larry Hagman, who played J. R. Ewing on “Dallas,” said he was surprised by the arbitration award he won in a dispute with Citigroup, but thought it was justified.",2010/10/10
2332,https://www.nytimes.com/2010/10/10/business/mutfund/10distress.html,When Troubled Assets Are the Attraction,Three closed-end funds and a REIT are the primary retail participants in a government program to bolster the market for distressed mortgage-backed securities.,2010/10/10
706,https://www.nytimes.com/2010/10/10/sports/10hockey.html,"For Top College Teams, a Marathon on Skates","Stretching from October to April, the men’s hockey season is the longest among all N.C.A.A. sports.",2010/10/10
1967,https://www.nytimes.com/2010/10/10/world/asia/10indonesia.html,Convicted Editor of Indonesian Playboy Surrenders,The editor of Indonesia’s defunct version of Playboy magazine surrendered himself to authorities on Saturday to serve a two-year jail term for indecency.,2010/10/10
507,http://boss.blogs.nytimes.com/2010/10/11/introducing-tech-support/,Introducing Tech Support,"Welcome to my new ""channel"" in the ""You're the Boss"" blog.",2010/10/11
256,http://bits.blogs.nytimes.com/2010/10/11/microsoft-announces-final-windows-phones/,Microsoft Unveils New Windows Phones,"Microsoft on Monday unveiled the final version of its long-awaited Windows Phone 7 mobile operating system, which it hoped would give it a greater presence in the rapidly expanding market for smartphones.",2010/10/11
2255,https://www.nytimes.com/2010/10/11/business/11views.html,TPG’s Headache in Russia,TPG is in a nasty battle for control of the St. Petersburg hypermarket chain Lenta.,2010/10/11
2169,http://dealbook.nytimes.com/2010/10/11/e-u-microsoft-deal-barely-affects-browser-market/,Microsoft Deal in Europe Barely Affects Browser Market,"When Europe settled an antitrust case over Web browsers with Microsoft in December 2009, it hoped to dislodge the world's biggest software maker from its dominant position in that market by requiring it to offer rivals' products.",2010/10/11
1888,http://gadgetwise.blogs.nytimes.com/2010/10/11/googles-g2-smartphone-nice-network-if-you-can-get-it/,Google's G2 Smartphone: Nice Network If You Can Get It,"There is something exciting about the new T-Mobile G2 phone with Google, but I cannot say it's the phone itself.",2010/10/11
885,https://www.nytimes.com/2010/10/11/arts/music/11gorillaz.html,The One Becomes Many and the Fictional Real,"For an imaginary band, Gorillaz sure had a stage full of famous friends at Madison Square Garden.",2010/10/11
1156,https://www.nytimes.com/2010/10/11/us/politics/11govs.html,G.O.P. Poised to Make Gains in Races for Governor,"A wave of G.O.P. victories could have a profound effect on several issues, including health care, Congressional redistricting and stimulus packages.",2010/10/11
2268,http://dealbook.nytimes.com/2010/10/11/morgenson-its-not-nice-to-mess-with-j-r/,Morgenson: It&#8217;s Not Nice to Mess With J.R.,"Larry Hagman, who played J. R. Ewing on &#8220;Dallas,&#8221; said he was surprised by the arbitration award he won in a dispute with Citigroup, but thought it was justified.",2010/10/11
474,http://wordplay.blogs.nytimes.com/2010/10/11/common/,Tuesday: Something in Common,"TUESDAY'S PUZZLE - We first met José Chardiet, who is 16, at his debut puzzle on July 6 (Across Lite, Solution, blog). This time we have a much more ambitious theme that takes us through the months of the year in order. Take a look at the starred answers because they're nicely done -- symmetrically distributed, and each three-letter abbreviation is at the start of the longer answer. ""Roundabout, for one"" is a good clue for JUNCTION and the problem of starting a word with SEP that doesn't look like SEPTEMBER is nicely solved with the ""Cosmetics chain"" SEPHORA.",2010/10/11
108,http://gadgetwise.blogs.nytimes.com/2010/10/12/what-to-do-about-phantom-charges-on-your-phone-bill/,What to Do About Phantom Charges on Your Phone Bill,"The news of Verizon's ""phantom charges"" and pending consumer payout has sent smart consumers to pore over their phone bills. But before your blood pressure peaks, be aware that one apparent phantom charge is harmless and carries no cost, though another, which appears to be a scam, shouldn't be ignored.",2010/10/12
280,http://mediadecoder.blogs.nytimes.com/2010/10/12/gap-inc-puts-gap-back-in-logo/,Gap Inc. Puts 'GAP' Back in Logo,"Days after unveiling a new logo for its Gap stores, Gap Inc. has bowed to overwhelming negative comments online and brought back the previous logo.",2010/10/12
1064,https://www.nytimes.com/2010/10/12/business/media/12adco.html,When 50 Percent Off Just Won’t Do,"Campaigns for giant chains and mom-and-pop stores routinely promote sales in percentages off regular prices, and these days, discounts are going as high as 85 percent.",2010/10/12
1700,http://bits.blogs.nytimes.com/2010/10/12/amazon-introduces-a-new-type-of-e-book/,Amazon Introduces a Format for Shorter E-Books,"E-readers and smartphones have brought big changes to the publishing industry, but Amazon.com is aiming to bring some more with a new format for shorter and cheaper e-books.",2010/10/12
2029,http://dealbook.nytimes.com/2010/10/12/japanese-company-to-buy-iphone-game-developer/,Japanese Company to Buy iPhone Game Developer,"DeNA, the Japanese social gaming giant, said it would acquire Ngmoco, a Silicon Valley iPhone game developer, for $400 million &#8212; one of the largest deals ever involving an iPhone application developer.",2010/10/12
