,link,headline,summary,date
1480,http://query.nytimes.com/gst/fullpage.html?res=9E07EFDA153AF932A35750C0A9639D8B63,"Paid Notice: Deaths MANDEL, WILLIAM H","MANDEL--William H. (Bill), a powerful advocate for the arts and culture, died Thursday, February 19 after a lengthy illness. Bill graduated from Brooklyn College and enlisted in the US Navy for the duration of the second World War. Upon his return to civilian life he enrolled at the Chicago Institute of Art to pursue his lifelong devotion to the visual arts. After achieving a Master's degree there, he then went to New Haven to further his pursuit. Bill received his BFA from Yale University where he studied under Josef Albers and had a successful career in print and television advertising and promotion, including high level positions with CBS and PBS in New York City. In retirement, he returned to his studio and executed numerous paintings that explored color theory, geometry, and shape. Bill was elected to the Board of the James A. Michener Art Museum, Doylestown, Pa., in 1997 and elected Trustee Emeritus in December 2014. He was the founder of the Janus Society, a fund devoted exclusively for acquisitions, which was renamed the Mandel Society in 2009. Over 25 important works of art were purchased for the permanent collection because of his efforts. Bill was a committed gardener and poured his sense of design and color into beautiful living paintings throughout the grounds of their Bucks County home. A long time member of Alliance Francaise, Bill embraced his annual adventures in France as well as travels in Italy. Bill and his partner of 62 years, Robert L. (Bob) Russell, gave generously to national and community non-profit organizations with Heritage Conservancy of Bucks County and James A. Michener Art Museum, Doylestown, Pennsylvania; New York's Lincoln Center Education and Metropolitan Opera and Yale University Art Gallery, New Haven, Connecticut at the top of their list. Aside from his beloved partner Bob Russell, he leaves his sister and brother- in-law Penny Alpher (Bernard); his brother Dr.Manley Mandel (Audrey); nephews Dr. Jeff E. Mandel (Cecelia); William E. Mandel(Caroline); David A.Alpher(Robin) and niece Jill M. Mandel. Gifts in Bill's memory may be made to the Mandel Society, James A. Michener Art Museum, 138 South Pine Street, Doylestown, Pa. Life Celebration service provided by Leaver/ Cable of Buckingham, PA. 1-800-GIVNISH 1/3",
85,https://www.nytimes.com/video/us/politics/100000004369392/cruz-responds-to-boehner-insults.html,Boehner Insults. Cruz Responds.,"Speaking at Stanford University, former Speaker John A. Boehner offered cutting remarks about the Republican candidate Ted Cruz. Mr. Cruz responded in Indiana by saying he had never worked with Mr. Boehner.",
1519,https://www.nytimes.com/video/multimedia/100000003225395/obama-calls-us-troop-boost-in-iraq-new-phase-discusses-immigrati.html,"Obama calls U.S. troop boost in Iraq 'new phase,' discusses immigration, elections","U.S. President Barack Obama spoke to CBS News about new troops to Iraq, the recent elections, and immigration reform. Justin Mitchell reports.",
89,https://www.nytimes.com/video/us/elections/100000004437105/protesters-arrested-at-trump-rally.html,Protesters Arrested at Trump Rally,"About 200 people demonstrated outside a rally for Donald J. Trump in Anaheim, Calif., where the police made eight arrests.",
704,https://www.nytimes.com/Link.asp?I=LS000176092783,"Paid Notice: Deaths GORDON, ELLIOT","<!-- ELLIOT GORDON -->GORDON--Elliot M.,<br/><br/> 90 passed away on October 11 after a long illness. He is survived by his loving partner of 36 years, Lynda Gould, his son, Miles, daughter-in-law, Vera (Bittner), sister, Lois Schneider, of Haverford, PA, brother-in-law Frank Gould, and sister-in-law, Janet Weinstein, of Philadelphia, and nieces Ellen Rothstein, Leah Garnett, Ruth Rothstein, Mollie Weinstein-Gould, Jordan Gould and nephew Jesse Gould. Elliot grew up in Philadelphia and received a B.A. and M.A. in Romance Languages from the University of Pennsylvania, class of '45. He served in the Navy and then studied at the Sorbonne from '47 to '49, where he perfected his French and his French accent. Elliot settled in New York City where he owned Stereo Lab in Greenwich Village, selling components and high end stereo equipment. He then went to work at CBS Television where he was an audio engineer for 35 years. He earned an Emmy in 1987 for technical work at NFL Today. Elliot was a bridge aficionado and Life Master. He was an early adapter of home computers, and initiated a course at Lenox Hill Neighborhood House to instruct seniors in their use which he taught as a volunteer. He collected rare and out-of-print books on the fine arts and enjoyed incorporating his book searches into his world travels. Funeral services Thursday, October 15th, 4:30pm at The Riverside Memorial Chapel, 180 W. 76th St, NYC. Contributions in his memory may be made to the Wright Center on Aging/NY Presbyterian Hospital/Weill Cornell Medical Center, 525 East 68 Street, NYC, 10065.<br><br>",
703,http://query.nytimes.com/gst/fullpage.html?res=9A01EFD9123AF930A25753C1A9639D8B63,"Paid Notice: Deaths GORDON, ELLIOT M.","GORDON--Elliot M.,90 passed away on October 11 after a long illness. He is survived by his loving partner of 36 years, Lynda Gould, his son, Miles, daughter-in-law, Vera (Bittner), sister, Lois Schneider, of Haverford, PA, brother-in-law Frank Gould, and sister-in-law, Janet Weinstein, of Philadelphia, and nieces Ellen Rothstein, Leah Garnett, Ruth Rothstein, Mollie Weinstein-Gould, Jordan Gould and nephew Jesse Gould. Elliot grew up in Philadelphia and received a B.A. and M.A. in Romance Languages from the University of Pennsylvania, class of '45. He served in the Navy and then studied at the Sorbonne from '47 to '49, where he perfected his French and his French accent. Elliot settled in New York City where he owned Stereo Lab in Greenwich Village, selling components and high end stereo equipment. He then went to work at CBS Television where he was an audio engineer for 35 years. He earned an Emmy in 1987 for technical work at NFL Today. Elliot was a bridge aficionado and Life Master. He was an early adapter of home computers, and initiated a course at Lenox Hill Neighborhood House to instruct seniors in their use which he taught as a volunteer. He collected rare and out-of-print books on the fine arts and enjoyed incorporating his book searches into his world travels. Funeral services Thursday, October 15th, 4:30pm at The Riverside Memorial Chapel, 180 W. 76th St, NYC. Contributions in his memory may be made to the Wright Center on Aging/NY Presbyterian Hospital/Weill Cornell Medical Center, 525 East 68 Street, NYC, 10065. 1/3",
2139,http://query.nytimes.com/gst/fullpage.html?res=9504E1DA153AF930A3575AC0A9629D8B63,"Paid Notice: Deaths LANGSDORF, JOHN JEFFREY","LANGSDORF--John Jeffrey, 85, died on August 30, 2014 in New York City. John was the the loving husband of Constance K. Berman, adored father of Robin B. Langsdorf and Holly L. Hatch and her husband Andrew Hatch, and beloved ""Bapa"" of granddaughters Kelsey and Sophie Hatch. His brother, Roger, and his wife Juel Janus will dearly miss him, as will several nieces and nephews. John was the devoted stepfather of Patricia (Greg Koerper), Anthony (Jill Remaly), Anne and Donald (Meredith Moss) Berman and the cherished step grandfather of eight. Born September 12, 1928, John attended Horace Mann School and Oberlin College. After proudly serving in the US Army, he worked in Philadelphia at WCAU-TV, an early CBS affiliate where he met his late wife, Doris Magnus. They lived in Montclair, NJ for forty years. John worked for many years at American Sponge & Chamois Co. and then Church and Dwight Co. before retiring and moving back to Manhattan, his birthplace. He traveled extensively, volunteered tirelessly and enjoyed the outdoors; especially his bike rides around Central Park. John was a lifelong supporter of the arts, and generously shared his love of music and theater with family and countless friends. He will be remembered as a gentle, kind, and thoughtful man who always put his family first. A memorial service will be held at the New York Society for Ethical Culture (NYSEC), 2 West 64th St., New York, NY 10023 on Saturday, September 6, 2014 at 2pm. Contributions in his memory may be made to the NYSEC (www.nysec.org) or to the Squam Lakes Association, PO Box 204, Holderness, NH 03245 (www.squamlakes.org).",
95,https://www.nytimes.com/video/movies/100000003371053/salmon-fishing-in-the-yemen-faith-dr-alfred.html,Salmon Fishing In The Yemen: Faith Dr. Alfred,,
1436,https://www.nytimes.com/Link.asp?I=LS000173889758,"Paid Notice: Deaths BLANK, DAVID","<!-- DAVID BLANK -->BLANK--David M.<br/><br/> Nearing his 94 birthday, David M. Blank passed away peacefully on December 27, 2014. To all who knew him he was a gentleman and a scholar, a kind man whose intellectual curiosity and knowledge about the world knew no bounds. Son of Louis and Fanny Blank, he was born at home in 1921 in an apartment on the Grand Concourse. Later the family moved to Mt. Vernon, only to lose their house and the family business. While his parents and his brother Seymour and sister Judy moved to Florida so his father could find work, David, already a remarkable student, remained behind in order to complete high school. Later, the family was able to reunite in Mt. Vernon when his father established a second clothing business. From A.B. Davis High School, he went on as a sixteen-year- old to study economics at Columbia University. Money was tight --tuition was $400 and books another $100. But with a $100 scholarship and a summer job with the Department of Agriculture that helped him pay the balance, David was able to ensure there was little financial burden on his family. In June 1941, he graduated, Phi Beta Kappa with Honors in Economics, and when the war broke out, he enlisted. He was assigned to the Third Army in Europe under General George Patton and was ultimately awarded three battle stars. Upon his discharge, and with help from the GI Bill, he returned to Columbia University, and received a Ph.D. in economics in 1950. In the 1950s, Blank's distinguished academic career included teaching at Columbia University, New York University, and the American Institute of Banking, as well as collaborating at the National Bureau of Economic Research. He worked at the Columbia Research Institute for Urban Land Use and Housing Studies and collaborated on numerous articles and books. A 1957 monograph for the National Bureau of Economic Research was written with George J. Stigler, a Nobel Prize winner in Economic Sciences and a key leader with Milton Friedman of the Chicago School of Economics. In 1955, he began a lengthy career at CBS that lasted for almost three decades. His final position was as Vice President, Economics and Research. Over the years, he focused on many varied economic, finance, social and demographic issues such television and violence to election night voter projection. When Blank retired from CBS in 1982, he became a consultant for NBC. In his youth in the late 1930s, the economic necessity that brought about the summer job also helped him develop what would become a lifelong passion. While working for the U.S. Department of Agriculture on a project intended to eradicate the blight of Dutch Elm disease, he acquired a vast knowledge of tree species and a love for them. In 1957, when he and his wife Hilda Schlefstein whom he married in 1948, moved to wooded acreage in Pleasantville, N.Y., they reveled in its beauty. In 2001, several years after his wife had succumbed to a lengthy illness, he moved to the Osborn Retirement Community in Rye, N.Y. There, he enjoyed long walks around its handsome 56 acres. In time, Blank had identified more than 100 tree species on the grounds and a total of more than 1,000 trees. Not only did he map the trees, but he also initiated a program of tagging each tree, and began to give his well-known tree walks that included the story of the rare Dawn Redwood. Today, the Osborne campus is nationally recognized as an Arboretum and nature walks are given a number of times a year. In retirement, he thrived on being surrounded by friends and family, books, and music, and involvement in organizations and foundations that supported issues of interest to him. These issues included womens reproductive rights, a passion that he shared with his wife Hilda, civil liberties, and the state of education. For several years, he presented broad contemporary economic issues to senior citizens in classes he offered at Westchester Community College. He was a man who never tired of learning something new and never tired of living. He will be sorely missed by his daughter Alison Blank, her husband, Jim Murphy, and their children, Michael and Ben, all of whom reside in Maplewood, N.J.<br><br>",
1420,https://www.nytimes.com/video/movies/100000003320419/electoral-dysfunction.html,Electoral Dysfunction,"After making the eye-opening discovery that the right to vote is missing from the Constitution, political humorist Mo Rocca (a correspondent for CBS Sunday Morning a panelist on NPR’s hit quiz show Wait, Wait… Don’t Tell Me! and a former corresponde",
393,https://www.nytimes.com/video/movies/100000003365279/pride-stapler-us.html,Pride: Stapler (Us),,
1400,http://query.nytimes.com/gst/fullpage.html?res=9401E7D9123AF937A1575AC0A9629D8B63,"Paid Notice: Deaths TARLOV, JILL ANNE","TARLOV--Jill Anne, age 58, of Fairfield, Conn. and New York City, passed away on Sunday, September 21, 2014 at New York Presbyterian Hospital. She succumbed to injuries suffered three days earlier when she was tragically struck by a cyclist in New York's Central Park. Jill was born on November 25, 1955 in Norwalk, Conn. to Harriett and Malcolm Tarlov. She grew up in Norwalk along with her brother Mark and attended Norwalk High School before continuing her studies at Boston University, where she earned her Bachelor of Science degree in communications. In 1982, she was hired by Westinghouse Broadcasting Company (now CBS) to oversee marketing, public relations and advertising for 1010 WINS, the nation's oldest all-news radio station, in New York City. While working at WINS, Jill met Michael Wittman, the station's financial controller. They married in Ridgefield, Conn. on April 20, 1986. Scott Herman, who worked with Jill at WINS and is now Executive Vice President, Operations, CBS Radio, said, ""Jill loved her time at 1010 WINS, especially because she met Mike there. She was fun loving and cared about others. When you were her friend, you were a friend for life."" Jill had a tremendous passion for children in both her personal and professional life. As parents, she and Mike were blessed with a son, Matthew (age 24), and a daughter, Anna (age 23). Jill regularly embraced her passion for life by serving as a volunteer, with an emphasis on working with children. She dedicated considerable time to working with inner-city youth, in addition to working in a garden for kids. Jill believed in the difference her time would make in children's futures and her passion for helping them was contagious to those around her. In 1986, Jill transitioned from 1010 WINS to Group W Television Sales (now CBS Television Sales) and was responsible for marketing the public service initiative ""For Kids' Sake."" While devoting much of her time to raising Matthew and Anna during their formative years, Jill also pursued her continuing education by earning a graduate certificate in teaching and learning with technology from Teachers College at Columbia University, the oldest and largest graduate school of education in the country. She later received her Master of Arts in educational technology from Fairfield University. In 2005, Jill began a deeply meaningful six years with the Anti-Defamation League in New York City. Originally hired to support ADL's multimedia Holocaust education project, she went on to serve in a number of roles in support of the human rights organization's mission to combat hate and anti-Semitism. Abraham H. Foxman, National Director of the Anti-Defamation League, said, ""Everyone here is devastated by the news about our good friend and colleague, Jill Tarlov. Jill was a warm, engaging, and deeply caring person, a terrific colleague and a good friend to many people on our staff."" In 2011, Jill became the first marketing director at Partnership with Children, an organization that provides counseling to at-risk students at New York City's public schools. Jill is survived by her loving husband of 28 years, Mike, who is employed as Senior Vice President of Finance for the CBS Television Stations group; their two children, Matthew and Anna; and her brother, Mark Tarlov. With the sudden loss of our beloved Jill, her family plans to establish a permanent legacy in the form of a charitable fund in her name to carry on her dedication and love for helping others. Persons who wish to honor Jill's memory may send donations to the Jill Tarlov Fund, c/o Charles Lenore, Esq, Day Pitney LLP, 242 Trumbull St., Hartford, CT 06103.",
1226,https://www.nytimes.com/video/movies/100000003624078/convoy.html,Convoy,"A group of truckers are being harassed by a blackmailing policeman named Lyle Wallace. Using their CB radios, the truckers organize a convoy, to be led by ""Rubber Duck,"" who has been pushed beyond what he can stand. After Rubber Duck refuses to submit to a fake speed trap that Wallace sets up, the policeman desperately chases him across several states. And as the convoy is publicized over the radio it attracts allies from all over, becoming a huge, illegal protest that makes the national news.",
1257,https://www.nytimes.com/paidpost/bleeckerstreet/trumbo/a-hollywood-mystery.html,A Hollywood Mystery,When film’s greatest honor went unclaimed: Dalton Trumbo and the making of Robert Rich.,
790,http://query.nytimes.com/gst/fullpage.html?res=9E0CE5D9173AF934A3575BC0A9639D8B63,"Paid Notice: Deaths FELTON, MAXWELL J.","FELTON--Maxwell J.,M.D. On August 5, 2015. Beloved husband of 52 beautiful years to Rhetta, with whom he created a family tree overflowing with love and laughter. Loving, devoted father of Nicole Felton and Paul Ginsberg, Aimee and Jonathan Freedman, Lauren and Jon Roberts, and Gregg and Marla Felton. Adoring grandfather of Sydney, Alex, and Benjamin Ginsberg, William Freedman, Molly and Jackson Roberts, and Nathalie and Andrew Felton. Loving brother-in-law to Susan Felton, and Bonnie and Steven Stern, and adored uncle to his many nieces and nephews. A mentor, confidante, and friend to all . . . If any of us lives a life filled with even half the joy and laughter and love that Max had in his, we would all be very lucky indeed. In lieu of flowers, please consider a donation to Siteman Cancer Center/Washington University, Siteman Cancer Center, CB1204, 7425 Forsyth, St. Louis, MO 63105 directed to Dr. William Hawkins Pancreatic Research Fund or to the Crohn's and Colitis Foundation of America, Greater New York Chapter, 120 Broadway, Suite 1050A, New York, NY 10271 or to a charity of your choice. Service Sunday, August 9, 1pm at ""The Riverside"", 76th St. and Amsterdam Ave. 1/3",
786,https://www.nytimes.com/Link.asp?I=LS000175451478,"Paid Notice: Deaths FELTON, MAXWELL","<!-- MAXWELL FELTON -->FELTON--Maxwell J., M.D. On August 5, 2015. Beloved husband of 52 beautiful years to Rhetta, with whom he created a family tree overflowing with love and laughter. Loving, devoted father of Nicole Felton and Paul Ginsberg, Aimee and Jonathan Freedman, Lauren and Jon Roberts, and Gregg and Marla Felton. Adoring grandfather of Sydney, Alex, and Benjamin Ginsberg, William Freedman, Molly and Jackson Roberts, and Nathalie and Andrew Felton. Loving brother-in-law to Susan Felton, and Bonnie and Steven Stern, and adored uncle to his many nieces and nephews. A mentor, confidante, and friend to all . . . If any of us lives a life filled with even half the joy and laughter and love that Max had in his, we would all be very lucky indeed. In lieu of flowers, please consider a donation to Siteman Cancer Center/Washington University, Siteman Cancer Center, CB1204, 7425 Forsyth, St. Louis, MO 63105 directed to Dr. William Hawkins Pancreatic Research Fund or to the Crohn's and Colitis Foundation of America, Greater New York Chapter, 120 Broadway, Suite 1050A, New York, NY 10271 or to a charity of your choice. Service Sunday, August 9, 1pm at ""The Riverside"", 76th St. and Amsterdam Ave.<br/><br/><br><br>",
1316,http://query.nytimes.com/gst/fullpage.html?res=9802E2DA153AF932A35750C0A9639D8B63,"Paid Notice: Deaths CROYDEN, MARGARET","CROYDEN--Margaret, 92, well known theatre critic, commentator, and journalist, died February 22 at the Lillian Booth Actors' Home in Englewood, NJ. Her pieces on theater in the United States and abroad appeared in The New York Times and The New York Times Magazine, Village Voice, American Theater Magazine, The Nation, Vogue and other publications. As a host of CBS TV's Camera Three for over a decade, Ms. Croyden interviewed leading theater directors, actors, and teachers. Her insightful and broad ranging journalism informed theater scholars and critics--and the public--about such pioneering figures as Grotowski, Ionesco, Beckett, Peter Brook, and others. Among her four books are ""Lunatics, Lovers, and Poets: The Contemporary Experimental Theater,"" a seminal study of the history and current state of avant- garde theater, and ""Conversations with Peter Brook: 1970-2000."" Born in Brooklyn, Ms. Croyden was educated at Hunter College, New York University, Oxford University, and the Shakespeare Institute and was an English professor at Jersey City State University. She lectured widely in the United States and internationally and was the recipient of several honors, including an Asian Cultural Council grant. She also helped found the League of Professional Theater Women, from which she received a Lifetime Achievement Award in 2003, and with author Marilyn Stasio, she co- founded the Drama Desk, which honored her at its 2014 annual meeting. She leaves her beloved cousin, Phyllis Dain, and beloved nephew, Ronald Melk, several nieces and a nephew, three grandnieces, two grandnephews and devoted friends. 1/3",
783,http://query.nytimes.com/gst/fullpage.html?res=9C06E1D9173AF93BA3575BC0A9639D8B63,"Paid Notice: Deaths FELTON, MAXWELL J.","FELTON--Maxwell J.,M.D. On August 5, 2015. Beloved husband of 52 beautiful years to Rhetta, with whom he created a family tree overflowing with love and laughter. Loving, devoted father of Nicole Felton and Paul Ginsberg, Aimee and Jonathan Freedman, Lauren and Jon Roberts, and Gregg and Marla Felton. Adoring grandfather of Sydney, Alex, and Benjamin Ginsberg, William Freedman, Molly and Jackson Roberts, and Nathalie and Andrew Felton. Loving brother-in-law to Susan Felton, and Bonnie and Steven Stern, and adored uncle to his many nieces and nephews. A mentor, confidante, and friend to all . . . If any of us lives a life filled with even half the joy and laughter and love that Max had in his, we would all be very lucky indeed. In lieu of flowers, please consider a donation to Siteman Cancer Center/Washington University, Siteman Cancer Center, CB1204, 7425 Forsyth, St. Louis, MO 63105 directed to Dr. William Hawkins Pancreatic Research Fund or to the Crohn's and Colitis Foundation of America, Greater New York Chapter, 120 Broadway, Suite 1050A, New York, NY 10271 or to a charity of your choice. Service Sunday, August 9, 1pm at ""The Riverside"", 76th St. and Amsterdam Ave. 1/3",
756,http://query.nytimes.com/gst/fullpage.html?res=9901E4DD143AF93BA2575BC0A9639D8B63,"Paid Notice: Deaths KEYS, GARY","KEYS--Gary. 81, of New York City and Negro Harbour, Nova Scotia passed away on Sunday, August 9. In the sixties he distinguished himself in the jazz world by producing the first jazz and pop concerts at Lincoln Center and Carnegie Hall featuring The Supremes, Stevie Wonder, Judy Garland, Simon and Garfunkel and Dizzy Gillespie. He toured Ray Charles in Israel and Stan Getz in Latin America. For the Mexican Olympics in 1968, he organized a nationwide tour of Duke Ellington while making a documentary film. Thereafter his documentaries included films on Dionne Warwick, Count Basie, Whitney Houston, a children's CBS special on the history of jazz as well as films of social relevance. He was developing a film company with his occasional sponsor, Douglas Durst. His films were featured at international film festivals and in a retrospective in Dublin. He had a quick intelligence and an unquenchable sense of humor. He was a generous host, a great cook and was devoted to fun and friendship, bebop and laughter. He is survived by his son Ellington, two daughters Linnea and Malena, three ex-wives Nita Keys, Wendy Keys Pels, Birgit Keys and his wife Grace Park. 1/3",
285,https://www.nytimes.com/video/us/100000003652843/baltimore-youths-clash-with-police.html,Baltimore Youths Clash With Police,"Hundreds of young people gathered outside a mall in northwestern Baltimore and confronted the police, throwing rocks and bottles at officers.",
293,https://www.nytimes.com/Link.asp?I=LS000177227310,"Paid Notice: Deaths ROSENBERG, IRVING","<!-- IRVING ROSENBERG -->ROSENBERG--Irving,<br/><br/> of Boca Raton, FL, formerly of Oceanside, NY died suddenly January 1, 2016. After distinguished WWII service in the Army Air Force, Irving began a lifelong career with CBS Television, retiring as Director of Film Services. Loving husband and best friend to Alice. Loving father to Amy and Neal, Jane and Walter. Adoring grandfather to Joshua, Jessica, Rachel, Evan, Hannah and Daniel. Doting great-grandfather to Jonah and Koby.<br><br>",
1391,http://query.nytimes.com/gst/fullpage.html?res=9A0CE4D9123AF936A1575AC0A9629D8B63,"Paid Notice: Deaths TARLOV, JILL ANNE","TARLOV--Jill Anne, age 58, of Fairfield, Conn. and New York City, passed away on Sunday, September 21, 2014 at New York Presbyterian Hospital. She succumbed to injuries suffered three days earlier when she was tragically struck by a cyclist in New York's Central Park. Jill was born on November 25, 1955 in Norwalk, Conn. to Harriett and Malcolm Tarlov. She grew up in Norwalk along with her brother Mark and attended Norwalk High School before continuing her studies at Boston University, where she earned her Bachelor of Science degree in communications. In 1982, she was hired by Westinghouse Broadcasting Company (now CBS) to oversee marketing, public relations and advertising for 1010 WINS, the nation's oldest all-news radio station, in New York City. While working at WINS, Jill met Michael Wittman, the station's financial controller. They married in Ridgefield, Conn. on April 20, 1986. Scott Herman, who worked with Jill at WINS and is now Executive Vice President, Operations, CBS Radio, said, ""Jill loved her time at 1010 WINS, especially because she met Mike there. She was fun loving and cared about others. When you were her friend, you were a friend for life."" Jill had a tremendous passion for children in both her personal and professional life. As parents, she and Mike were blessed with a son, Matthew (age 24), and a daughter, Anna (age 23). Jill regularly embraced her passion for life by serving as a volunteer, with an emphasis on working with children. She dedicated considerable time to working with inner-city youth, in addition to working in a garden for kids. Jill believed in the difference her time would make in children's futures and her passion for helping them was contagious to those around her. In 1986, Jill transitioned from 1010 WINS to Group W Television Sales (now CBS Television Sales) and was responsible for marketing the public service initiative ""For Kids' Sake."" While devoting much of her time to raising Matthew and Anna during their formative years, Jill also pursued her continuing education by earning a graduate certificate in teaching and learning with technology from Teachers College at Columbia University, the oldest and largest graduate school of education in the country. She later received her Master of Arts in educational technology from Fairfield University. In 2005, Jill began a deeply meaningful six years with the Anti-Defamation League in New York City. Originally hired to support ADL's multimedia Holocaust education project, she went on to serve in a number of roles in support of the human rights organization's mission to combat hate and anti-Semitism. Abraham H. Foxman, National Director of the Anti-Defamation League, said, ""Everyone here is devastated by the news about our good friend and colleague, Jill Tarlov. Jill was a warm, engaging, and deeply caring person, a terrific colleague and a good friend to many people on our staff."" In 2011, Jill became the first marketing director at Partnership with Children, an organization that provides counseling to at-risk students at New York City's public schools. Jill is survived by her loving husband of 28 years, Mike, who is employed as Senior Vice President of Finance for the CBS Television Stations group; their two children, Matthew and Anna; and her brother, Mark Tarlov. With the sudden loss of our beloved Jill, her family plans to establish a permanent legacy in the form of a charitable fund in her name to carry on her dedication and love for helping others. Persons who wish to honor Jill's memory may send donations to the Jill Tarlov Fund, c/o Charles Lenore, Esq, Day Pitney LLP, 242 Trumbull St., Hartford, CT 06103.",
70,https://www.nytimes.com/video/us/100000004071060/president-reacts-to-california-shooting.html,President Reacts to California Shooting,"President Obama spoke about ways to make the United States safer in the wake of the shooting in San Bernardino, Calif.",
297,http://query.nytimes.com/gst/fullpage.html?res=9906E4D81E3AF933A25752C0A9609D8B63,"Paid Notice: Deaths ROSENBERG, IRVING","ROSENBERG--Irving, of Boca Raton, FL, formerly of Oceanside, NY died suddenly January 1, 2016. After distinguished WWII service in the Army Air Force, Irving began a lifelong career with CBS Television, retiring as Director of Film Services. Loving husband and best friend to Alice. Loving father to Amy and Neal, Jane and Walter. Adoring grandfather to Joshua, Jessica, Rachel, Evan, Hannah and Daniel. Doting great-grandfather to Jonah and Koby. 1/3",
1397,https://www.nytimes.com/Link.asp?I=LS000172558022,"Paid Notice: Deaths TARLOV, JILL ANNE","<!-- JILL ANNE TARLOV -->TARLOV--Jill Anne, age 58, of Fairfield, Conn. and New York City, passed away on Sunday, September 21, 2014 at New York Presbyterian Hospital. She succumbed to injuries suffered three days earlier when she was tragically struck by a cyclist in New York's Central Park. Jill was born on November 25, 1955 in Norwalk, Conn. to Harriett and Malcolm Tarlov. She grew up in Norwalk along with her brother Mark and attended Norwalk High School before continuing her studies at Boston University, where she earned her Bachelor of Science degree in communications. In 1982, she was hired by Westinghouse Broadcasting Company (now CBS) to oversee marketing, public relations and advertising for 1010 WINS, the nation's oldest all-news radio station, in New York City. While working at WINS, Jill met Michael Wittman, the station's financial controller. They married in Ridgefield, Conn. on April 20, 1986. Scott Herman, who worked with Jill at WINS and is now Executive Vice President, Operations, CBS Radio, said, ""Jill loved her time at 1010 WINS, especially because she met Mike there. She was fun loving and cared about others. When you were her friend, you were a friend for life."" Jill had a tremendous passion for children in both her personal and professional life. As parents, she and Mike were blessed with a son, Matthew (age 24), and a daughter, Anna (age 23). Jill regularly embraced her passion for life by serving as a volunteer, with an emphasis on working with children. She dedicated considerable time to working with inner-city youth, in addition to working in a garden for kids. Jill believed in the difference her time would make in children's futures and her passion for helping them was contagious to those around her. In 1986, Jill transitioned from 1010 WINS to Group W Television Sales (now CBS Television Sales) and was responsible for marketing the public service initiative ""For Kids' Sake."" While devoting much of her time to raising Matthew and Anna during their formative years, Jill also pursued her continuing education by earning a graduate certificate in teaching and learning with technology from Teachers College at Columbia University, the oldest and largest graduate school of education in the country. She later received her Master of Arts in educational technology from Fairfield University. In 2005, Jill began a deeply meaningful six years with the Anti-Defamation League in New York City. Originally hired to support ADL's multimedia Holocaust education project, she went on to serve in a number of roles in support of the human rights organization's mission to combat hate and anti-Semitism. Abraham H. Foxman, National Director of the Anti-Defamation League, said, ""Everyone here is devastated by the news about our good friend and colleague, Jill Tarlov. Jill was a warm, engaging, and deeply caring person, a terrific colleague and a good friend to many people on our staff."" In 2011, Jill became the first marketing director at Partnership with Children, an organization that provides counseling to at-risk students at New York City's public schools. Jill is survived by her loving husband of 28 years, Mike, who is employed as Senior Vice President of Finance for the CBS Television Stations group; their two children, Matthew and Anna; and her brother, Mark Tarlov. With the sudden loss of our beloved Jill, her family plans to establish a permanent legacy in the form of a charitable fund in her name to carry on her dedication and love for helping others. Persons who wish to honor Jill's memory may send donations to the Jill Tarlov Fund, c/o Charles Lenore, Esq, Day Pitney LLP, 242 Trumbull St., Hartford, CT 06103.<br><br>",
2186,https://www.nytimes.com/2014/08/31/arts/television/whats-on-tv-sunday.html,What’s On TV Sunday,Television highlights.,2014/08/31
1629,https://www.nytimes.com/2014/08/31/sports/football/the-nfls-cultural-juggernaut-may-risk-market-saturation.html,The N.F.L.’s Cultural Juggernaut May Risk Market Saturation,"Prognosticators of doom for the N.F.L. say the league is getting too greedy, particularly in the expansion of its television package.",2014/08/31
1579,https://www.nytimes.com/2014/09/02/arts/television/abcs-bet-on-david-muir-of-world-news-tonight.html,"The Anchor as Buddy, Confessional but Chill","ABC hopes that David Muir’s blend of youth, approachability and off-the-cuff tweets will attract young viewers to “World News Tonight.”",2014/09/02
2240,https://www.nytimes.com/2014/09/02/world/your-evening-briefing.html,Your Evening Briefing,Get caught up on the day’s top stories.,2014/09/02
2241,https://www.nytimes.com/2014/09/02/business/media/on-authenticity-american-chopper-and-investments.html,"On Authenticity, ‘American Chopper’ and Investments","Here are some questions about advertising, the media and popular culture that may never be resolved.",2014/09/02
2206,https://www.nytimes.com/2014/09/03/arts/television/whats-on-tv-wednesday.html,What’s on TV Wednesday,Television highlights.,2014/09/03
2239,https://www.nytimes.com/2014/09/03/us/your-evening-briefing.html,Your Evening Briefing,Get caught up on the day’s top stories.,2014/09/03
1637,https://artsbeat.blogs.nytimes.com/2014/09/03/frozen-fever-burns/,‘Frozen’ Fever Burns,Is “Frozen” fever easing? Not if Disney can help it.,2014/09/03
429,https://www.nytimes.com/2014/09/04/sports/tennis/after-decades-on-cbs-us-open-will-switch-channels-full-time.html,"After Decades on CBS, U.S. Open Will Switch Channels Full Time","The men’s singles final scheduled for Monday will be the final U.S. Open match carried by CBS, for now. Next year ESPN takes over coverage of the tournament.",2014/09/04
