,date,headline,link,summary
400,1993/10/14,Sizing Up the Emerging Colossus,https://www.nytimes.com/1993/10/14/business/sizing-up-the-emerging-colossus.html,"As Bell Atlantic and Tele-Communications Inc. officially announced their intent to merge, a significance well beyond the billions of dollars involved began to unfold. The merger would create a company with the financial wherewithal and the management skills to cover American homes with a huge umbrella of entertainment and information, available at the flick of a wrist."
376,1993/10/14,A MERGER OF GIANTS: The Policy Issues; A Marriage of Media,https://www.nytimes.com/1993/10/14/business/a-merger-of-giants-the-policy-issues-a-marriage-of-media.html,"Can the merger of two huge companies -- each with monopolistic powers -- possibly usher in more competition? That is the fundamental question that the Administration and Congress must address in evaluating the astonishing move by the Bell Atlantic Corporation to acquire the biggest cable television company in the country, Tele-Communications Inc."
428,1993/10/14,Stocks End Day Higher; Dow Up 10.06,https://www.nytimes.com/1993/10/14/business/stocks-end-day-higher-dow-up-10.06.html,"Cable and entertainment issues led the stock market higher yesterday in reaction to the proposed acquisition of Tele-Communications Inc. by Bell Atlantic, which would be the nation's largest corporate merger ever. Tele-Communications rose 3, to 31 3/8, while Liberty Media, which it hopes to reacquire, was up 2 5/8, to 29 1/4. Disney advanced 4 3/4, to 44 1/2, and Time Warner increased 1 7/8, to 41 7/8. Bell Atlantic itself rose 5 7/8, to 65 7/8."
425,1993/10/14,Right Move; Wrong Stock,https://www.nytimes.com/1993/10/14/business/right-move-wrong-stock.html,"Investors rushed to buy shares of TCI yesterday after Tele-Communications Inc. and Bell Atlantic said they would merge. But there was one problem: they bought the wrong stock. TCI is the stock symbol for Transcontinental Realty Investors Inc., an equity real estate investment trust with no connection to the proposed huge communications merger."
352,1993/10/14,Market Place; A New Age's Suppliers Sell Well,https://www.nytimes.com/1993/10/14/business/market-place-a-new-age-s-suppliers-sell-well.html,"Some of the biggest winners from the Bell Atlantic Corporation's proposed acquisition of Tele-Communications Inc. could be the stockholders of companies that make construction and maintenance equipment for the data superhighway. Such stocks, which have been hot lately, jumped yesterday on news of the biggest communications merger in history. Among the shares bid up yesterday were the stocks of General Instrument, the supplier of cable-television boxes to Tele-Communications; Broadband Technologies, provider of fiber-optic equipment to Bell Atlantic, and DSC Communications, which makes digital switching and transmission equipment that is essential to Bell Atlantic's networks."
468,1993/10/14,BUSINESS DIGEST,https://www.nytimes.com/1993/10/14/business/business-digest-196993.html,"A Merger of Giants Bell Atlantic and Tele-Communications announced details of their proposed $33 billion merger, offering a majestic vision of how telecommunications might transform the home. [ Page D11. ] The merger suggests a method of navigating the ""information superhighway,"" with a box on top of each television combining diverse streams of data. [ A1. ] John Malone and Raymond Smith come from opposite directions, but they have much in common, including a vision. [ D11. ]"
373,1993/10/14,"A MERGER OF GIANTS: The Cost of Advice; At $35 Million, the Bankers And Lawyers Seem Cheap",https://www.nytimes.com/1993/10/14/business/merger-giants-cost-advice-35-million-bankers-lawyers-seem-cheap.html,"At $33 billion, give or take a billion or two, the Bell Atlantic Corporation's purchase of Tele-Communications Inc. stacks up as the biggest takeover in corporate history, rivaled only by the $30.6 billion that Kohlberg, Kravis, Roberts & Company shelled out for RJR Nabisco four years ago. But compared with the RJR deal and other multibillion-dollar combinations, including the current battle between Viacom and QVC for the right to buy Paramount Communications, Wall Street's bill for services in the Bell Atlantic transaction looks like a pretty small piece of change."
560,1993/10/14,NEWS SUMMARY,https://www.nytimes.com/1993/10/14/nyregion/news-summary-098993.html,"International A3-15 U.N. REIMPOSES HAITIAN EMBARGO The U.N. reimposed an oil and arms embargo on Haiti, accusing military authorities there of violating the agreement to return Haiti's exiled President to power. A1 COMMITMENT TO HAITI'S FUTURE A day after an American troop ship was forced to retreat from landing in Haiti, the White House and President Aristide sought to show their commitment to democracy. A8"
370,1993/10/14,A MERGER OF GIANTS: The 'Other' Deal; An Uncertain Impact on QVC's Plans,https://www.nytimes.com/1993/10/14/business/a-merger-of-giants-the-other-deal-an-uncertain-impact-on-qvc-s-plans.html,"In the unpredictable drama over the looming takeover of Paramount Communications Inc., the plan by the Bell Atlantic Corporation to acquire Tele-Communications Inc. has abruptly altered the scenario and startled some of the leading players. But the dominant performer, John C. Malone, the president and chief executive of Tele-Communications, the nation's largest operator of cable television systems, was center stage and controlling the plot."
409,1993/10/14,A MERGER OF GIANTS: The Vision; A Phone-Cable Vehicle for the Data Superhighway,https://www.nytimes.com/1993/10/14/business/a-merger-of-giants-the-vision-a-phone-cable-vehicle-for-the-data-superhighway.html,"The Bell Atlantic Corporation and Tele-Communications Inc. announced the biggest media merger in history yesterday, a deal offering perhaps the clearest evidence yet that American industry is serious about building the vaunted ""information superhighway"" of the future. In announcing the $33 billion deal, the cable industry entrepreneur John C. Malone held out the vision of a single powerful box on top of each home television set that would combine the diverse streams of information that now flow separately into the home: telephone calls, television shows, video rentals, newspapers and even books."
372,1993/10/14,A MERGER OF GIANTS: The Top Executives; A Corporate Man and a Cable King,https://www.nytimes.com/1993/10/14/business/a-merger-of-giants-the-top-executives-a-corporate-man-and-a-cable-king.html,"They come from opposite directions. John C. Malone -- called the King of Cable by his allies, a ruthless monopolist by his foes -- built the nation's largest cable television empire from scratch with daring and debt. Raymond W. Smith plodded along the traditional corporate route to the helm of an even larger company, whose main business was and still is providing 18 million dull dial tones for local telephone customers. But Mr. Malone, the chief executive of Tele-Communications Inc., and Raymond W. Smith, his counterpart at Bell Atlantic, are brothers. For if Mr. Malone has as much financial and technical knowledge as anyone in the cable industry, Mr. Smith has as much vision as anyone in the local telephone industry."
355,1993/10/15,Corrections,https://www.nytimes.com/1993/10/15/nyregion/c-corrections-204493.html,"An article in Business Day yesterday, about the investment banking and legal fees involved in the Bell Atlantic Corporation's takeover of Tele-Communications Inc., misstated the terms of Bell Atlantic's investment in Grupo Iusacell, Mexico's second-largest cellular telephone company. Bell Atlantic will spend as much as $1.04 billion to acquire up to 46 percent of Grupo Iusacell, not 23 percent. In addition, the article misidentified Bell Atlantic's investment banking adviser on the investment in Grupo Iusacell. It is Bear, Stearns & Company, not Salomon Brothers."
465,1993/10/15,Giant Deal Continues to Drive Up Stocks,https://www.nytimes.com/1993/10/15/business/giant-deal-continues-to-drive-up-stocks.html,"Stocks moved strongly upward for the second consecutive day yesterday, with much of the impetus again from the huge proposed acquisition of Tele-Communications by Bell Atlantic. ""The strength of the market was primarily in the Baby Bells,"" said Edward Nicoski, managing director of Piper Jaffray in Minneapolis. ""That's because of prospects that we are going to see more combinations of cable companies and telephone companies."""
403,1993/10/15,Bigger Merger Forces QVC To Review Paramount Bid,https://www.nytimes.com/1993/10/15/business/company-news-bigger-merger-forces-qvc-to-review-paramount-bid.html,"Eager to move ahead on its proposed $9.6 billion merger with Paramount Communications, QVC Network Inc. is preparing to begin discussions with Paramount's advisers early next week, several executives close to the talks said yesterday. But even as the QVC team does so, it must assess the impact on its own deal of the far larger, $33 billion merger looming for the Bell Atlantic Corporation and Tele-Communications Inc."
472,1993/10/15,BUSINESS DIGEST,https://www.nytimes.com/1993/10/15/business/business-digest-525093.html,"The Economy Wholesale price inflation was unexpectedly low in September and consumers continued to spend at a brisk clip, the Government reported. Analysts said the data confirmed the moderate-growth, low-inflation direction of the economy. The news drove the yield on the 30-year Treasury bond down to a 25-year low. [ Page D1. ] A Government job training program for workers hurt by foreign trade is largely ineffective, according to a report by the Labor Department. [ A1. ] The House rejected an extension of emergency unemployment benefits. [ A16. ]"
388,1993/10/16,SHARES OF DSC COMMUNICATIONS AT 52-WEEK HIGH,https://www.nytimes.com/1993/10/16/business/company-news-shares-of-dsc-communications-at-52-week-high.html,"The stock of the DSC Communications Corporation surged to a 52-week high of $71.25 yesterday on news that the company has signed a two-year contract to provide telecommunications equipment to Bell Atlantic Network Services Inc. Terms of the contract were not immediately available. Stock of DSC, a maker of telephone switching and transmission gear, based in Plano, Tex., closed at $70.375, up $4.625, in Nasdaq trading. The stock traded below $5 as recently as July 1992. The contract is an extension of a 1992 agreeement that called for DSC to provide the Bell Atlantic Corporation subsidiary with its Litespan-2000 system. The system allows multiple households to communicate through a single wire running from a distribution plant into residential areas."
506,1993/10/16,Business Digest,https://www.nytimes.com/1993/10/16/business/business-digest-780193.html,"The Economy The Consumer Price Index was unchanged in September, bringing inflation so far this year to 2.5 percent, below last year's 2.9 percent rate for the first time this year. As a result, however, Social Security and other benefits for 50 million people will be raised only 2.6 percent next year, the second-smallest increase ever. [ 39. ]"
411,1993/10/16,Phone Stocks Defying Their Blue-Chip Image,https://www.nytimes.com/1993/10/16/news/investing-phone-stocks-defying-their-blue-chip-image.html,"FOR millions of families, phone stock has long been like a rich, kindly uncle, dependably sending dividends on every gift-giving occasion. Now it looks more like a wealthy nephew who stops by at odd times to pack the family into his sports car and roar off at 90 miles an hour (talking on his cellular phone all the while) to the town's flashiest restaurant. This week, the ride became more fun but also more treacherous when Bell Atlantic agreed to buy Tele-Communications Inc., the nation's largest cable company. The record $33 billion merger announcement sent investors storming into Bell Atlantic's stock, then into other phone issues as well."
470,1993/10/17,"When We Build It, Will They Come?",https://www.nytimes.com/1993/10/17/business/when-we-build-it-will-they-come.html,"OVER the last decade, a little-known company called C.U.C. International has built a big business in ""shopping clubs"" that give members information and discounts on everything from new cars to Caribbean cruises. It has done this mostly the old-fashioned way -- using direct mail and toll-free ""800"" telephone numbers. But now, the Stamford, Conn., company is moving onto the electronic superhighway. Teaming up with Time Warner Inc. and Viacom Inc., C.U.C. is about to offer interactive-video shopping services."
479,1993/10/17,Wall Street; A Deal That Truly Was a Surprise,https://www.nytimes.com/1993/10/17/business/wall-street-a-deal-that-truly-was-a-surprise.html,"CALL it the stealth merger. On Wall Street, where word of unannounced deals used to leak faster than a morning diaper, some news is suddenly, well, news. Almost as noteworthy as the announcement Wednesday morning that Bell Atlantic and Tele-Communications Inc. would be engaging in the nation's biggest-ever merger was the fact that the parties to the transaction had managed to keep it quiet."
444,1993/10/17,"On Wall Street, Love Can Soon Turn to Hate",https://www.nytimes.com/1993/10/17/business/market-watch-on-wall-street-love-can-soon-turn-to-hate.html,"IT was, said the utility chief executive, ""the opportunity of a lifetime"" and the ideal diversification. Applauding the strategic move, eager investors leaped into the stock. To be sure, the utility was paying a premium price, but it was getting into a growth business. ""It clearly gives them more muscle and makes them more competitive,"" an analyst said. The above paragraph is not about last week's announcement that Bell Atlantic, once viewed as a safe and stodgy utility, was getting into the exciting cable television business by acquiring Tele-Communications Inc., although it might well be. Rarely has a deal been more eagerly embraced by Wall Street."
555,1993/10/17,Who Will Control the Digital Flow?,https://www.nytimes.com/1993/10/17/weekinreview/the-nation-who-will-control-the-digital-flow.html,"THE promised allures of the information highway -- from Hollywood movies to the complete works of the Library of Congress, summoned to any living-room screen with the click of a remote control -- may still be a long time away. But the announcement last week of the planned merger combining the Bell Atlantic Corporation and Tele-Communications Inc., a big telephone company and a cable television giant, is a sure sign that corporate America is betting that the information highway will become more than just a catchy concept. It is far too soon to tell whether this particular deal, valued at as much as $33 billion, will prove to be money well spent. Roger McNamee of Integral Capital Partners, a high-tech investment fund in Menlo Park, Calif., has started an office pool, taking bets on who will be the first to lose a billion dollars in the failed pursuit of what he calls ""multimedia mania."""
483,1993/10/17,"Sound Bytes; Into Media's Future, Digitally",https://www.nytimes.com/1993/10/17/business/sound-bytes-into-media-s-future-digitally.html,"WITH the exception of a five-day career with the International Business Machines Corporation, Nicholas Negroponte has spent his adult life as a student and professor at the Massachusetts Institute of Technology, where he is the founder and director of the Media Laboratory. The Media Lab is a collection of researchers, backed by 75 corporate and Federal sponsors, who explore ideas like the future of television, ""smart"" educational toys, intelligent agents to filter electronic mail, three-dimensional holography, high-resolution displays, and advanced computer interfaces."
460,1993/10/18,Newhouse and Cox Join QVC In Hostile Bid for Paramount,https://www.nytimes.com/1993/10/18/business/the-media-business-newhouse-and-cox-join-qvc-in-hostile-bid-for-paramount.html,"Advance Publications Inc., the Newhouse family's giant media company, which controls book publishers, newspapers, magazines and cable television operations, and Cox Enterprises joined the frantic bidding for Paramount Communications Inc. yesterday. Each company has agreed to contribute $500 million to a hostile takeover bid by QVC Network Inc. for Paramount, the entertainment company. That investment could give Cox and Advance new programming for their cable systems. It could also help them develop new electronic uses for their vast array of published material."
360,1993/10/19,The Cable-Phone Revolution,https://www.nytimes.com/1993/10/19/opinion/the-cable-phone-revolution.html,"The $30 billion merger between Bell Atlantic and Tele-Communications Inc. presages a communications revolution. If approved, this merger would be the first in the U.S. between a telephone company and a cable company -- raising the prospect that a single giant company will someday bring a wide array of entertainment and information services into the home: video phones, movies-on-demand, live lectures from university classrooms, video conferences with pediatricians, computerized banking, viewer-controlled instant replays of live sporting events. But there's another possible reaction to the Bell Atlantic-T.C.I. behemoth: apprehension. The company that owns video access to the home would also own programs that flow into the home. To some critics, that invites monopolistic price-setting and monopolistic taste-setting. Besides, opponents of the merger want phone and cable companies to compete against one another, not join forces."
474,1993/10/19,Blue-Chip Issues Gain as Most Others Drop,https://www.nytimes.com/1993/10/19/business/blue-chip-issues-gain-as-most-others-drop.html,"After a wobbly start, blue-chip stocks racked up modest gains yesterday, driven by spurts among the pharmaceutical and transportation issues. But broader indicators slipped as uneasiness over interest rates and fears that the market could not sustain its recent highs seemed to take their toll. Bank stocks suffered after the Morgan Guaranty Trust Company reduced its prime lending rate to 5.5 percent from 6 percent. Investors appeared worried that the move would chip away at the growing profits of banks like the Chase Manhattan Corporation, whose stock dropped 1 3/4, to 34 1/8. Citicorp, the most active stock on the Big Board, fell 1 3/4, to 35 5/8."
513,1993/10/19,Business Digest,https://www.nytimes.com/1993/10/19/business/business-digest-472893.html,The Economy Seventeen of Wall Street's leading underwriting firms said they would stop making political contributions to state and local candidates who might determine underwriting assignments for municipal bonds. [ Page A1. ]
157,1993/10/19,Did Bell Atlantic Go to Its 2d Choice?,https://www.nytimes.com/1993/10/19/business/the-media-business-did-bell-atlantic-go-to-its-2d-choice.html,"Tele-Communications Inc. may not have been the Bell Atlantic Corporation's first choice for a merger partner. As recently as July, Bell Atlantic had exploratory talks with the Cablevision Systems Corporation, the nation's fifth-largest cable television operator, several industry executives said yesterday. That was a month before the beginning of serious negotiations between Bell Atlantic and Tele-Communications, the nation's largest cable operator, which culminated in the regional telephone company's decision last week to buy both Tele-Communications and the Liberty Media Corporation for a total of $33 billion."
162,1993/10/20,COMPANY REPORTS; Bell Atlantic Earnings Off Slightly in Quarter,https://www.nytimes.com/1993/10/20/business/company-reports-bell-atlantic-earnings-off-slightly-in-quarter.html,"The Bell Atlantic Corporation reported a 2 percent decline in third-quarter earnings yesterday, but analysts found encouraging news in the report, which they say will help the regional telephone company complete its planned acquisition of Tele-Communications Inc. and its Liberty Media spinoff. Bell Atlantic said net income slipped to $378.5 million, or 87 cents per share outstanding, from $386.6 million, or 90 cents per share outstanding, a year earlier. The results included a net decrease of 1 cent a share for the effects of recently enacted Federal tax legislation, as well as an extraordinary charge of $8.2 million, or 2 cents a share, for the early retirement of debt."
517,1993/10/20,BUSINESS DIGEST,https://www.nytimes.com/1993/10/20/business/business-digest-879693.html,"Companies Pfizer, American Cyanamid and Upjohn said that 7,000 jobs would be cut over the next three years, adding to tens of thousands of pharmaceutical-industry jobs eliminated in recent months amid growing pressure to restrain health care costs. Many of the lost jobs will be in New York and New Jersey. [ D1. ]"
357,1993/10/21,Sudden Synergy Among Communications Rivals,https://www.nytimes.com/1993/10/21/business/sudden-synergy-among-communications-rivals.html,"Not long ago, it would have been inconceivable. But today, at the first industry gathering after last week's announcement of the biggest communications merger in history, longtime rivals, many of them accustomed to accusing each other of monopolistic tendencies, met for a two-hour love fest."
512,1993/10/21,BUSINESS DIGEST,https://www.nytimes.com/1993/10/21/business/business-digest-545293.html,"The Economy Federal agencies and the military must buy paper made from at least 20 percent recycled fiber by the end of next year, under an Administration order issued after months of wrangling between environmental groups and the paper industry. [ Page A1. ] The National Association of Manufacturers criticized President Clinton's health care plan. [ A20. ] The health insurance industry is spending millions on advertisements opposing the plan. [ A1. ]"
606,1993/10/22,Big Board's Open Positions on Short Sales Drop,https://www.nytimes.com/1993/10/22/business/big-board-s-open-positions-on-short-sales-drop.html,"Even though stock prices are high and merger activity is strong, the number of shares sold short and not covered on the New York Stock Exchange fell this month, the Big Board reported yesterday. The 2.8 percent drop, to 1.19 billion shares, came on the heels of a 12 percent rise in short interest in September, the biggest gain in recent years."
495,1993/10/22,Phone Companies in Possible Cable Deal,https://www.nytimes.com/1993/10/22/business/the-media-business-phone-companies-in-possible-cable-deal.html,"Southwestern Bell Corporation and U S West, two Bell operating companies hungry for an alliance with a cable operator, are vying to acquire Cablevision Systems Corporation, several executives with knowledge of the talks said yesterday. Cablevision Systems, which serves 19 states, is based in Woodbury, L.I. It is the nation's fifth-largest cable concern and has more than 2 million subscribers."
144,1993/10/26,Casting the Star Roles at Bell Atlantic,https://www.nytimes.com/1993/10/26/business/company-news-casting-the-star-roles-at-bell-atlantic.html,"Raymond W. Smith, the chief executive of Bell Atlantic, has seen to the cutting of 20,000 jobs. He has confronted his regulators in hearing rooms and the courts, usually winning. And to press John C. Malone to strike a deal for the sale of Tele-Communications Inc., he had an aide spread the word that competing cable companies were eager to sign up. But it's Mr. Malone they call a prince of darkness. ""He has been referred to as Darth Vader outside, in the press,"" Mr. Smith told a Bell Atlantic executive training class a few days ago. ""I have only been referred to as Darth Vader inside."""
530,1993/10/26,Getting Your Feet Wet In a Sea Called Internet,https://www.nytimes.com/1993/10/26/science/peripherals-getting-your-feet-wet-in-a-sea-called-internet.html,"""THE government always discovers a technology after its moment is passing,"" the economist and author George Gilder says in an interview in the September/October issue of Wired. ""It's not going to change with Clinton and Gore. The dog technologies run to Washington, decked out like poodles. The politician is always the dog's best friend."" One of the technologies Vice President Al Gore is pushing is the information superhighway, which will link everyone at home or office to everything else -- movies and television shows, shopping services, electronic mail and huge collections of data -- starting perhaps with the elaborate structure envisioned by Bell Atlantic and Tele-Communications. But the Internet, already linking 10 million to 15 million people in a version of the data superhighway (albeit without movies and shopping), shows, in Mr. Gilder's words, that ""to have a very rich fabric of services you don't need a regimented system of control."""
415,1993/10/26,Tollbooths on the Information Superhighway,https://www.nytimes.com/1993/10/26/opinion/tollbooths-on-the-information-superhighway.html,"In promoting the proposed $33 billion merger between his company and Tele-Communications Inc., Ray Smith, the chairman of Bell Atlantic, said that consumers of information technology are now living a world of strict railroad schedules. The merger, he said, would give us ""the flexibility of the automobile."" But the proposed merger is actually less a matter of commuter flexibility than of who owns the roadway, the tollbooths and most of the cars. If the Government allows the merger, it would give a single, massive company the power to decide who can ride on the so-called information superhighway of the future. Consumers should hope that when the Senate antitrust subcommittee begins hearings on the matter on Wednesday, it can be quickly persuaded to squash the merger."
514,1993/10/26,Business Digest,https://www.nytimes.com/1993/10/26/business/business-digest-855693.html,"Companies Sales of domestic cars and light trucks climbed 18.4 percent in mid-October, helped by a rebound by General Motors from earlier production difficulties. Car sales rose 17.4 percent and light truck sales increased 19.8 percent, with the seasonally adjusted annual selling rate for cars at 7.8 million. [ Page D1. ]"
429,1993/10/27,BUSINESS DIGEST,https://www.nytimes.com/1993/10/27/business/business-digest-163393.html,International Trade sanctions were deferred by the United States after Japan agreed to open its public construction market. [ Page A1. ]
154,1993/10/27,Bell Atlantic Promises $15 Billion for Advanced Networks,https://www.nytimes.com/1993/10/27/business/business-technology-bell-atlantic-promises-15-billion-for-advanced-networks.html,"Seeking to defuse political opposition to his company's proposed takeover of Tele-Communications Inc., the chairman of the Bell Atlantic Corporation pledged today to spend at least $15 billion over the next five years on advanced communication networks if the deal goes through. The pledge, made by Raymond W. Smith in a meeting with several reporters, is the biggest and most explicit financial commitment yet by a company to build the vaunted electronic highways that are to provide hundreds of channels of television as well as voice and data communications."
613,1993/10/27,Short Sales Outstanding Set a Record on Nasdaq,https://www.nytimes.com/1993/10/27/business/company-reports-short-sales-outstanding-set-a-record-on-nasdaq.html,"The bears keep betting that Nasdaq stock prices will tumble, but so far the bets are not paying off. The National Association of Securities Dealers reported yesterday that a record 661.1 million shares of companies traded on Nasdaq had been borrowed and sold short as of Oct. 7, up 7 percent from the 618.1 million shares recorded a month earlier. The figure was 43 percent higher than in October 1992."
378,1993/10/27,Shopping and Banking With a $200 Telephone,https://www.nytimes.com/1993/10/27/business/business-technology-shopping-and-banking-with-a-200-telephone.html,"The telephone industry, in its fever pitch to build the information superhighway, is hoping to get more mileage from the phone itself. Today, U S Order of Herndon, Va., in partnership with companies including the Bell Atlantic Corporation and Knight-Ridder Inc., is introducing a telephone intended to let consumers bank and shop from home. It is a desktop set with a miniature screen, whose controls resemble those of a bank automated teller machine."
346,1993/10/27,Challenge Within a Single Wire,https://www.nytimes.com/1993/10/27/business/business-technology-challenge-within-a-single-wire.html,"In the public policy debate over the proposed merger of Bell Atlantic and Tele-Communications, the deal's proponents argue that the combined entity will provide robust new competition in communications markets outside Bell Atlantic's home region. This argument seems to be based on the notion of two high-capacity wires or cables running into every home and business office, with the customer choosing which conduit to use for phone calls, electronic text, video, music or some multimedia info-marvel combining them all."
586,1993/10/27,AT WORK WITH: Trip Hawkins; A Visionary On the Border Of Movies And Microchips,https://www.nytimes.com/1993/10/27/garden/at-work-with-trip-hawkins-a-visionary-on-the-border-of-movies-and-microchips.html,"ON the day word got out that the Bell Atlantic phone company would buy the cable giant Tele-Communications Inc., offering a grand vista of a data superhighway coming to town around the turn of the century, a glimpse into that future was on display in a meeting room in a San Francisco hotel. Trip Hawkins, founder and president of the 3DO Company, a Silicon Valley start-up, was demonstrating a piece of hardware that he hopes is the forerunner of the ""smart box"" that will be in homes in the coming interactive age. That is, the day when we will all talk back to our televisions, renting movies by remote control, grazing news broadcasts and, should we admire Connie Chung's zircon earrings, buying a pair after pressing the ""shop"" button."
159,1993/10/28,Paramount Suitor Blasts Bell Atlantic's Cable Bid,https://www.nytimes.com/1993/10/28/business/the-media-business-paramount-suitor-blasts-bell-atlantic-s-cable-bid.html,"Even for Washington, it was an unlikely alliance. One of the Senate's fiercest critics of big business, the Ohio Democrat Howard M. Metzenbaum, teamed with the man seeking to acquire Paramount Communications in order to warn about ""mega-mergers"" in the communications industry. Leading a hearing of the Senate Judiciary subcommittee on anti-trust issues, Senator Metzenbaum charged that Bell Atlantic Corporation's $32 billion deal to buy Tele-Communications Inc. would create a ""colossus"" and a ""mega-monster"" that would stifle competition in the industry."
463,1993/10/28,QVC Is Considering Its Next Move,https://www.nytimes.com/1993/10/28/business/the-media-business-qvc-is-considering-its-next-move.html,"The QVC Network took its fight for Paramount Communications Inc. directly to shareholders yesterday, but almost as soon as it did, it was considering replacing its $9.6 billion bid with a better one. People close to the QVC camp say the company is assessing its options. But several merger experts said if QVC increased its offer, the company would probably not do so for at least nine business days for tactical reasons. That might force Viacom, the competing bidder, into a position of having to extend its own tender offer and postpone completing the deal if it chose to match a higher offer. Viacom also has a nearly $10 billion offer on the table. Both bids are valued at $80 a share."
418,1993/10/31,Oct. 24-30: A New Network; 'Star Trek': Yet Another Generation,https://www.nytimes.com/1993/10/31/weekinreview/oct-24-30-a-new-network-star-trek-yet-another-generation.html,"Normally, Paramount Communications Inc.'s announcement last week that it planned a fifth national network would have sent an electric shock through the broadcast business. But coming in so turbulent a period in the industry's history, the announcement barely curled the toes in TV executives' Armani loafers."
485,1993/11/02,FINANCE BRIEFS,https://www.nytimes.com/1993/11/02/business/finance-briefs-747293.html,"Debt * Bell Telephone Co. of Pennsylvania, a unit of Bell Atlantic Corp., Philadelphia, has filed with the Securities and Exchange Commission for up to $300 million in debt securities."
437,1993/11/02,Ameritech Sues To Offer Cable,https://www.nytimes.com/1993/11/02/business/company-news-ameritech-sues-to-offer-cable.html,"The Ameritech Corporation, a regional Bell telephone operating company, said today that it had asked United States district courts in Illinois and Michigan to declare a Federal cable law unconstitutional. The Cable Communications Policy Act of 1984 bars Ameritech from providing cable television services in areas where it provides telephone service."
505,1993/11/03,BUSINESS DIGEST,https://www.nytimes.com/1993/11/03/business/business-digest-461493.html,"The Economy New home sales rose in September at the fastest pace since 1986. The 20.8 percent increase, inspired by mortgage rates under 7 percent, far surpassed expectations. And the index of leading indicators climbed five-tenths of 1 percent in September, the first sizable back-to-back gain this year. [ Page D1. ]"
398,1993/11/05,BellSouth May Join QVC Bid,https://www.nytimes.com/1993/11/05/business/bellsouth-may-join-qvc-bid.html,"The BellSouth Corporation is close to signing a deal to invest at least $2 billion in QVC Network Inc.'s bid for Paramount Communications Inc., two executives with knowledge of the discussions said yesterday. Besides providing QVC with the money to raise its hostile $9.5 billion bid for Paramount, such a deal could substantially alter the alliances that have been struck between the telecommunications and entertainment industries."
455,1993/11/06,QVC Said to Shift Strategy on Its Bid,https://www.nytimes.com/1993/11/06/business/qvc-said-to-shift-strategy-on-its-bid.html,"At a time when Federal antitrust regulators are already asking for additional information about QVC Network Inc.'s proposed merger with Paramount Communications Inc., QVC seems to be taking a risk in trying to keep its many diverse partners in the deal. As of Wednesday night, QVC was inclined to allow the BellSouth Corporation, a regional telephone company, to buy Liberty Media's equity interest in QVC for $1 billion and add another $1 billion to QVC's war chest for the Paramount battle."
584,1993/11/07,"Business Diary, October 31 - November 5",https://www.nytimes.com/1993/11/07/business/business-diary-october-31-november-5.html,"THE ECONOMY Wall Street's Long Party Gets a Rude Interruption Long rallies in the stock and bond markets survived an often-nasty October, but the first week of November was something else. Things were going fine as long as the economy was growing steadily and slowly. But suddenly in the middle of last week the growth seemed perkier, and the alarms went off. Interest rates, which had been dozing way down below 6 percent, headed straight up, and investors suddenly remembered that there was life -- and possibly better returns -- beyond stocks. Or, the way these things work, they figured everyone else would think that way. In any case, the Dow industrials, after notching new records early in the week, did an about-face, losing 73 points in two days. The Dow steadied on Friday, but most of the market kept retreating. And it was a busy week, with Big Board volume the second-highest ever. The only busier week? The week of the October 1987 crash."
466,1993/11/07,Viacom Sweetens Its Takeover Bid for Paramount,https://www.nytimes.com/1993/11/07/us/viacom-sweetens-its-takeover-bid-for-paramount.html,"In a move that pre-empted a bid from its rival, Viacom Inc. sweetened its takeover offer yesterday for Paramount Communications Inc. Viacom, Paramount's handpicked merger partner, increased its bid by 6 percent, to $10.1 billion. The new offer amounts to $85 a share, up from $80."
574,1993/11/08,"At Age 9, Prodigy On-Line Reboots",https://www.nytimes.com/1993/11/08/business/at-age-9-prodigy-on-line-reboots.html,"Prodigy Services, the I.B.M.-Sears joint venture, is rededicating itself to the proposition that the world's biggest computer company and a large national retailer can succeed in selling on-line computer services to consumers. With a $4 million advertising campaign that begins with live television commercials tonight during ""ABC Monday Night Football"" and ""Northern Exposure"" on CBS, and a technological overhaul that includes adding photo images and audio to its service, Prodigy is trying to protect its position as the nation's largest on-line personal computer service."
548,1993/11/08,BellSouth's High-Tech Base Drives Its Search for Deals,https://www.nytimes.com/1993/11/08/business/the-media-business-bellsouth-s-high-tech-base-drives-its-search-for-deals.html,"When John L. Clendenin, the chairman of the BellSouth Corporation, was a high-level executive at A.T.& T., he installed a backyard swimming pool in the shape of a bell. After the breakup of the Bell System in 1984, he appeared at some meetings wearing a tie full of cracked bells. So one can only wonder what symbol he will come up with if BellSouth agrees to a substantial investment in the QVC Network Inc.'s hostile takeover bid for Paramount Communications. Paramount prefers a friendly takeover from Viacom Inc., the big cable company that on Saturday increased its offer to $10.1 billion, or $85 a share. [ Page C7. ]"
502,1993/11/09,QVC and Regulators Discuss Paramount Bid,https://www.nytimes.com/1993/11/09/business/qvc-and-regulators-discuss-paramount-bid.html,"As the war for Paramount Communications Inc., reached its eighth week, QVC Network Inc. continued to negotiate with Federal regulators yesterday to remove potential antitrust problems in its bid. At the same time, QVC was still talking with the BellSouth Corporation about a $1.5 billion investment. QVC's chairman, Barry Diller, will need more financing if he intends to counter the sweetened offer made over the weekend by Viacom, Paramount's preferred merger partner."
