,link,headline,summary,date
1456,https://www.nytimes.com/1996/12/18/business/a-high-technology-initial-public-offering-is-a-novelty-in-japan.html,A high-technology initial public offering is a novelty in Japan.,"AS initial public stock offerings go, a sale by ATL Systems Inc. would not at first appear to be one that would make investors drool. ATL, a five-year-old Japanese software company, recorded a loss of about $230,000 on sales of only $120,000 in its last fiscal year. But shares of ATL, which makes software that runs on networks of Sun Microsystems and Apple computers and is used to manage business data, were snapped up yesterday as if the 10-employee company were the next Microsoft. Shares closed at 424,000 yen, or about $3,723, up 51 percent from the offering price of 280,000 yen.",1996/12/18
1493,https://www.nytimes.com/1996/12/20/business/open-positions-of-short-sales-reach-a-high-on-the-big-board.html,Open Positions of Short Sales Reach a High on the Big Board,"The number of open positions of short sales rose to another record on the New York Stock Exchange last month, the exchange said yesterday. Short interest rose 3 percent, to 2.88 billion shares, in the month ended Dec. 13, surpassing the record set a month earlier, when short interest totaled 2.79 billion shares. The Big Board said short interest positions as of Dec. 13 were equal to 1.6 percent of total shares listed on the exchange, unchanged from a month earlier.",1996/12/20
1405,https://www.nytimes.com/1996/12/21/business/cs-holding-to-take-a-charge-of-3.8-billion-for-bad-loans.html,CS Holding to Take a Charge Of $3.8 Billion for Bad Loans,"CS Holding said today that it would take a charge of $3.8 billion to cover bad loans, joining its major Swiss rivals in preparing for a flood of sour loans as the domestic economy flounders. CS Holding said the charge, the biggest taken by a Swiss bank this year, would lead to a loss of 2.1 billion Swiss francs ($1.56 billion) in 1996. The company, which owns a majority stake in CS First Boston, the American investment bank, also said that it would sell part of its 44.5 percent stake in Elektrowatt A.G., an electricity company.",1996/12/21
1455,https://www.nytimes.com/1996/12/26/business/fcc-may-let-bells-decide-when-to-ease-access-fees.html,F.C.C. May Let Bells Decide When to Ease Access Fees,"Federal regulators, moving to reduce the fees local telephone operating companies charge to connect long-distance calls, said this week they may let the industry bring the charges down gradually without imposing a Government timetable. In a Christmas present for the regional Bells, the Federal Communications Commission said it might allow the local carriers to continue levying access charges until actual local competitors emerge to force charges down. Those fees now total about $30 billion a year.",1996/12/26
1479,https://www.nytimes.com/1996/12/29/business/as-us-giants-soar-foreign-ones-may-be-bargains.html,"As U.S. Giants Soar, Foreign Ones May Be Bargains","WITH big price tags hanging off American stocks, investors may be tempted to look overseas for more economical equities. And that temptation may be the strongest with large foreign companies, because their American counterparts have been the leaders in the long-rising United States market. Mutual funds are the most popular and practical way for Americans to gain exposure abroad. But many blue-chip foreign companies trade here as American depository receipts, giving investors who are interested in these large overseas corporations a realistic alternative to the funds. In fact, there are well over 1,500 A.D.R.'s -- certificates representing foreign shares -- trading here, and most of them represent large companies.",1996/12/29
1445,https://www.nytimes.com/1996/12/31/business/stocks-fall-as-investors-take-profits.html,Stocks Fall As Investors Take Profits,"A late wave of year-end profit-taking pulled stocks lower yesterday. The Dow Jones industrial average fell 11.54 points, to 6,549.37, trimming its gain for the year to 28 percent and snapping an eight-day advance.",1996/12/31
1461,https://www.nytimes.com/1997/01/02/business/year-of-intense-activity-looms-for-phone-industry-experts-say.html,"Year of Intense Activity Looms for Phone Industry, Experts Say","After a year of historic legislation, heated litigation and no fewer than four multibillion-dollar mergers, even the most confident are reluctant to venture an opinion about what changes 1997 will bring to the roiling telecommunications industry. ''It's hard to predict 100-year floods,'' said Pierce J. Roberts Jr., an investment banker at Bear, Stearns & Company who has advised the Nynex Corporation on its planned $22 billion merger with the Bell Atlantic Corporation, last April.",1997/01/02
1489,https://www.nytimes.com/1997/01/05/realestate/stamford-reinvents-its-downtown-once-again.html,Stamford Reinvents Its Downtown Once Again,"SOMETHING remarkable is happening these days in downtown Stamford, something that has not been seen in years: An office building is under construction. A decade ago, of course, there would have been nothing at all remarkable about such an event. Stamford was at the crest of an extraordinary construction boom led by the F. D. Rich Company, which held the development contract for the 130-acre urban-renewal district at Stamford's core. Building after building had transformed this industrial town on the Connecticut coast into a corporate center with few rivals.",1997/01/05
1358,https://www.nytimes.com/1997/01/15/business/new-venture-to-challenge-phone-companies.html,NEW VENTURE TO CHALLENGE PHONE COMPANIES,"The Central and South West Corporation said yesterday that it had formed a joint venture enabling it to be one of the first electric utilities to challenge Baby Bells for telephone customers. Central and South West said its venture with ICG Communications Inc. would compete against SBC Communications Inc. in San Antonio and the BellSouth Corporation of Atlanta for customers in Texas, Oklahoma, Arkansas and Louisiana. A Central and South West spokesman said the joint venture would be named CSW/ICG Choicecom and would be based in Austin, Tex., but he declined to say how much the companies would spend on it. Shares of ICG, based in Englewood, Colo., fell 37.5 cents, to $16.625 yesterday, while Central and South West shares rose 12.5 cents, to $25.375.",1997/01/15
1344,https://www.nytimes.com/1997/01/16/business/pacific-telesis-and-2-other-bells-in-dispute-over-a-tv-venture.html,Pacific Telesis and 2 Other Bells In Dispute Over a TV Venture,"In another digital-age relationship gone sour, the Pacific Telesis Group is clashing with its corporate partners over the future of Tele-TV, their ambitious but troubled phone company venture into television. Executives familiar with Tele-TV said the other two partners, the Bell Atlantic Corporation and the Nynex Corporation, want to shut down the company and fold its operations into Bell Atlantic. But Pacific Telesis, which plans to introduce wireless cable television service in Los Angeles this spring, is insisting that the partners continue to finance Tele-TV, at least through its introduction.",1997/01/16
1324,https://www.nytimes.com/1997/01/22/business/baby-bells-rely-on-specialty-services-for-solid-earnings.html,Baby Bells Rely on Specialty Services for Solid Earnings,"Four regional telephone companies yesterday reported generally healthy earnings for the fourth quarter, bolstered by profits from caller ID, call waiting and other specialty services. The four Baby Bells -- the Pacific Telesis Group, SBC Communications Inc., the Nynex Corporation and the Bell Atlantic Corporation -- have also been plowing the money into efforts to battle the AT&T Corporation and others in the lucrative long-distance arena.",1997/01/22
1414,https://www.nytimes.com/1997/01/22/business/business-digest-288977.html,BUSINESS DIGEST,"Strong Truck Sales Help Chrysler Post Robust Profit Brisk sales of Jeeps, pickup trucks and mini-vans allowed Chrysler to announce unexpectedly strong results for the fourth quarter, closing out the company's second-most-profitable year ever. Chrysler earned $807 million in the quarter, down 22 percent from a year earlier but well above most analysts' predictions. For the year, Chrysler earned $3.53 billion. $(Page D2.$) Irish Bank in Pennsylvania Deal Allied Irish Banks, which operates here as First Maryland Bancorp, agreed to acquire Dauphin Deposit, a Pennsylvania bank company, for $1.36 billion. $(D2.$) Chase and Citicorp Profits Up a Bit Chase Manhattan and Citicorp reported small increases in their profits for the fourth quarter. Chase's earnings were held down by the costs of the merger with Chemical Banking, while Citicorp's were curtailed by a decline in credit-card profits. $(D2.$) Boeing Drops Plan for Bigger Jets Boeing stock rose sharply after the company decided not to proceed with a plan to develop larger versions of its 747 jet. The move appears to concede the high end of the market to Airbus Industrie, though analysts said they doubted that Boeing was giving up much. Market Place. $(D10.$) Stocks Continue to Gain Stock prices surged, with the Dow industrials rising 40.03 points, to close at 6,883.90. $(D10.$) Japanese stocks closed strongly today. The Nikkei index was up 655.72 points, or 3.78 percent.$(D10.$) A Strong Year for Salomon Salomon bounced back from a difficult 1995, as net income nearly doubled in 1996, driven by trading and investment banking. $(D2.$) Results Surge for Exxon and Shell Exxon and Shell reported big jumps in quarterly results as a result of sharply higher prices for crude oil and natural gas. $(D2.$) Specialty Services Help Bells Four regional telephone companies -- Pacific Telesis, SBC Communications, Nynex and Bell Atlantic -- reported generally healthy earnings, bolstered by profits from caller ID, call waiting and other specialty services. $(D4.$) New Bonds Begin Trading Inflation-indexed bonds began trading at surprisingly high prices and low yields as the Treasury Department announced plans for its first auction ever of such securities. $(D17.$) An Olive Branch in South Korea In a concession aimed at ending nearly a month of labor unrest, President Kim Young Sam of South Korea said that he was willing to allow the National Assembly to amend a new labor law, and he hinted at recognition of a union group that the measure outlaws. $(A8.$) Intel Loosens Its Tie Intel is planning a campaign that is infused with the kind of offbeat humor rarely found in computer advertising. One commercial features the actor Jason Alexander, who plays the whiny George on the NBC sitcom ''Seinfeld.'' Stuart Elliott: Advertising. $(D7.$) New Metro Business Coverage Today, The New York Times is introducing Metro Business, in the Metro Section. Appearing Tuesday through Friday, it will include news and features on local business, from real estate to retailing. $(B6.$) Microsoft has come from the West Coast to New York's Silicon Alley, seeking to buy original programming, but the seduction has not always been smooth as the software giant's suburban-office-park culture clashes with that of the downtown loft dwellers. $(B1.$)",1997/01/22
1444,https://www.nytimes.com/1997/01/24/business/sega-to-acquire-bandai-creating-toy-video-giant.html,"Sega to Acquire Bandai, Creating Toy-Video Giant","Sega Enterprises, the Japanese video game maker, said today that it would buy the Bandai Company Ltd., the Japanese toy company famous for the Power Rangers, in a stock swap valued around $1 billion, creating the world's biggest toy and video-game company. The new company, to be called Sega Bandai, would have about $6 billion in revenue, more than Nintendo, Mattel or Hasbro. Its operations would range from Sega's video arcades, miniature theme parks and home video-game machines to Bandai's Sailor Moon dolls, and its music and video entertainment divisions.",1997/01/24
1334,https://www.nytimes.com/1997/02/11/business/talk-of-takeover-lifts-fund-manager-s-shares.html,Talk of Takeover Lifts Fund Manager's Shares,"The shares of Mercury Asset Management Group P.L.C. jumped yesterday amid speculation that the company, Britain's largest fund manager, might be the target of a takeover bid. In addition, the SBC Warburg securities firm raised its investment opinion on Mercury, increasing the target share price to 1,500 pence from 1,390. Mercury shares rose 26.5 pence, to 1,382.5 ($2.26), yesterday.",1997/02/11
1423,https://www.nytimes.com/1997/02/23/business/latin-markets-again-run-with-the-bulls.html,Latin Markets Again Run With the Bulls,"ANYONE who bought Latin American stock and bond funds a year ago can claim bragging rights at cocktail parties. The gains in both categories have been handsome, exceeding 40 percent in some cases. But a not-so-subtle shift has taken place early this year. After a two-year rally, bonds have been replaced by stocks as the winning investment in the region.",1997/02/23
1416,https://www.nytimes.com/1997/02/27/business/shedding-state-companies-if-sometimes-reluctantly.html,"Shedding State Companies, If Sometimes Reluctantly","For men who defended the repression of blacks and secret wars in Africa by declaring that they were holding back Communism, the old white rulers of this country created a surprisingly socialist state. A startling 50 percent of South Africa's fixed assets are in government hands. The state owns all or almost all of the telephone company, the electric company, the national airline, the arms industry, the railroads, buses, ports, hospitals and television stations. It drills for gas, logs forests, runs water fun parks, mines some diamonds and grows a few mangoes.",1997/02/27
1338,https://www.nytimes.com/1997/03/09/style/kristina-foley-thomas-hickey.html,"Kristina Foley, Thomas Hickey","Kristina Elizabeth Foley, an account director at Foote, Cone & Belding NY, the advertising agency, was married yesterday to Thomas James Hickey, an executive director at SBC Warburg, the New York investment bank. The Rev. Richard Neilson performed the ceremony at the Roman Catholic Church of Our Saviour in New York. Mrs. Hickey, 30, graduated cum laude from Pomona College, where she was elected to Phi Beta Kappa. She received an M.B.A. from Columbia University. Her parents, Dr. Gloria Foley and Dr. Douglas Foley, live in Austin, Tex., where she is the director of assessment at Austin Community College and he is a professor of anthropology at the University of Texas. The bride's mother also has a private practice in psychology.",1997/03/09
1326,https://www.nytimes.com/1997/03/13/business/southwestern-bell-to-sell-lucent-products.html,Southwestern Bell to Sell Lucent Products,"Lucent Technologies Inc. announced an agreement yesterday under which the Southwestern Bell Telephone Company would market Lucent products to its business customers. The five-year deal is a coup for Lucent, which split off from the AT&T Corporation in September. And it is a black eye for the company's biggest rival, Northern Telecom Ltd., which had used Southwestern Bell, a unit of SBC Communications Inc., as a distributor of its own equipment for corporate telephone systems.",1997/03/13
1410,https://www.nytimes.com/1997/03/17/business/equity-issues-to-be-offered-during-week.html,Equity Issues To Be Offered During Week,"The following equity and convertible debt offerings are expected this week: Apollo Biopharmaceutics Inc., Cambridge, Mass., an initial public offering of 1.2 million units, consisting of one common share and one redeemable warrant. First United Equities Corp.",1997/03/17
1437,https://www.nytimes.com/1997/03/20/business/bell-atlantic-nynex-merger-set-to-advance.html,"Bell Atlantic, Nynex Merger Set to Advance","New York State regulators are expected to give qualified approval today to the $22 billion merger of Bell Atlantic and Nynex. And in a victory for Nynex, the chairman of the Public Service Commission indicated that the regulators were reluctant to demand cuts in local telephone rates as a condition for endorsing the deal, according to people who attended the meeting. Executives at Nynex had expected the commission to rule on the merger yesterday. But after an uncharacteristically freewheeling discussion among the three commissioners, the chairman, John F. O'Mara, put off a final ruling until a special session scheduled for this morning.",1997/03/20
1403,https://www.nytimes.com/1997/03/21/business/big-board-record-in-short-sales.html,Big Board Record in Short Sales,"The number of shares borrowed and sold short among New York Stock Exchange issues has risen above three billion for the first time ever, the Big Board reported yesterday. And the American Stock Exchange said its short position had also set a record. The Big Board said short interest rose 5.5 percent in the month ended March 11, to 3.099 billion shares from 2.937 billion in the earlier comparable monthly period. At the American Stock Exchange, short interest rose 9.1 percent, to 148.2 million shares from 135.8 million.",1997/03/21
1343,https://www.nytimes.com/1997/03/25/business/accounts.html,Accounts,"* National Association of Home Builders, Washington, to Eisner & Associates, Baltimore and Washington, as its first agency. Billings were estimated at $2 million to $3 million. * SBC Advertising, Columbus, Ohio, received two accounts with combined billings estimated at $2.5 million: Central Benefits Mutual Insurance Co., Columbus, as the first agency to handle advertising and public relations, and GOJO Industries Inc., Akron, Ohio, to handle promotions and other projects for the skin care products marketer.",1997/03/25
1073,https://www.nytimes.com/1997/04/01/business/sbc-pacific-telesis-deal-wins-approval.html,SBC-Pacific Telesis Deal Wins Approval,"SBC Communications Inc. won approval today from California regulators to buy Pacific Telesis Group for about $16.3 billion, clearing the way for the first combination of two regional Bell operating companies. The California Public Utilities Commission voted 4 to 1 for approval, letting the transaction pass its last regulatory hurdle. The deal could be completed as early as tomorrow if boards of both companies give final approval.",1997/04/01
1480,https://www.nytimes.com/1997/04/09/business/chief-seeks-harmony-for-now-as-he-tries-to-cut-labor-costs.html,"Chief Seeks Harmony, for Now, As He Tries to Cut Labor Costs","It is the story of the airline industry these days. With carriers generating record profits, many union workers want raises, testing their leverage against executives who say big pay increases would make their airlines less competitive. Pilots and managers have squared off at American and United, and Continental's pilots said last week that they wanted a 38 percent raise. In this atmosphere of confrontation, the approach of Stephen M. Wolf, chairman and chief executive of US Airways, is an ambitious departure. Mr. Wolf wants to lower costs sharply, but he wants to do it with labor's help. As he tries to turn around the airline, which has lost $2.4 billion in the last decade, he has vowed that there will be no power struggle.",1997/04/09
1252,https://www.nytimes.com/1997/04/11/business/executive-changes-555932.html,Executive Changes,"LIBERTY FINANCIAL COS., Boston, said it had hired Andy Hilbert as senior vice president and its first chief financial officer.",1997/04/11
1453,https://www.nytimes.com/1997/04/13/business/a-plodding-ma-bell-and-her-precocious-child.html,A Plodding Ma Bell and Her Precocious Child,"IT was not supposed to play out this way. When AT&T's chairman, Robert E. Allen, yielded the lectern to the chief operating officer, John R. Walter, at a meeting for analysts last month, the passing of the torch was almost painful to watch. Mr. Allen, pale and pinched from recent heart surgery, murmured an apology for AT&T's wobbly performance in 1996, while Mr. Walter, tanned and exuding the confidence of an heir apparent, promised to turn the company around.",1997/04/13
1396,https://www.nytimes.com/1997/04/16/business/phone-companies-earnings-meet-forecasts.html,Phone Companies' Earnings Meet Forecasts,"Ameritech, GTE and Sprint reported first-quarter earnings yesterday that matched or exceeded Wall Street's expectations. The gains came on strength in the companies' core telephone businesses as well as in enhanced services like caller identification. The Ameritech Corporation, the regional Baby Bell based in Chicago, topped analysts' forecasts with a 12 percent earnings increase on a 26 percent rise in sales of call waiting, voice messaging and other high-profit products. The GTE Corporation, a local and long-distance provider, said earnings rose 7.95 percent, matching estimates, helped by a rise of 33 percent in sales of call-management services.",1997/04/16
1389,https://www.nytimes.com/1997/04/21/business/advertising-giant-likely-to-break-up.html,Advertising Giant Likely To Break Up,"Cordiant P.L.C., the advertising agency company descended from the Saatchi brothers' empire, is expected to announce today that it will dissolve itself, spinning off to shareholders its main holdings, Saatchi & Saatchi Advertising Worldwide and Bates Worldwide, executives with knowledge of the proposed transaction said last night. Under what is being called a ''demerger,'' Saatchi & Saatchi and Bates will become separate, publicly traded companies, said the executives, who spoke on the condition of anonymity. Saatchi and Bates, in turn, are to hold a joint interest in Zenith Media, Cordiant's media-buying subsidiary, they said.",1997/04/21
1380,https://www.nytimes.com/1997/04/25/business/mci-says-earnings-were-flat-despite-long-distance-gains.html,MCI Says Earnings Were Flat Despite Long-Distance Gains,"The MCI Communications Corporation said today that profit was unchanged in the first quarter as losses from new wireless and local phone businesses offset an increase in long-distance profit. MCI, which is the nation's second-largest long-distance phone company, behind the AT&T Corporation, reported net income of $295 million, or 42 cents a share, the same as a year earlier. The earnings were one cent short of an average estimate by analysts of 43 cents a share, according to a survey by I.B.E.S. International Inc.",1997/04/25
1417,https://www.nytimes.com/1997/04/28/business/bell-partners-next-hurdle-is-credibility-size-of-deal-for-nynex.html,Bell Partners' Next Hurdle Is Credibility Size of Deal for Nynex,"Now comes the easy part. Bell Atlantic and Nynex completed a regulatory steeplechase last week when the Justice Department announced it would not try to block their $22 billion merger. And though the companies tangled for more than a year with angry consumer advocates, balky state officials and skeptical regulators, their big deal came through without a scratch.",1997/04/28
1507,https://www.nytimes.com/1997/04/29/business/britain-97-rich-poor-and-a-little-in-between.html,"Britain '97: Rich, Poor and a Little in Between","On the eve of Britain's most important election in years, the nation's economic indicators are flashing green. After years of slashing payrolls, privatizations and big cuts in welfare under Margaret Thatcher's revolution, the economy has been growing steadily since 1993. Last month, the Government reported that unemployment was a slim 6.1 percent compared with double-digits in France, Germany and Italy and half the level in Britain a decade ago. Last year, growth here beat virtually every nation in Europe with a solid 2.6 percent gain, not far behind the United States.",1997/04/29
1466,https://www.nytimes.com/1997/05/03/business/a-toy-maker-in-search-of-a-new-blockbuster.html,A Toy Maker in Search of a New Blockbuster,"Mayumi Nishiguchi loved her pet chicken Hanako like a child and took it everywhere. So when Hanako died Thursday, the 35-year-old shopkeeper held a funeral, putting its body on a pedestal, praying over it and lighting a cigarette in lieu of Japan's traditional incense-burning. ''After the funeral,'' she said, ''I pressed the reset button.'' And there, on a thumbnail-sized video screen, a new chick was hatched.",1997/05/03
1027,https://www.nytimes.com/1997/05/10/business/sbc-communications-inc-sbcn.html,"SBC COMMUNICATIONS INC. (SBC,N)","SBC Communications Inc. said yesterday that rainstorms in Northern California and expenses for new ventures weakened first-quarter profits, the first report combining its results with Pacific Telesis Group, which it acquired on April 1. The merged company, based in San Antonio, reported a 3.5 percent decline in pro forma net income to $857 million, or 94 cents a share, from $888 million, or 96 cents a share, in the quarter a year earlier. Both periods included one-time gains of $90 million.",1997/05/10
1265,https://www.nytimes.com/1997/05/16/business/swiss-bank-steps-up-to-buy-dillon-read-on-rebound.html,"Swiss Bank Steps Up to Buy Dillon, Read on Rebound","The Swiss Bank Corporation said yesterday that it would acquire Dillon, Read & Company, the New York investment company, for about $600 million, one day after the ING Groep of the Netherlands said that its talks with Dillon had broken off. The transaction, which was negotiated in just the last few weeks, is further evidence of the determination of big European banks to build investment banking franchises in the United States.",1997/05/16
1054,https://www.nytimes.com/1997/05/17/business/sbc-communications-in-setback-on-service.html,SBC COMMUNICATIONS IN SETBACK ON SERVICE,"In a setback to SBC Communications Inc.'s quest to provide long-distance service to its own customers in Oklahoma, the Justice Department recommended yesterday that Federal regulators reject the application. In a filing to the Federal Communications Commission, the department's antitrust division said the request was premature because the company had not taken steps to open its local phone market to competition. The F.C.C. will ultimately decide SBC's request, but the law requires the commission to give the Justice Department's opinion substantial weight. The F.C.C. must act by July 10. The San Antonio-based company owns Southwestern Bell, which provides local phone service to nearly 1.6 million people in Oklahoma.",1997/05/17
1352,https://www.nytimes.com/1997/05/19/business/equity-offerings-set-this-week.html,Equity Offerings Set This Week,"The following equity and convertible debt offerings are expected this week: ABN Amro Holding N.V., Amsterdam, 14 million American depository shares each representing one ordinary share. ABN Amro Securities Inc.",1997/05/19
1340,https://www.nytimes.com/1997/05/22/business/monopolies-still-rule-the-local-phone-markets.html,Monopolies Still Rule the Local Phone Markets,"Sixteen months after the Government opened the $100 billion local phone market to no-holds-barred competition, a new study has found that fewer than half of 1 percent of Americans receive their residential phone service from a competitor to the monopoly provider. Moreover, the most likely rivals to the local monopolies -- AT&T, MCI, and other long-distance carriers -- are entering the residential market only grudgingly, according to the study, which was compiled by the Yankee Group, a telecommunications research firm in Boston.",1997/05/22
1058,https://www.nytimes.com/1997/05/28/business/at-t-and-sbc-reportedly-talk-of-huge-phone-merger.html,AT&T and SBC Reportedly Talk of Huge Phone Merger,"In a deal that would reunite Ma Bell with the fastest growing of her progeny, the AT&T Corporation is discussing a merger with SBC Communications Inc., people familiar with the talks said yesterday. The deal, if completed, would be the largest corporate merger in history, with a value of more than $50 billion. And it would create a colossus that dwarfs even the other telecommunications giants created in the wake of deregulation. Together, AT&T and SBC would have 90 million long-distance customers, 30 million local customers and virtual dominion over SBC's two biggest states, California and Texas.",1997/05/28
1376,https://www.nytimes.com/1997/05/28/business/business-digest-327972.html,BUSINESS DIGEST,"Coca-Cola Enterprises To Buy 2 Big Bottlers The world's largest bottling company, Coca-Cola Enterprises, plans to get even larger. It agreed to acquire bottling companies from the Coca-Cola Company in two of its strongest markets -- Canada and metropolitan New York -- for $1.01 billion in cash plus $650 million in assumed debt.",1997/05/28
1317,https://www.nytimes.com/1997/05/28/business/dow-up-37.50-to-reach-record-7383.41.html,"Dow Up 37.50 to Reach Record 7,383.41","Stocks advanced to new highs yesterday in a rally led by computer issues. The Dow Jones industrial average rose 37.50 points, to a record 7,383.41, led by I.B.M., which jumped 5 7/8, to 179 1/4, an all-time high. AT&T, the most widely held stock, contributed to the rally, rising 1 3/8, to 37 1/2. The stock rose after The Wall Street Journal reported that the company was in merger talks with SBC Communications Inc. SBC gained 3/4, to 57 5/8.",1997/05/28
1306,https://www.nytimes.com/1997/05/28/nyregion/inside-330531.html,INSIDE,"An Affluent Museum And Its Poor Cousin The new, lavishly appointed Museum of African-American History in Detroit stands in stark contrast to the city's dilapidated Institute of Arts. Financing for the institutions -- or the shortage of it -- is entangled in the politics of race, class and labor in a mostly black city ringed by mostly white suburbs. Page C11. AT&T Seen in Merger Talks AT&T and SBC Communications are said to be discussing a $50 billion-plus merger. But a deal would face many regulatory hurdles. Page D1. F.C.C. Chief to Step Down Reed E. Hundt, who oversaw sweeping changes in telecommunications, is leaving the Federal Communications Commission. Page D1. Chirac Steps Up Campaign President Jacques Chirac took to the airwaves to aid his conservative coalition, asking voters if they really wanted ''to put yesterday's Socialist ideas back in the saddle.'' Page A8. A Dry Run, and a Winner In a race put off two days by rain, Arie Luyendyk won the Indianapolis 500 by capitalizing on a rival's failure on the final lap. Page B9.",1997/05/28
1462,https://www.nytimes.com/1997/05/28/nyregion/news-summary-328014.html,NEWS SUMMARY,"INTERNATIONAL A3-11 NATO and Russia Sign Accord on Cooperation President Clinton and the leaders of other NATO countries signed an accord with President Boris N. Yeltsin of Russia on mutual cooperation and security. The accord was designed to assuage Russian fears about NATO's planned expansion, which will include countries formerly allied with Moscow in the Warsaw Pact. A1",1997/05/28
1063,https://www.nytimes.com/1997/05/29/business/in-sbc-talks-at-t-head-may-have-bet-the-house.html,"In SBC Talks, AT&T Head May Have Bet the House","AT&T's chairman, Robert E. Allen, has not hesitated to roll the dice in his nine years at the helm of the nation's largest telephone company. But even by his riverboat standards, Mr. Allen's bid to merge the AT&T Corporation with SBC Communications Inc. is a breathtaking gamble. If he does not engineer a deal in the next few weeks, some experts said, AT&T could be left with neither a strategy nor a viable leader to enact it.",1997/05/29
