,link,headline,summary,date
50,https://www.nytimes.com/2017/01/04/business/media/hulu-adds-cbs-to-its-coming-tv-streaming-service.html,Hulu Adds CBS to Its Coming TV Streaming Service,The company is aiming to create a lower-cost alternative to cable bundles.,2017/01/04
1550,https://www.nytimes.com/2017/01/05/learning/lesson-plans/chocolate-found-to-stave-off-death-analyzing-the-scientific-evidence-behind-health-headlines.html,‘Chocolate Found to Stave Off Death!’ Analyzing the Scientific Evidence Behind Health Headlines,"In this lesson plan, students develop analytical thinking skills by taking a critical look at health reporting while weighing reliability and relative significance.",2017/01/05
1071,https://www.nytimes.com/2017/01/05/arts/television/15-new-and-returning-tv-series-to-watch.html,15 TV Shows to Watch This Season,"Coming arrivals include some old favorites, some literary adaptations and some web originals.",2017/01/05
1032,https://www.nytimes.com/2017/01/05/arts/television/whats-on-tv-thursday-the-return-of-nashville.html,What’s on TV Thursday: The Return of ‘Nashville’,“Nashville” changes channels — and its tune — as Season 5 debuts on CMT. And Viola Davis reminisces about her career on “Inside the Actors Studio.”,2017/01/05
1328,https://www.nytimes.com/2017/01/07/fashion/table-for-three-samantha-bee-jane-pauley.html,Samantha Bee and Jane Pauley Are Breaking the News,"The late-night news comedian and the veteran television journalist compare notes on the news — real, fake and satirical.",2017/01/07
965,https://www.nytimes.com/2017/01/08/movies/hidden-figures-ties-rogue-one-at-box-office.html,‘Hidden Figures’ Ties ‘Rogue One’ at Box Office,"In its first weekend in wide release “Hidden Figures,” about unsung black heroines in the 1960s NASA space race, pulled in an estimated $22 million.",2017/01/08
1233,https://www.nytimes.com/2017/01/08/sports/nfl-playoffs-scores-steelers-packers-giants-dolphins.html,"N.F.L. Playoffs: Schedule, Matchups and Odds for the Next Round","The Packers travel to Dallas to face the Cowboys in the N.F.C., while the Steelers and Chiefs are matched up in the A.F.C.",2017/01/08
1023,https://www.nytimes.com/2017/01/08/us/politics/cabinet-hearings-senate-republicans-donald-trump.html,"Ready or Not, Republicans Say Cabinet Hearings Will Begin Tuesday","Democrats seek to delay hearings until nominees have completed background checks, while the Senate majority leader chalks those “little procedural complaints” up to sour grapes.",2017/01/08
1108,https://www.nytimes.com/2017/01/08/arts/television/whats-on-tv-sunday-the-golden-globes-and-everest-rescue.html,What’s on TV Sunday: The Golden Globes and ‘Everest Rescue’,The awards season kicks into high gear with the 74th annual Golden Globes. And “Everest Rescue” follows fearless helicopter pilots to the top of the world.,2017/01/08
1354,https://www.nytimes.com/2017/01/09/us/politics/confirmation-hearings-trump-press-conference.html,What to Watch For in Washington: Confirmation Hearings and Trump Meeting the Press,"A packed week in politics lies ahead, with Senate hearings, the president’s farewell speech and — maybe — a news conference from the president-elect.",2017/01/09
1541,https://www.nytimes.com/2017/01/09/dining/graham-kerr-galloping-gourmet.html,A Slower Pace for TV’s ‘Galloping Gourmet’,"Graham Kerr, now 82, recalls a life of big leaps, from irreverent indulgence to health zealotry to, finally, moderation.",2017/01/09
1018,https://www.nytimes.com/2017/01/10/nyregion/hurricane-sandy-damage-geb-hirise-engineering.html,Guilty Pleas to Falsifying Reports on Hurricane Sandy Damage,The Long Island engineering company HiRise and one of its former executives admitted their roles in an insurance scheme after the 2012 storm.,2017/01/10
1067,https://www.nytimes.com/2017/01/10/arts/television/whats-on-tv-tuesday-president-obamas-farewell-and-tom-hardy-in-taboo.html,What’s on TV Tuesday: President Obama’s Farewell and Tom Hardy in ‘Taboo’,"President Obama gives what is expected to be the last speech of his administration. And Tom Hardy, in a drama he created with his father, plays a shipping heir.",2017/01/10
1680,https://www.nytimes.com/2017/01/11/technology/how-netflix-is-deepening-our-cultural-echo-chambers.html,How Netflix Is Deepening Our Cultural Echo Chambers,"There was a lot to criticize about broadcast TV, but it brought the nation together. Streaming services are doing the opposite.",2017/01/11
1429,https://www.nytimes.com/2017/01/11/nyregion/new-york-today-central-park-conservancy-electric-garbage-carts.html,New York Today: Central Park’s Newest Wheels,"Wednesday: A new crew of electric garbage carts, City Bike safety lights, and women barred from smoking.",2017/01/11
1378,https://www.nytimes.com/2017/01/12/sports/football/chargers-los-angeles-san-diego-nfl.html,Team Relocations Keep N.F.L. Moving Up Financially,The Chargers’ announced move to Los Angeles will add even more money for owners amid growing uncertainties facing the league.,2017/01/12
1258,https://www.nytimes.com/2017/01/12/insider/a-reporter-born-in-the-ottoman-empire-forged-in-little-rock.html,"A Reporter Born in the Ottoman Empire, Forged in Little Rock",The correspondent Farnsworth Fowle captured the fury of a white mob in 1957 when nine black children arrived to integrate an Arkansas high school.,2017/01/12
1638,https://www.nytimes.com/2017/01/13/realestate/people-who-live-above-bars-in-new-york-city.html,When the Downstairs Neighbor Is a Bar,Living above a bar in New York City can be a blessing or a curse.,2017/01/13
1423,https://www.nytimes.com/2017/01/13/sports/football/nfl-schedule-predictions-point-spread.html,Cowboys or Packers? Steelers or Chiefs? Who We Think Will Win in the N.F.L. Playoffs,"Most of the weekend games shaped up as winter rematches of autumn mismatches. These are our picks, and our reasons for them.",2017/01/13
1589,https://www.nytimes.com/2017/01/13/nyregion/new-york-today-marilyn-monroe-subway-grate-lexington-avenue-52nd-street.html,New York Today: Making a Marilyn Monroe Moment,"Friday: Recreating the star’s subway grate scene, a rare cat flu, and celebrating Hamilton’s birthday.",2017/01/13
871,https://www.nytimes.com/2017/01/13/insider/raw-telexes-to-the-times-home-office-from-a-civil-war-zone.html,Raw Telexes to the Times Home Office From a Civil War Zone,"“We’re bracing for the invasion tonight. I’ll be on the roof of the cbs compound attempting to keep the radio link open.” Could this be 1992? Yes, if you’re in Somalia.",2017/01/13
1587,https://www.nytimes.com/2017/01/15/sports/nfl-playoffs-cowboys-packers-steelers-chiefs.html,Packers. Patriots. Steelers. Falcons. Who Has the Edge?,"The Packers knocked off the Cowboys on a last-second field goal, while the Steelers shuffled past the Chiefs.",2017/01/15
1255,https://www.nytimes.com/2017/01/15/business/media/trump-white-house-press-corps.html,"Trump Team Considers Moving Press Corps, Alarming Reporters",The White House press corps was stunned by reports of a proposal by the Trump administration to eject reporters from their home in the West Wing.,2017/01/15
1092,https://www.nytimes.com/2017/01/15/arts/television/whats-on-tv-sunday-the-young-pope-victoria-and-homeland.html,"What’s on TV Sunday: ‘The Young Pope,’ ‘Victoria’ and ‘Homeland’","Call it “Vatican of Cards”: “The Young Pope” is sometimes so bad it’s almost good, our critic says. And Season 6 of “Homeland” brings a note of comfort in troubling times.",2017/01/15
1421,https://www.nytimes.com/2017/01/16/us/politics/donald-trump-martin-luther-king-jr-son.html,"With Blacks Alarmed by His Tone, Trump Meets With Martin Luther King III","The plan was announced after a weekend of escalating tensions between the president-elect and Representative John Lewis, who fought for civil rights alongside King.",2017/01/16
1373,https://www.nytimes.com/2017/01/17/technology/mark-zuckerberg-oculus-trial-virtual-reality-facebook.html,"Mark Zuckerberg, in Suit, Testifies in Oculus Intellectual Property Trial","Oculus, a virtual reality company acquired by Facebook, is accused of stealing elements of the technology that went into its headsets.",2017/01/17
1312,https://www.nytimes.com/2017/01/17/nyregion/after-retirement-finding-a-second-career-as-a-volunteer.html,"After Retirement, Finding a ‘Second Career’ as a Volunteer","There are 2,500 volunteers in the Retired and Senior Volunteer Program, working with 350 nonprofits and helping people manage their finances and apply for public assistance.",2017/01/17
1375,https://www.nytimes.com/2017/01/17/briefing/us-briefing-orlando-brexit-eugene-cernan.html,"Orlando, ‘Brexit,’ Eugene Cernan: Your Tuesday Briefing",Here’s what you need to know to start your day.,2017/01/17
959,https://www.nytimes.com/2017/01/17/arts/television/what-embeds-gets-right-and-wrong.html,What ‘Embeds’ Gets Right and Wrong,"A former network TV reporter who was embedded with political campaigns talks about this series from Go90, Verizon’s new mobile streaming service.",2017/01/17
1419,https://www.nytimes.com/2017/01/18/nyregion/new-york-today-filling-a-cavity-without-leaving-home.html,"New York Today: Filling a Cavity, Without Leaving Home","Wednesday: On-demand services, Cuomo meets Trump, and tips for visiting the Met.",2017/01/18
1495,https://www.nytimes.com/2017/01/19/nyregion/new-york-today-searching-for-poe.html,New York Today: A Bird’s Eye View of Poe,"Thursday: Edgar Allan Poe’s New York, demonstrating at a Trump hotel, and Hillary Clinton’s cookies.",2017/01/19
1078,https://www.nytimes.com/2017/01/19/arts/television/whats-on-tv-thursday-zach-galifianakis-in-baskets-chris-pratt-in-mom.html,What’s on TV Thursday: Zach Galifianakis in ‘Baskets’; Chris Pratt in ‘Mom’,"Mr. Galifianakis returns in “Baskets,” as nutty as ever. Mr. Pratt joins his wife, Anna Faris, on “Mom.” And BET reminisces about the Obama era.",2017/01/19
1523,https://www.nytimes.com/2017/01/19/us/politics/inauguration-day-guide.html,Your Guide to Inauguration Day 2017,"Donald J. Trump took the oath of office on Friday. There was plenty of pomp and some protests, too, as thousands of people descended on Washington.",2017/01/19
1368,https://www.nytimes.com/2017/01/20/upshot/is-trump-stronger-than-he-seems.html,Is Trump Stronger Than He Seems?,"Donald Trump’s approval numbers are dismal, but there may be something about his appeal that is not captured in the traditional ratings.",2017/01/20
710,https://www.nytimes.com/2017/01/20/arts/television/whats-on-tv-friday-the-inauguration-bill-maher-and-alicia-keys.html,"What’s on TV Friday: The Inauguration, Bill Maher and Alicia Keys","Donald J. Trump is sworn in as the 45th president, giving Bill Maher plenty to expound on as “Real Time” begins its 15th season.",2017/01/20
545,https://www.nytimes.com/2017/01/20/arts/television/the-smothers-brothers-and-the-birth-of-tv-buzz.html,The Smothers Brothers and the Birth of TV Buzz,"They didn’t set out to be controversial, but their show sure became so. And the story seems newly relevant.",2017/01/20
484,https://www.nytimes.com/2017/01/21/movies/star-trek-axanar-fan-film-paramount-cbs-settlement.html,‘Star Trek’ Copyright Settlement Allows Fan Film to Proceed,A legal battle that was worthy of a Federation starship taking on a Klingon destroyer pitted an amateur filmmaker against two Hollywood studios.,2017/01/21
1471,https://www.nytimes.com/2017/01/22/arts/television/now-that-trump-is-president-how-will-tv-respond.html,"Now That Trump Is President, How Will TV Respond?","Executives, producers and writers discussed how the election of Donald J. Trump might affect the characters, stories and situations in scripted shows.",2017/01/22
1039,https://www.nytimes.com/2017/01/22/arts/television/whats-on-tv-sunday-secrets-of-the-six-wives-and-the-rolling-stones.html,What’s on TV Sunday: ‘Secrets of the Six Wives’ and the Rolling Stones,The historian Lucy Worsley enters the bedchambers of Henry VIII and his wives. And the Rolling Stones rock on with the masses in Havana.,2017/01/22
1031,https://www.nytimes.com/2017/01/23/sports/football/nfl-playoffs-leave-fans-hungering-for-a-close-super-bowl.html,Can We Get a Close Super Bowl? Please?,"The average margin of victory in these playoffs has been 15.7 points, the largest in 14 years.",2017/01/23
1407,https://www.nytimes.com/2017/01/23/briefing/asia-australia-briefing.html,"Donald Trump, Syria, Emperor Akihito: Your Morning Briefing",Here’s what you need to know to start your day.,2017/01/23
509,https://www.nytimes.com/2017/01/23/arts/television/stephen-colbert-will-host-the-emmy-awards.html,Stephen Colbert Will Host the Emmy Awards,"This will be Mr. Colbert’s first time hosting the Emmys, which will be broadcast on CBS on Sept. 17.",2017/01/23
1397,https://www.nytimes.com/2017/01/24/briefing/us-briefing-president-trump-brexit-oscars.html,"President Trump, ‘Brexit,’ Oscars: Your Tuesday Briefing",Here’s what you need to know to start your day.,2017/01/24
1404,https://www.nytimes.com/2017/01/24/movies/oscar-nominations-2017.html,"Oscar Nominations 2017: 14 for ‘La La Land,’ and 6 for Black Actors","The academy seeks to rebound from two years of #OscarsSoWhite with nods for Denzel Washington, Ruth Negga, Viola Davis, Mahershala Ali and others.",2017/01/24
1491,https://www.nytimes.com/2017/01/24/magazine/how-alexa-fits-into-amazons-prime-directive.html,How Alexa Fits Into Amazon’s Prime Directive,The wildly popular home assistant offers a vision of an automated future — one that Amazon itself is poised to dominate.,2017/01/24
1405,https://www.nytimes.com/2017/01/24/briefing/europe-briefing.html,"‘Brexit,’ Astana, Italy: Your Tuesday Briefing",Here’s what you need to know to start your day.,2017/01/24
1160,https://www.nytimes.com/2017/01/25/arts/television/mary-tyler-moore-stories-coverage.html,‘Mad About Mary’: How The Times Covered Mary Tyler Moore,"Although early coverage of “The Mary Tyler Moore Show” was dismissive, within a few years, The New York Times had reconsidered its stance.",2017/01/25
1667,https://www.nytimes.com/2017/01/25/arts/television/seth-meyers-late-night-donald-trump.html,Seth Meyers Confronts the Trump Era on ‘Late Night’,It took Mr. Meyers a while to hit his groove as host of the NBC show. Donald J. Trump’s election has helped him find a voice.,2017/01/25
1064,https://www.nytimes.com/2017/01/25/arts/television/mary-tyler-moore-dead.html,"Mary Tyler Moore, Who Incarnated the Modern Woman on TV, Dies at 80","Ms. Moore was best known as the spunky professional Mary Richards on “The Mary Tyler Moore Show” and as Laura Petrie, the wife of a comedy writer, on “The Dick Van Dyke Show.”",2017/01/25
1297,https://www.nytimes.com/2017/01/26/briefing/mexico-chinese-new-year.html,"Mexico, Chinese New Year: Your Thursday Evening Briefing",Here’s what you need to know at the end of the day.,2017/01/26
1224,https://www.nytimes.com/2017/01/27/arts/television/barbara-hale-who-played-perry-masons-loyal-secretary-dies-at-94.html,"Barbara Hale, Who Played Perry Mason’s Loyal Secretary, Dies at 94","Ms. Hale won an Emmy for her portrayal of the intrepid Della Street on the “Perry Mason” courtroom series, a role that defined her career.",2017/01/27
891,https://www.nytimes.com/2017/01/27/arts/mike-connors-mannix-dies.html,"Mike Connors, Long-Running TV Sleuth in ‘Mannix,’ Dies at 91","The actor was best known for his role in “Mannix,” which started in 1967 and drew criticism for its violent content but became the most popular crime series of its era.",2017/01/27
1367,https://www.nytimes.com/2017/01/27/style/lauren-duca-teen-vogue-writer-donald-trump-ucb-performance.html,Even the Teen Vogue Writer Who Took On Trump Gets Stage Fright,Lauren Duca was a little-known writer before last month. Her essay accusing the newly elected president of “gaslighting” changed all that.,2017/01/27
1365,https://www.nytimes.com/2017/01/28/us/anxiety-about-muslim-refugees-is-stoked-online-by-the-far-right-media.html,Anxiety About Muslim Refugees Is Stoked Online by the Far-Right Media,"Online news outlets often write about refugees resettled in the U.S. with big, scary headlines. The facts tend to be a lot less dramatic.",2017/01/28
719,https://www.nytimes.com/2017/01/29/opinion/can-we-live-with-contradiction.html,Can We Live With Contradiction?,"It’s not clear. But ritual, horror and comedy can help.",2017/01/29
1507,https://www.nytimes.com/2017/01/29/us/politics/white-house-official-in-reversal-says-green-card-holders-wont-be-barred.html,Travelers Stranded and Protests Swell Over Trump Order,The White House pulled back on part of Mr. Trump’s temporary ban on visitors from seven countries by saying that it would not apply to those with green cards.,2017/01/29
1682,https://www.nytimes.com/2017/01/30/us/migrants-ban-trump-supporters.html,"In Ban on Migrants, Trump Supporters See a Promise Kept",President Trump’s new immigration policy has support among a broad and deep swath of the electorate that is anxious about terrorism.,2017/01/30
1390,https://www.nytimes.com/2017/01/30/nyregion/new-york-today-the-mother-of-exiles-in-2017.html,"New York Today: The Mother of Exiles, in 2017","Monday: Symbolism at the Statue of Liberty, disorder at airports, and a future in doubt for a beloved miniature golf course.",2017/01/30
1434,https://www.nytimes.com/2017/01/31/nyregion/new-york-today-squats-and-statues.html,New York Today: Squats and Statues,"Tuesday: Breaking a sweat at the Met, plenty of protests, and hundreds of thousands of noise complaints.",2017/01/31
1606,https://www.nytimes.com/2017/01/31/us/politics/donald-trump-administration.html,"It’s ‘The Apprentice, Supreme Court Edition,’ as Trump Summons Finalists to White House","President Trump is bringing his top two judicial choices to the White House ahead of a prime-time, televised rollout of his pick for the Supreme Court.",2017/01/31
1387,https://www.nytimes.com/2017/01/31/business/media/bernard-redmont-dies-at-98-told-world-of-north-vietnams-call-for-peace.html,Bernard Redmont Dies at 98; Told World of North Vietnam’s Call for Peace,"Mr. Redmont, blacklisted during the McCarthy period, was a journalist in Paris in 1968 when he broke the news about the willingness to begin talks.",2017/01/31
884,https://www.nytimes.com/2017/01/31/business/media/oprah-60-minutes.html,Oprah Winfrey Coming to ‘60 Minutes’ as a Special Contributor,"The high-profile television personality will join the CBS news program this fall, “at a time when people are so divided,” she said.",2017/01/31
1062,https://www.nytimes.com/2017/01/31/arts/television/whats-on-tv-tuesday-switched-at-birth-and-cindy-crawfords-pepsi-ad.html,What’s on TV Tuesday: ‘Switched at Birth’ and Cindy Crawford’s Pepsi Ad,The Peabody-winning “Switched at Birth” begins its final season. And Cindy Crawford looks back at her famous Pepsi commercial on its 25th anniversary.,2017/01/31
1460,https://www.nytimes.com/2017/01/31/arts/television/the-hunted-the-selection.html,"‘Hunted’ and ‘The Selection’: Igniting Resistance, or Smashing It","Two new reality shows put extreme pressure on contestants. “Hunted” pits fugitives against pursuers, and “The Selection” trains civilians in military arts.",2017/01/31
969,https://www.nytimes.com/2017/02/01/arts/television/training-day-and-apb-where-the-rogue-cop-rules.html,"‘Training Day’ and ‘A.P.B.,’ Where the Rogue Cop Rules","These new shows depict urban America as a hellscape that needs a results-oriented boor to break regulations, crack skulls and restore order.",2017/02/01
827,https://www.nytimes.com/2017/02/01/arts/jon-stewart-trump-colbert.html,"Jon Stewart Savages Trump: ‘Purposeful, Vindictive Chaos’","From hair and tie to faux executive orders, the former “Daily Show” host satirized the new president: “I, Donald J. Trump, am exhausting.”",2017/02/01
1130,https://www.nytimes.com/2017/02/02/theater/hudson-theater-broadway.html,The Hudson Theater Is Back on Broadway,"The Hudson Theater, one of Broadway’s oldest, has been renovated and is reopening to a revival of “Sunday in the Park With George,” starring Jake Gyllenhaal.",2017/02/02
1049,https://www.nytimes.com/2017/02/02/arts/television/whats-on-tv-thursday-training-day-and-powerless.html,What’s on TV Thursday: ‘Training Day’ and ‘Powerless’,"“Training Day,” spun off from the Denzel Washington-Ethan Hawke film, catapults into a Trumpian universe. And “Powerless” enters the DC Comics realm.",2017/02/02
1669,https://www.nytimes.com/2017/02/02/arts/television/girls-season-six.html,6 Ways ‘Girls’ Changed Television. Or Didn’t.,Our critics look at the impact of the HBO show on television as it enters its sixth and final season.,2017/02/02
62,https://www.nytimes.com/2017/02/03/arts/television/the-good-fight-cbs.html,CBS Bets on ‘The Good Fight’ in the Streaming Wars,"With this spinoff from “The Good Wife” — and without Julianna Margulies — CBS hopes to anchor its streaming service, All Access.",2017/02/03
1602,https://www.nytimes.com/2017/02/03/fashion/weddings/elizabeth-zuckerman-and-daniel-weisman-leaving-neverland.html,Elizabeth Zuckerman and Daniel Weisman: Leaving Neverland,"After living the full Los Angeles experience, Elizabeth Zuckerman and Daniel Weisman decided to marry and move to Nashville.",2017/02/03
667,https://www.nytimes.com/2017/02/03/opinion/the-smothers-brothers-laughing-at-hard-truths.html,The Smothers Brothers: Laughing at Hard Truths,Millions watched a comedy show that was canceled when its jokes got too serious.,2017/02/03
1456,https://www.nytimes.com/2017/02/04/business/foodies-know-boulder-has-become-a-hub-for-new-producers.html,Foodies Know: Boulder Has Become a Hub for New Producers,"With a growing support network of brokers, distributors and investors, this city has allowed new companies to challenge the old guard in the food business.",2017/02/04
1662,https://www.nytimes.com/2017/02/04/fashion/esquire-magazine-jay-fielden.html,The ‘Esquire Man’ Is Dead. Long Live the ‘Esquire Man.’,"Esquire magazine, long the man’s bible, looks to chart a new course in an era of transgender bathrooms and pink hats.",2017/02/04
1275,https://www.nytimes.com/2017/02/07/arts/music/grammy-award-maker-john-billings.html,How the Grammy Awards Are Made: 4 Craftsmen and ‘Grammium’,"Known as “the Grammy man,” John Billings has played a role in fashioning each trophy for four decades.",2017/02/07
525,https://www.nytimes.com/2017/02/07/business/stephen-colbert-late-show-jimmy-fallon-tonight-show-ratings.html,Stephen Colbert’s ‘Late Show’ Tops ‘Tonight Show’ in Total Viewers,"For the week of Jan. 30, Mr. Colbert averaged roughly 2.8 million viewers, eclipsing Jimmy Fallon’s audience by a slim margin of 12,000 viewers.",2017/02/07
860,https://www.nytimes.com/2017/02/07/opinion/melania-trump-inc-imperiled.html,Melania Trump Inc. Imperiled,A lawsuit filed by the first lady shatters any veneer of plausible deniability about the Trump family’s transactional view of the presidency.,2017/02/07
678,https://www.nytimes.com/2017/02/07/arts/music/grammys-host-james-corden-carpool-karaoke.html,"As Grammy Host, James Corden Has Minutes to Make the Show Fun",The CBS late-night host will be the M.C. for music’s biggest night on Sunday. He’s preparing by watching past performances.,2017/02/07
1120,https://www.nytimes.com/2017/02/07/health/ecigarettes-dripping-high-school-student.html,"Plain Old Vaping Gives Way to ‘Dripping’ Among Teenagers, Study Says","One in four Connecticut high school students who use e-cigarettes have used the method to produce thicker clouds of nicotine vapor, a Yale study found.",2017/02/07
1273,https://www.nytimes.com/2017/02/07/sports/basketball/phil-jackson-lets-his-lips-loose-as-knicks-ship-keeps-sinking.html,Phil Jackson Lets His Lips Loose as Knicks’ Ship Keeps Sinking,"On Twitter, Jackson signaled his approval for an article that concluded that he had erred in thinking he could turn Carmelo Anthony into a well-rounded player.",2017/02/07
1165,https://www.nytimes.com/2017/02/07/watching/teen-tv-shows-streaming.html,Why Teen TV Is the Cure For the Prestige TV Blues,Margaret Lyons urges viewers to give teen shows a chance.,2017/02/07
1340,https://www.nytimes.com/2017/02/08/business/media/lionsgates-studio-comeback.html,Lionsgate’s Bets Pay Off as Studio Makes a Big Comeback,"Lionsgate’s films, including “La La Land” and “Hacksaw Ridge,” received 26 Oscar nominations, and the company reported strong earnings on Tuesday.",2017/02/08
1441,https://www.nytimes.com/2017/02/08/arts/television/john-oliver-trump-stephen-colbert.html,John Oliver Lashes Trump on ‘The Late Show’ for Not Having ‘Sacrificed’,"Stephen Colbert warned Mr. Oliver that he might be deported in a Trump America, and Betsy DeVos was run through the late-night wringer.",2017/02/08
1201,https://www.nytimes.com/2017/02/09/us/flynn-is-said-to-have-talked-to-russians-about-sanctions-before-trump-took-office.html,Flynn Is Said to Have Talked to Russians About Sanctions Before Trump Took Office,Accounts of pre-inauguration conversations raise the prospect that President Trump’s national security adviser violated a law against private citizens’ engaging in diplomacy.,2017/02/09
1161,https://www.nytimes.com/2017/02/09/sports/carmelo-anthony-phil-jackson-new-york-knicks.html,Carmelo Anthony Shrugs Off Speculation Over Phil Jackson’s Twitter Post,"Anthony said he had not read deeply into a missive fired off by Jackson, the Knicks’ president, that seemed to insinuate that Anthony lacked the necessary will to win.",2017/02/09
1440,https://www.nytimes.com/2017/02/09/fashion/tommy-hilfiger-gigi-hadid-rachel-comey-los-angeles-fashion-week.html,"Before New York Fashion Week, All Eyes Are on Los Angeles",Tommy Hilfiger and Rachel Comey are a few of the designers who brought their shows — and a scene — to the West Coast.,2017/02/09
819,https://www.nytimes.com/2017/02/09/business/viacom-robert-bakish-flagship-brands.html,"Viacom C.E.O. Sets a New Course, Focusing on Flagship Brands","Robert M. Bakish, the chief executive, outlined a path forward for the entertainment conglomerate, as the company released business results that showed a glimmer of hope for a turnaround.",2017/02/09
1420,https://www.nytimes.com/2017/02/09/arts/a-respected-film-a-vivid-script-an-oscar-chance.html,Taylor Sheridan on His Oscar-Nominated Screenplay for ‘Hell or High Water’,"Taylor Sheridan, 47, quit his journeyman acting career and moved to Wyoming. He is now an Oscar nominee.",2017/02/09
904,https://www.nytimes.com/2017/02/09/business/media/bob-costas-nbc-olympics-host.html,Bob Costas Ends 24-Year Run as NBC’s Prime-Time Olympics Host,"Mike Tirico will move into the anchor seat at next year’s Winter Games in Pyeongchang, South Korea. Mr. Costas will offer occasional commentary for the network.",2017/02/09
641,https://www.nytimes.com/2017/02/10/realestate/shopping-for-love-seats.html,Shopping for Love Seats,"In a city apartment, a love seat may be a better choice than a larger sofa.",2017/02/10
1266,https://www.nytimes.com/2017/02/10/arts/television/katherine-heigl-on-returning-to-tv-and-embracing-utah-life.html,Katherine Heigl on Returning to TV and Embracing Utah Life,"A new show on CBS, “Doubt,” erased questions Ms. Heigl had about going back to TV. She’s also in a movie, “Unforgettable,” due in April.",2017/02/10
997,https://www.nytimes.com/2017/02/10/opinion/americas-so-called-national-security-adviser.html,America’s So-Called National Security Adviser,Michael Flynn has made plain both his extremist views and his disregard for the truth.,2017/02/10
504,https://www.nytimes.com/2017/02/10/crosswords/cool-things-coming-up-next-week.html,Cool Things Coming Up Next Week,Will Shortz has some good news for us.,2017/02/10
996,https://www.nytimes.com/2017/02/11/arts/television/whats-on-tv-saturday-alec-baldwin-hosts-saturday-night-live.html,What’s on TV Saturday: Alec Baldwin Hosts ‘Saturday Night Live’,Mr. Baldwin takes on the role for a record 17th time. And the star violinist Joshua Bell performs on Medici.tv.,2017/02/11
1370,https://www.nytimes.com/2017/02/12/us/politics/donald-trump-north-korea-missile.html,Trump Responds to North Korean Missile Launch With Uncharacteristic Restraint,The president seemed intent on showing that he would not be baited into a confrontation every time an American adversary tried to provoke him.,2017/02/12
1546,https://www.nytimes.com/2017/02/12/arts/music/grammy-awards.html,Adele Dominates the Grammys; Beyoncé Stops the Show,"Adele swept the top categories, winning album of the year for “25” and both record of the year and song of the year for “Hello.” She dedicated her triumphs to Beyoncé.",2017/02/12
1414,https://www.nytimes.com/2017/02/12/briefing/trumps-cabinet-refugee-ban-grammys.html,"Trump’s Cabinet, Refugee Ban, Grammys: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.,2017/02/12
988,https://www.nytimes.com/2017/02/12/arts/music/adele-grammys-flub-george-michael.html,Adele Restarts George Michael Grammy Tribute After Flub,"The singer stopped a performance mid-song with expletives, only to power through on take two.",2017/02/12
942,https://www.nytimes.com/2017/02/13/arts/music/bobby-freeman-of-do-you-want-to-dance-dies-at-76.html,"Bobby Freeman, ‘Do You Want to Dance’ Singer, Dies at 76",Mr. Freeman was 18 when he wrote and recorded the 1950s pop hit that became his signature. Artists from the Beach Boys to Bette Midler covered it.,2017/02/13
821,https://www.nytimes.com/2017/02/13/arts/music/big-sean-billboard-lady-gaga-super-bowl.html,"Lady Gaga Gets a Super Bowl Sales Bump, but Big Sean Takes No. 1",Two of Lady Gaga’s albums returned to the Top 10 after her halftime show performance.,2017/02/13
1658,https://www.nytimes.com/2017/02/13/arts/music/grammy-performances.html,The Best and Worst of the Grammys,"Beyoncé brought a dramatic spectacle, A Tribe Called Quest delivered politics, and technical hiccups provided a few flubs.",2017/02/13
1022,https://www.nytimes.com/2017/02/13/podcasts/the-daily-stephen-millers-big-weekend.html,‘The Daily’: Stephen Miller’s Big Weekend,"Where did he come from, and how will his views on immigration influence the presidency? Glenn Thrush joins to discuss.",2017/02/13
558,https://www.nytimes.com/2017/02/13/arts/television/grammy-awards-gain-viewers.html,Grammy Awards Gain About 1 Million More Viewers This Year,"About 26 million people watched Sunday night’s award show on CBS, which featured a showdown between Adele and Beyoncé.",2017/02/13
43,https://www.nytimes.com/2017/02/13/business/media/josh-elliott-cbs-anchor.html,"Josh Elliott, Anchor on CBS Streaming Service, Is Asked to Leave",The president of CBS News decided to end the relationship after Mr. Elliott announced on the air that he would be leaving his post with CBSN for a broader role at CBS.,2017/02/13
1625,https://www.nytimes.com/2017/02/14/us/politics/fbi-interviewed-mike-flynn.html,Flynn’s Downfall Sprang From ‘Eroding Level of Trust’,"Michael T. Flynn’s resignation as national security adviser raises questions about what President Trump knew about the situation, and when.",2017/02/14
1187,https://www.nytimes.com/2017/02/14/us/politics/michael-flynn-resigns-trump-timeline.html,Michael T. Flynn: A Timeline of His Brief Tenure,A conversation with the Russian ambassador before President Trump took office sealed the fate of his national security adviser.,2017/02/14
73,https://www.nytimes.com/2017/02/14/arts/television/review-on-doubt-familiar-stars-in-crowded-scripts.html,Katherine Heigl Tackles Tricky Cases and Jumbled Scripts in ‘Doubt’,"A new CBS legal drama starring Ms. Heigl and Dulé Hill tries to be a lot of things, and ends up being a mess.",2017/02/14
567,https://www.nytimes.com/2017/02/14/business/toshiba-chairman-nuclear-loss.html,Toshiba’s Chairman Resigns as Its Nuclear Power Losses Mount,The toll on the Japanese conglomerate reached $6.3 billion as it examined whether executives circumvented internal controls to strike a costly deal.,2017/02/14
