,date,headline,link,summary
2265,,TODAY IN BUSINESS,http://query.nytimes.com/gst/fullpage.html?res=9507E1D71431F932A25756C0A9619C8B63,"OXYCONTIN MAKER PLEADS GUILTY -- The company that makes the painkiller OxyContin and three of its current and former executives pleaded guilty to charges that the firm misled doctors and patients when it claimed that the drug was less likely to be abused than traditional narcotics. [Page A1.] ACCORD ON TRADE PACTS -- The Bush administration reached a major accord with the House speaker, Nancy Pelosi, and other Democrats to attach environmental and worker protections in several pending trade agreements, clearing the way for early passage of some pacts. [A1.] A JETBLUE DEPARTURE -- JetBlue's service meltdown during a mid-February storm has now led its founder, David Neeleman, to heed the urgings of his board and reluctantly agree to step aside as chief executive of the airline. [C1.] SMOKING JOINS SEX AND VIOLENCE -- The Motion Picture Association of America said portrayals of smoking would be considered alongside sex and violence in assessing the suitability of movies for young viewers. Films that appear to glamorize smoking will risk a more restrictive rating. [C1.] CONFLICTS AMONG PAY CONSULTANTS -- Congressional lawmakers are looking into the potential conflicts among executive compensation consulting firms that do other lucrative work for the companies whose pay they help devise. [C1.] UNHAPPY WITH FORD'S EX-CHIEF -- A group of Ford Motor shareholders at the annual meeting took turns criticizing every decision made by William Clay Ford Jr. as the former chief executive, except one -- his decision to hire Alan R. Mulally as his successor. Mr. Mulally urged patience, and promised results ''in the months and the years ahead.'' [C3.] RETAIL SALES SAG -- From department stores to discount chains, sales were dismal last month, suggesting that rising gas prices and the flagging housing market are starting to weigh on American consumers. [C1.] A NUCLEAR PLANT REBORN -- The Tennessee Valley Authority plans to reopen a nuclear reactor that was closed 22 years ago for safety reasons. The move, after $1.8 billion in repairs, reflects increased interest in nuclear power, and underscores how hard companies think it will be to build a new plant. [C3.] CROSS-EXAMINATION CONTINUES -- F. David Radler, the chief witness against the media baron Conrad M. Black, endured more withering cross-examination and was again called a liar before a federal jury hearing the case against Mr. Black and others accused of stealing millions from the publishing company Hollinger International. [C5.] GOOGLE'S FOCUS -- The chief executive at Google, Eric E. Schmidt, speaking to shareholders, said the company's long and varied array of initiatives was organized around three ideas: ''search, ads and apps,'' using a shorthand for applications, or software programs. [C5.] TREASURY INQUIRY ON FILMMAKER -- The filmmaker Michael Moore, below, is being investigated by the Treasury Department over a trip he made to Cuba for his new film, ''Sicko.'' At issue is whether he violated restrictions on travel to Cuba when he accompanied sick workers seeking free medical care. On Mr. Moore's Web site, the film's producer, Meghan O'Hara, called the department's actions a ''politically motivated investigation.'' [A24.] A FALL LINEUP TAKES SHAPE -- NBC took the first steps toward rebuilding its prime-time schedule by ordering five new hours of drama programs, which will be part of the fall schedule the network plans to announce to advertisers on Monday. [C2.] EUROPEAN BANK SIGNALS RATE RISE -- The European Central Bank signaled that it would lift interest rates as early as June to prevent a robust European economy from stoking inflation. [C7.] BOOST FOR INTERNET TV VENTURE -- Joost, a start-up that delivers television programming over the Internet, said that it had received $45 million in financing from venture capitalists and content partners including CBS and Viacom. [C7.] DOW SLUMPS NEARLY 150 POINTS -- Stocks plunged, slicing nearly 150 points off the Dow Jones industrial average after reports of weak sales at many of the major retailers. [C9.] ONLINE Business Briefing Articles on these developments are at nytimes.com/business. The former top lawyer at the software maker Comverse Technology Inc. was sentenced yesterday to a year and one day in prison for his role in a stock options backdating scheme, becoming the first corporate executive to be sentenced for options-related crimes. (REUTERS) Sara Lee Corporation, the food and household products maker, said that its third-quarter profit nearly tripled on revenue growth in its international beverage, bakery, household and body care segments. (AP) The Goldman Sachs Group said that John Browne, who quit as chief executive of BP on May 1, had resigned from the Goldman board. (REUTERS) EchoStar Communications, parent of the Dish Network satellite television service, said that its quarterly profit rose 7 percent as subscriber growth helped overcome higher marketing costs. (REUTERS) The American International Group, one of the world's largest insurers, said that its profit rose more than 29 percent in the first quarter on strong growth in underwriting results and investment income. (AP) The Interpublic Group of Companies posted a larger-than-expected quarterly loss yesterday as it struggled with high salary costs and weak revenue in Europe and Asia. (REUTERS) TyCo International was named in a bondholders' lawsuit filed by the American International Group, which is trying to stop Tyco's planned bond tender offer, saying the company was offering a below-contract price for its debt. (REUTERS)"
2262,,"Paid Notice: Deaths Goldstein, Patti",https://www.nytimes.com/Link.asp?I=LS000018115859,"GOLDSTEIN-Patti. Author of the book Creature Comforts, a biography of the chief of night emergency at the Animal Medical Center in New York, publicist for CBS and NBC, and writer for numerous national publications, died Friday night, June 9, 2006 at her home in Bridgehampton, NY. She was 75. The cause was cancer, said her long time companion Sandra Powers. Patti Goldstein began her career as a publicist first for CBS television and later for NBC television where she was Manager of Magazine Publicity. In 1962, she became a partner in her own public relations agency, Addison, Goldstein &amp; Walsh. She has written articles for New York Magazine, Esquire, Vogue, Ms. Magazine, TV Guide and Rolling Stone. She is the author of several screenplays, a novel, and in 1975 with master chef James Beard created ``The CookAlong Cassettes''. In 1986, she wrote the musical fable ``The Cat that Saved the Kingdom'' with score by the late Joe Raposo. The fable was performed at Lincoln Center with full symphony orchestra and six cats and reviewed by the New York Times. Ms. Goldstein also worked in television production. She wrote and produced a public service announcement with Gene Wilder after Gilda Radner's death in 1989 to inform the public about the warning signs of ovarian cancer. Ms. Goldstein was born in New York City on December 5, 1930. She earned her Bachelor of Arts degree from Hunter College. She is survived by Sandra Powers; her sister, Wini Arouty; two nieces, Lisa Lester and Meredith MacPhail; a nephew, Stefan Arouty; four grand-nieces and two grand-nephews. A memorial service will be held in New York City in the fall. Donations can be made to the Animal Rescue Fund of the Hamptons, PO Box 901, Wainscott, NY 11975. <br><center><img src=""http://graphics.nytimes.com/logos/06024354.GIF""></center>"
2260,,"Arts, Briefly; ABC's Night to Remember",http://query.nytimes.com/gst/fullpage.html?res=9E07E4D9113FF931A35756C0A9609C8B63,"ABC won every-half hour of the night among adults 18 to 49 on the first Sunday of the May sweeps period. Its two episodes of ''Extreme Makeover: Home Edition'' (7.93 million, then 14.17 million), ''Desperate Housewives'' (21.36 million) and ''Grey's Anatomy'' (20.71 million) also gave the network a victory in Nielsen's estimates for total viewers. The good news for ABC is that ''Grey's Anatomy'' -- in which Meredith (Ellen Pompeo, above) went on a date with her new veterinarian love interest, Finn (Chris O'Donnell) -- increased its audience compared with the same time last year. The bad news is that ''Housewives'' lost more than 4 million viewers year-over-year. CBS placed second among total viewers. Its latest Tom Selleck made-for-television movie, ''Jesse Stone: Death in Paradise,'' delivered a solid 14.76 million viewers. Earlier in CBS's night, ''60 Minutes'' (12.07 million) and ''Cold Case'' (14.17 million) also helped the network's average. KATE AURTHUR"
2257,,WHAT'S ON TONIGHT,http://query.nytimes.com/gst/fullpage.html?res=9B0DE5DE113EF93AA15752C1A9609C8B63,"8 P.M. (13) A TRIBUTE TO JAMES TAYLOR Last Feb. 6, at the Los Angeles Convention Center, Mr. Taylor was honored by MusiCares, the Philanthropic foundation of the National Academy of Recording Arts and Sciences, as person of the year. This ''Great Performances'' special includes renditions of Mr. Taylor's hits by David Crosby, Sheryl Crow, Carole King, Alison Krauss, Bonnie Raitt, Sting, Keith Urban, the Dixie Chicks and Bruce Springsteen. ''It's strange to be at an event like this and still be alive,'' Mr. Taylor (above) says before closing the evening with his own variation on ''How Sweet It Is.'' 8 P.M. (11) AMERICA'S NEXT TOP MODEL The slender models' nerves wear thinner still in Barcelona, where one breaks down after her flamenco dancing is found to be less than provocative, or at least not provocative in the right way. Later, Tyra Banks directs a photo shoot in which the women must float in a pool of ice water. 8 P.M. (History) MODERN MARVELS Forget those apples: it's a daily glass of wine that is now said to keep the doctor away. And these days, more wine is consumed than ever before. This episode travels to France, to the Moët vineyards and the Tour d'Argent restaurant, to trace the history of wine while examining the technological advances -- like aerial imaging and infrared photography -- that enable the country's vineyards to be fruitful and multiply. 8 P.M. (NBC) CHRISTMAS IN ROCKEFELLER CENTER Al Roker and Ann Curry help flip the switch at this 74th annual treelighting celebration (right, shown last year) in the heart of Manhattan. Christina Aguilera, Sting, Enya, Taylor Hicks, John Legend, Martina McBride, Sarah McLachlan and Lionel Richie perform current hits and holiday favorites. 9 P.M. (CBS) CRIMINAL MINDS Gideon (Mandy Patinkin) and his team investigate murdered prostitutes in Washington. If only that congresswoman would get out of their way. 9 P.M. (Discovery) MYTHBUSTERS Jamie and Adam test three myths about guns. 9 P.M. (ABC) DAY BREAK And the day goes on, and on. Hopper (Taye Diggs) begins to figure out what his partner, Andrea (Victoria Pratt), did to get into hot water with Internal Affairs. 9 P.M. (NBC) THE BIGGEST LOSER The contestants learn about cooking low-cal holiday dinners. The evening's challenge requires competitors (right) to race around a track carrying their original body weights. KATHRYN SHATTUCK"
2254,,News Summary,http://query.nytimes.com/gst/fullpage.html?res=9A05E0DF1131F930A25750C0A9619C8B63,"INTERNATIONAL A3-12 Alcohol Fuels Much of Crime By U.S. Troops in War Zones Alcohol is involved in a growing number of crimes by troops in to Iraq and Afghanistan. Alcohol- and drug-related charges were involved in more than a third of all Army criminal prosecutions of soldiers in the two war zones, according to records obtained by The New York Times through a Freedom of Information Act request. A1 Challenges For Bush in Mexico Protesters waited to meet President Bush on his visit to Mexico in a sign of the difficulty he faces as he tries to revive what many Mexicans see as a moribund partnership. A1 French Premier Endorses Rival Prime Minister Dominique de Villepin of France formally endorsed his political rival, the center-right candidate Nicolas Sarkozy, for president in a statement on Europe 1 radio. A6 U.S. Envoy Hopeful For Afghans The departing American ambassador to Afghanistan, Ronald E. Neumann, said that he did not see the Taliban as the threat it previously appeared to be, and that he was feeling ''reasonably optimistic'' about the state of the insurgency and the country's progress. A8 U.N. Council Condemns Sudan A United Nations Human Rights Council mission to Darfur said that the Sudanese government had organized and taken part in human rights crimes against its own population, and that international action to stop them had been inadequate. A12 NATIONAL A13-17 Republicans Find Division And Discontent With Party After years of political dominance, Republican voters now view their party as divided and say they are not satisfied with the choice of candidates seeking the Republican presidential nomination in 2008, according to the latest New York Times/CBS News Poll. A1 Senator Chuck Hagel, Republican of Nebraska, said he would not enter the 2008 presidential race -- for the time being, at least -- so he could concentrate on domestic and global concerns, particularly helping secure an end to the Iraq war. A16 Army's Top Doctor Forced Out Lt. Gen. Kevin C. Kiley, the Army surgeon general has been forced into retirement, as the fallout continued from revelations of shoddy conditions for outpatients at the medical center. A17 College Cuts Ties With Sorority DePauw University severed ties with a national sorority that evicted two-thirds of the university's chapter members last year in what the sorority called an effort to improve its image for recruitment, but which the evicted women described as a purge of the unattractive or the uncool. A13 Guidelines for Food Handlers The Food and Drug Administration offered new, nonbinding guidelines to food packers to try to reduce the risk of food poisoning in fresh-cut produce but cannot say what caused the recent outbreaks connected to E. coli and salmonella. A17 NEW YORK/REGION B1-6 Crowd Jams Bronx Mosque To Mourn 10 Killed in Fire Hundreds of people packed into a Bronx mosque to say goodbye to 10 people who died in a fire last week. The dead included the wife and four children of Mamadou Soumare, whose bodies were flown back to Mali for burial, and the five children of Moussa Magassa, who were buried in a Muslim cemetery in New Jersey. A1 SCIENCE TIMES F1-8 Criticism for Gore's Film Al Gore's film on global warming, ''An Inconvenient Truth,'' won an Academy Award for best documentary, but part of his scientific audience is uneasy. In talks, articles and blog entries, those scientists argue that some of Mr. Gore's central points are exaggerated and erroneous. F1 Health & Fitness F5 BUSINESS DAY C1-12 The Hedge Fund Lobby While hedge funds flex their muscles in the markets and in board rooms, in Washington they have experienced awkward growing pains. Now, united by a healthy sense of competition and a desire to avoid stringent regulation -- they have created three hedge fund lobbying groups. C1 Business Digest C2 EDITORIAL A18-19 Editorials: Wrong turn on sex offenders; the death of geography?; Verlyn Klinkenborg on California. Columns: Rory Stewart, Nicholas D. Kristof. Crossword E2 TV Listings E9 Weather D8"
2249,,The Listings: Sept. 15 - Sept. 21; 'MUSICALS ON TELEVISION',http://query.nytimes.com/gst/fullpage.html?res=9D01E5DB1231F936A2575AC0A9609C8B63,"Anything Ethel Merman can do, Mary Martin can do better. Even if you don't believe that -- and what real musical theater fan would? -- it's still worth seeing Ms. Martin's different interpretation of the title role of ''Annie Get Your Gun'' in a 1957 production being presented in a series at the Museum of Television & Radio this weekend. A collection of rare live telecasts of musicals are being presented from the 1950's, that bygone era when television executives actually cared about Broadway. (The Tony Awards show hardly counts). ''Wonderful Town'' -- believe it or not -- was once in the CBS lineup, and a production starring Rosalind Russell is among the five shows preserved on kinescopes presented as part of the New York Musical Theater Festival. ''Annie Get Your Gun,'' featuring John Raitt and Reta Shaw with Ms. Martin, will be shown tomorrow, along with the Broadway tryout production of the rarely seen ''Omnibus: The Ballad of Baby Doe'' (left) and ''A Salute to Broadway's Dorothy Loudon,'' a compilation reel of numbers featuring that brilliant comic actress, who died in 2003, including clips from ''Tonight'' and the Tony Awards. On Sunday, ''One Touch of Venus,'' a production of the Kurt Weill-Ogden Nash musical that was televised on NBC, precedes ''Wonderful Town,'' which stars Sydney Chaplin, Jacquelyn McKeever and of course Ms. Russell. (''Musicals on Television'' will run tomorrow and Sunday, Museum of Television & Radio, 25 West 52nd Street, Manhattan, 212-621-6800.) JASON ZINOMAN"
2247,,"Paid Notice: Deaths GOLDSTEIN, PATTI",http://query.nytimes.com/gst/fullpage.html?res=9A0CE0DE113AF936A25755C0A9609C8B63,"GOLDSTEIN--Patti. Author of the book Creature Comforts, a biography of the chief of night emergency at the Animal Medical Center in New York, publicist for CBS and NBC, and writer for numerous national publications, died Friday night, June 9, 2006 at her home in Bridgehampton, NY. She was 75. The cause was cancer, said her long time companion Sandra Powers. Patti Goldstein began her career as a publicist first for CBS television and later for NBC television where she was Manager of Magazine Publicity. In 1962, she became a partner in her own public relations agency, Addison, Goldstein & Walsh. She has written articles for New York Magazine, Esquire, Vogue, Ms. Magazine, TV Guide and Rolling Stone. She is the author of several screenplays, a novel, and in 1975 with master chef James Beard created ''The CookAlong Cassettes''. In 1986, she wrote the musical fable ''The Cat that Saved the Kingdom'' with score by the late Joe Raposo. The fable was performed at Lincoln Center with full symphony orchestra and six cats and reviewed by the New York Times. Ms. Goldstein also worked in television production. She wrote and produced a public service announcement with Gene Wilder after Gilda Radner's death in 1989 to inform the public about the warning signs of ovarian cancer. Ms. Goldstein was born in New York City on December 5, 1930. She earned her Bachelor of Arts degree from Hunter College. She is survived by Sandra Powers; her sister, Wini Arouty; two nieces, Lisa Lester and Meredith MacPhail; a nephew, Stefan Arouty; four grand-nieces and two grand-nephews. A memorial service will be held in New York City in the fall. Donations can be made to the Animal Rescue Fund of the Hamptons, PO Box 901, Wainscott, NY 11975."
2244,,FROM THE DESK OF DAVID POGUE: Enchanting TED,http://query.nytimes.com/gst/fullpage.html?res=9C0DE2DD1F31F936A25750C0A9619C8B63,"Last week, I attended my second TED conference, which stands for Technology, Entertainment, and Design. During the four-day conference, you hear 50 speakers, who are given 18 minutes each. They are the most compelling, passionate, informed speakers you've ever heard (all right, maybe 45 of them are). Some bring back reports from the edge of medicine, archaeology, nanotech, neurology, psychiatry or the Web. Some, like Paul Simon, Tracy Chapman, and They Might Be Giants, perform live."
2239,,FLEXIBLE SUNDAY NIGHT SLOTS,http://query.nytimes.com/gst/fullpage.html?res=9E03EFD71030F935A35757C0A9609C8B63,"Get ready for some flexibility mixed with some inconvenience. The N.F.L. unveiled yesterday how it would determine which games will be carried on NBC's Sunday night schedule in seven of the last eight weeks of the season, starting Nov. 12. The flexible schedule is intended to give NBC a better shot at competitive games in prime time and to showcase teams on the rise."
2236,,The Basics; Just 18 Short Months to Go,http://query.nytimes.com/gst/fullpage.html?res=9B0CE4D91531F930A25756C0A9619C8B63,"This early on, the 2008 presidential race has so many unknown candidates it has dark horseflies on its dark horses. But maybe you're among the fully one-quarter of Americans who, in a CBS News poll last month, said they were actually paying a lot of attention to this stuff. If so, the quiz below should be a snap. Right? TOM KUNTZ 1. Here are the lower-tier Republican presidential hopefuls. Match names with faces: Senator Sam Brownback of Kansas John H. Cox, Chicago businessman Former Gov. Jim Gilmore of Virginia Rep. Duncan Hunter of California Former Gov. Tommy Thompson of Wisconsin Former Gov. Mike Huckabee of Arkansas Rep. Ron Paul of Texas Rep. Tom Tancredo of Colorado (One point for each correct match -- potential 8 points.) 2. A lot of people know that Mitt Romney, the Republican who was governor of Massachusetts, is a Mormon, but did you know that six candidates are Roman Catholic? Who from the list below isn't? A. Senator Christopher J. Dodd, Democrat of Connecticut B. Former Mayor Rudolph W. Giuliani of New York C. Former Senator Mike Gravel, Democrat of Alaska D. Gov. Bill Richardson, Democrat of New Mexico E. Tommy Thompson F. Brownback G. Cox (Correct answer: 3 points) 3. Who has been least associated with presidential politics? A. Paul Tsongas B. Ron Paul C. Pat Paulsen D. RuPaul (Correct answer: 1 point) 4. Match the potential health risk with the politician: Senator Barack Obama, Democrat of Illinois; Fred Thompson former Republican senator of Tennessee; Giuliani; Huckabee. A. Non-Hodgkin's lymphoma B. Adult-onset diabetes C. Prostate cancer D. Past smoking (One point for each correct match -- potential 4 points) 5. Match the eyebrow-raising quote with the speaker: Tommy Thompson, Obama, Giuliani, Romney and Yosemite Sam. A. ''Freedom is about authority. Freedom is about the willingness of every single human being to cede to lawful authority a great deal of discretion about what you do.'' B. ''I'm in the private sector and for the first time in my life I'm earning money. You know, that's sort of part of the Jewish tradition.'' C. ''In case you missed it, this week, there was a tragedy in Kansas. Ten thousand people died, an entire town destroyed.'' D. ''I'm not a big-game hunter. I've made that very clear. I've always been a rodent and rabbit hunter. Small varmints, if you will.'' E. ''Ya better say yer prayers, ya flea-bitten varmint! I'm a-gonna blow ya to smithereenies!'' (One point for each correct match -- potential 5 points) 6. Match the politician -- Tommy Thompson, Tancredo, Paul, Gravel -- with the descriptive phrase found on his official Web site: A. ''No amnesty for illegal immigrants'' B. The ''one exception to the Gang of 535'' on Capitol Hill C. ''The reliable conservative'' D. ''More like Cicero than Quixote'' (One point for each correct match -- potential 4 points) 7. Pomp my Ride. Match the candidates with how they say they roll: Senator Hillary Rodham Clinton, Democrat of New York Former Senator John Edwards, Democrat of North Carolina Senator John McCain, Republican of Arizona Rep. Dennis Kucinich, Democrat of Ohio Giuliani Obama Dodd Romney A. 2005 Ford Mustang convertible B. ''For security reasons, we drive in Secret Service vehicles but the Service lets us use a Ford hybrid when we're home...'' C. Ford Escape hybrid, a compact S.U.V. D. Chrysler 300C, a full-size sport-luxury sedan E. ''I don't drive, I navigate.'' F. Cadillac CTS, a midsize luxury sedan G. Ford Focus compact (One point for each correct match: potential 8 points) 8. Fred Thompson? Tommy Thompson? What's the diff? A. Fred hasn't declared candidacy. B. Fred, from Tennessee, has a better southern drawl than Hillary Clinton. C. Tommy advocates trimming welfare more than John Edwards. D. Fred spends a lot less money on a trim than John Edwards. E. All of the above, probably (Correct answer: one point) Answers: 1) Brownback, G; Cox, H; Gilmore, F; Hunter, A; Thompson, D; Huckabee, E; Paul, C; Tancredo, B; 2) C; 3) D; 4) Obama, D; Thompson, A; Giuliani, C; Huckabee, B; 5) Thompson, B; Obama, C; Giuliani, A; Romney, D; Yosemite Sam, E; 6) Thompson, C; Tancredo, A; Paul, B; Gravel, D; 7) Clinton, B; Edwards, C; McCain, F; Kucinich, G; Giuliani, E; Obama, D; Dodd, C; Romney, A; 8) E There are a total of 34 possible points. If your score -- or political-obscurity quotient (P.O.Q.) -- is: 0-9 You never miss an episode of ''Judge Judy.'' 10-18 You have heeded John McCain's admonition to ''Get a life,'' and may actually know who he is. 19-27 You are a C-Span caller with the TV volume up too loud. 28-34 You are a model citizen, political pro or someone with entirely too much time on your hands."
2222,,TODAY IN BUSINESS,http://query.nytimes.com/gst/fullpage.html?res=9D01E7D81331F935A25756C0A9619C8B63,"THOMSON ACQUIRES REUTERS -- The Thomson Corporation's $17.2 billion acquisition of the Reuters Group was announced, a confirmation of Thomson's success turning an Ontario newspaper chain into a financial information powerhouse. [Page C1.] The trustees charged with overseeing the integrity and independence of the Reuters Group endorsed the sale, but some employees said they feared the quality of Reuters's journalism would be diminished. [C8.] PAY-RELATED PROPOSALS AT AMR -- There may be fireworks at today's annual meeting of shareholders of AMR, the parent of American Airlines. Four shareholder proposals, including two related to executive pay, will come up for a vote. [C1.] TYCO TO PAY INVESTORS $3 BILLION -- Tyco International, whose two top executives were imprisoned for fraud, has agreed to pay almost $3 billion to settle class-action lawsuits brought by investors, the company announced. The settlement, described as the largest payment ever by a company in such litigation, comes after one of the nation's most notorious cases of fraud. [C1.] LIFE AFTER THE AIRLINE INDUSTRY -- Financial difficulties in airlines have taken a toll on many of the industry's longtime workers, who have begun to look elsewhere to revive their interest in going to work. [C1.] SIGNS OF A SLOWDOWN -- Businesses kept a lid on prices again last month, and wage gains were scant for most working Americans, signs consistent with an economy in the midst of a slowdown. [C3.] AMGEN SHARES TUMBLE -- Amgen shares were battered again after Medicare proposed to sharply curtail reimbursement for the company's biggest selling product, the anemia drug Aranesp. [C3.] MOTOROLA'S NEW MODELS -- Motorola is hoping to revive its business prospects with some slick new mobile phones, including a sequel to its hit Razr phone and a new keyboard-equipped messaging phone. [C3.] LOBBYIST TURNS ENFORCER -- A lobbyist at the National Association of Manufacturers nominated by President Bush to lead the Consumer Product Safety Commission will receive a $150,000 departing payment from the association when he takes his new job, which involves enforcing consumer laws against members of the association. [A1.] MAKING TAX-FREE INCOME TAXABLE -- Congress is considering closing a loophole that allows nonprofit groups to avoid paying taxes on income earned through offshore hedge funds. Many universities, foundations and pension funds would be affected. [A15.] ABC'S FALL FORECAST: UPBEAT -- ABC this fall will replace darker, complicated series that viewers and advertisers disdained with more upbeat, accessible fare. Examples of the 12 new shows include ''Dirty Sexy Money,'' about an ''absurdly wealthy'' family in New York, and a sitcom (featuring Dash Mihok, above) based on the misunderstood cavemen characters from television commercials for Geico insurance. Advertising: Stuart Elliott. [C6.] CBS will follow its stated goal of taking its prime-time schedule in unexpected directions with fall series exploring unusual themes like vampires and singing casino workers. [E3.] 'OPIE AND ANTHONY' ARE SUSPENDED -- XM Radio, the satellite provider, imposed 30-day suspensions on the hosts known as Opie and Anthony after the pair participated in an on-air discussion that imagined sexual assaults on Condoleezza Rice and Laura Bush. [E2.] MARKETS GIVE BACK GAINS -- Wall Street gave up a huge advance and closed mixed after an unimpressive snapshot of the housing market unsettled investors. [C9.] TRIAL OVER 'SAHARA' ENDS -- A trial over the failed big-budget movie ''Sahara,'' pitting the novelist Clive Cussler against a production company, came to an end after three and a half months, but with an unsatisfying Hollywood ending: neither side truly won. [A14.] SEEKING A DEAL ON WOLFOWITZ -- The Bush administration, shifting strategy in the face of mounting opposition to Paul D. Wolfowitz, opened the door to him resigning voluntarily as World Bank president if the bank board dropped its drive to declare him unfit to remain in office. [A8.] BETTER FOOD INSPECTIONS -- More people and organizations are calling for an overhaul of the way the Food and Drug Administration inspects food, in the wake of a series of cases of food contamination over the past year. [F1.] BAD NEWS FROM 2 BIG RETAILERS -- Wal-Mart Stores and Home Depot posted quarterly results that presented a troubled outlook for retailers. [C5.] SPECIAL SECTION: SMALL BUSINESS -- Articles include a look at how a revolution in online ads is being led by small companies, and a profile of Burt's Bees, the company founded by a beekeeper that has become a mass-market powerhouse in the beauty business. [Section H.] ONLINE BUSINESS OF GREEN -- Companies seek economies of scale in alternative energy. An audio slide show and special section can be found at nytimes.com/business. THE UPFRONTS -- The Times's Bill Carter reports from Radio City Music Hall, where NBC presented its 2007 fall lineup. A video report is at nytimes.com/video. BRAZIL'S WINE COUNTRY -- Wine is now being made in nontraditional areas like Brazil's desert, challenging centuries-old grape myths. A slide show is at nytimes.com/multimedia."
2219,,INSIDE,http://query.nytimes.com/gst/fullpage.html?res=9C02E7D7163EF937A25751C0A9619C8B63,"Bombs Kill 3 in Lebanon on Day Before Memorial A day before Lebanon was set to mark the second anniversary of the assassination of its former prime minister, Rafik Hariri, three people were killed and about 23 others wounded when two minibuses were bombed as they took passengers to Beirut. It was the first attack directed at ordinary civilians, not public figures, since the end of Lebanon's civil war in 1990. PAGE A3 Rampage in Salt Lake City The bottomless silence between shots was what witnesses were recalling in Salt Lake City the day after a shooting rampage at the Trolley Square mall left six dead, including the gunman. The police still know little about the man, who was identified as an 18-year-old whose family came to Utah as war refugees from Bosnia. PAGE A18 Ex-C.I.A. Official Indicted Federal prosecutors in San Diego announced an 11-count felony indictment charging a former high-ranking Central Intelligence Agency official with using his influence to steer contracts to a friend. PAGE A24 The DNA of Modern Art Unlike the oil painters of the past, artists today often use acrylics, enamels, or even house paint. A lab at the Getty Museum in Los Angeles, above, is learning how to preserve art made with modern synthetics. THE ARTS, PAGE E1 House Debates Iraq War The House opened a full-throated debate over the Iraq war as lawmakers began considering a resolution to denounce President Bush's troop buildup plan. Democratic leaders said it was the first step in using Congressional authority to intervene in the conflict. PAGE A25 U.S. Trade Gap Sets Record The United States ran a record trade deficit in 2006 for the fifth consecutive year, an announcement that quickly reignited a policy dispute between the Bush administration and Democrats. BUSINESS DAY, PAGE C1 Romney Declares Candidacy Mitt Romney, the former governor of Massachusetts, announced his candidacy for the Republican presidential nomination at the Henry Ford Museum in Dearborn, Mich., positioning himself as an outsider running against the Washington establishment. PAGE A22 Battle of Network Anchors Katie Couric's ''CBS Evening News'' is still third in the ratings, but it does look and sound different from NBC's ''Nightly News,'' and ABC's ''World News'' with Charles Gibson, which was No. 1 in the ratings last week for the first time since August 2005. THE ARTS, PAGE E1 He's the Top Dog James, an English springer spaniel who was named Best in Show at the Westminster dog show, with his handler, Kellie Fitzgerald. PAGE D1 A Valentine From Donor 150 There is no established ritual for how an anonymous sperm donor should contact his genetic children. But for one such donor, Valentine's Day seemed as good an occasion as any. And so six weeks ago, he logged on to the Donor Sibling Registry, the Web site devoted to connecting donors with their offspring. PAGE A18 Let's Get Lyrical He's melodies. She's words. He's Hugh Grant. She's Drew Barrymore. Together they're the yin and yang of ''Music and Lyrics,'' a competent Hollywood comedy about a semi-washed-up pop star and the woman he meets cute. A film review by A. O. Scott. THE ARTS, PAGE E1 A Cake With Allure Red velvet cake, with its clouds of icing and improbable color, is suddenly all the rage. DINING, PAGE F1"
2137,,Setting a Festive Scene For the Big Countdown,http://query.nytimes.com/gst/fullpage.html?res=9B00E0DB1031F932A15751C1A9609C8B63,"HOLD the dinner plates and soup bowls on New Year's Eve, a night reserved for hors d'oeuvres and desserts. Hosts can get away with serving nothing but caviar and fancy sweets, washed down with Champagne. But proper accouterments are important -- paper and plastic will not do on Dec. 31. 1. Lido glassware for wine or Champagne comes rimmed in gold or platinum. The glasses, made in Italy, are $26 each from wshome.com or (888) 922-4108. 2. Porcelain bowls for little nibbles or special desserts are decorated with 14-karat gold glaze, but they can go in the dishwasher. They come in various designs, in matte and shiny gold; $28 each from anthropologie.com or (800) 309-2500. 3. Desserts can be served on a 12-inch ceramic platter decorated with Audubon prints ($198) and a set of four eight-inch-round plates, each with a different pattern ($328). The limited-edition set by Richard Ginori, an Italian manufacturer, is available at brooksbrothers.com or (800) 274-1815. 4. A stainless steel caviar server with a six-ounce glass bowl inside can be used for shrimp cocktail if you don't like caviar; $29.95 from surlatable.com or (866) 328-5412. 5. Forte Tritan crystal Champagne flutes are made with titanium and zirconium instead of lead, so they are less breakable than ordinary crystal glasses. A set of six is $59.50 from surlatable.com or (866) 328-5412. 6. A 13-inch-diameter white ceramic platter with an embossed design is $19, and a set of four matching plates is $36; westelm.com or (888) 922-4119. 7. Bowls that look as if they are made of shiny foil are 8 inches high and 12 inches wide; $29.95 each at cb2.com or (800) 606-6252. 8. A self-balancing serving tray that can be carried with one hand has a stainless steel frame and a 16-inch-diameter plastic tray that comes in green or blue; $65 at mxyplyzyk.com or (800) 243-9810. 9. An oversize neon-green plastic Champagne cooler, designed by Marc Newson for Dom Perignon, is from an edition of 1,000. The 27-inch-high cooler is $1,000 at Moss; mossonline.com or (866) 888-6677. 10. Christofle's silver-plated straws are just right for sipping Champagne straight out of a split. A pair is $115 from vivre.com or (800) 411-6515."
